rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
412,Terrell Edmunds,PIT,SS,"$3,403,843",3.403843,2021
413,Jason Sanders,MIA,K,"$3,392,800",3.3928,2021
414,Mo Alie-Cox,IND,TE,"$3,384,000",3.384,2021
415,Orlando Brown Jr.,KC,LT,"$3,384,000",3.384,2021
416,Dennis Gardeck,ARI,ED/OLB,"$3,384,000",3.384,2021
417,Matt Gono,ATL,T,"$3,384,000",3.384,2021
418,J.C. Jackson,NE,CB,"$3,384,000",3.384,2021
419,A.J. Johnson,DEN,LB/ILB,"$3,384,000",3.384,2021
420,Zach Pascal,IND,WR,"$3,384,000",3.384,2021
421,Charvarius Ward,KC,CB,"$3,384,000",3.384,2021
422,Andre Dillard,PHI,LT,"$3,373,796",3.373796,2021
423,Lavonte David,TB,ED/OLB,"$3,360,000",3.36,2021
424,Tytus Howard,HOU,RT,"$3,334,241",3.334241,2021
425,Dallas Goedert,PHI,TE,"$3,319,832",3.319832,2021
426,Henry Anderson,NE,ED/DE,"$3,305,882",3.305882,2021
427,Mike Remmers,KC,LT,"$3,300,000",3.3,2021
428,Marcus Davenport,NO,ED/DE,"$3,289,034",3.289034,2021
429,Jon Feliciano,BUF,G,"$3,264,706",3.264706,2021
430,K.J. Wright,LV,LB/OLB,"$3,255,000",3.255,2021
431,Josh Jacobs,LV,RB,"$3,254,563",3.254563,2021
432,A.J. Terrell,ATL,CB,"$3,251,306",3.251306,2021
433,Tarik Cohen,CHI,RB,"$3,250,000",3.25,2021
434,Leonard Fournette,TB,RB,"$3,250,000",3.25,2021
435,Brett Kern,TEN,P,"$3,250,000",3.25,2021
436,Taven Bryan,JAX,DL/DT,"$3,231,123",3.231123,2021
437,Quinton Jefferson,LV,DL/DT,"$3,220,000",3.22,2021
438,Marquise Brown,BAL,WR,"$3,214,729",3.214729,2021
439,Maxx Williams,ARI,TE,"$3,208,823",3.208823,2021
440,Ndamukong Suh,TB,DL/DT,"$3,200,000",3.2,2021
441,Desmond King,HOU,CB,"$3,191,176",3.191176,2021
442,CeeDee Lamb,DAL,WR,"$3,184,094",3.184094,2021
443,Harold Landry,TEN,ED/OLB,"$3,177,307",3.177307,2021
444,Montez Sweat,WAS,DL/DE,"$3,174,889",3.174889,2021
445,Sam Tevi,IND,LT,"$3,170,000",3.17,2021
446,Mark Andrews,BAL,TE,"$3,161,776",3.161776,2021
447,Mason Crosby,GB,K,"$3,160,000",3.16,2021
448,Johnathan Abram,LV,FS,"$3,135,053",3.135053,2021
449,Jerry Tillery,LAC,DL/DT,"$3,115,134",3.115134,2021
450,Micah Parsons,DAL,LB/OLB,"$3,105,417",3.105417,2021
451,Xavier Su'a-Filo,CIN,G,"$3,103,921",3.103921,2021
452,Austin Jackson,MIA,LT,"$3,100,079",3.100079,2021
453,Kendrick Bourne,NE,WR,"$3,078,421",3.078421,2021
454,Josh Sweat,PHI,ED/DE,"$3,069,400",3.0694,2021
455,Will Hernandez,NYG,G,"$3,057,683",3.057683,2021
456,Al-Quadin Muhammad,IND,ED/DE,"$3,055,000",3.055,2021
457,Michael Brockers,DET,DL/DT,"$3,050,000",3.05,2021
458,K’Lavon Chaisson,JAX,LB/OLB,"$3,032,866",3.032866,2021
459,Christian Kirk,ARI,WR,"$3,024,794",3.024794,2021
460,Rashawn Slater,LAC,LT,"$3,023,956",3.023956,2021
461,Jalen Reagor,PHI,WR,"$3,016,063",3.016063,2021
462,Lamar Jackson,BAL,QB,"$3,013,708",3.013708,2021
463,Isaac Seumalo,PHI,G,"$3,008,000",3.008,2021
464,Matthew Slater,NE,WR,"$3,001,464",3.001464,2021
465,Tyus Bowser,BAL,ED/OLB,"$3,000,000",3.0,2021
466,Kenyan Drake,LV,RB,"$3,000,000",3.0,2021
467,Anthony Firkser,TEN,TE,"$3,000,000",3.0,2021
468,Ereck Flowers,WAS,G,"$3,000,000",3.0,2021
469,Rob Gronkowski,TB,TE,"$3,000,000",3.0,2021
470,C.J. Ham,MIN,FB,"$3,000,000",3.0,2021
471,Austin Johnson,NYG,DL/DT,"$3,000,000",3.0,2021
472,Cordarrelle Patterson,ATL,RB,"$3,000,000",3.0,2021
473,Trai Turner,PIT,G,"$3,000,000",3.0,2021
474,Justin Jefferson,MIN,WR,"$2,982,455",2.982455,2021
475,Alex Mack,SF,C,"$2,979,411",2.979411,2021
476,Ted Karras,NE,C,"$2,970,588",2.970588,2021
477,James Daniels,CHI,G,"$2,966,667",2.966667,2021
478,Wil Lutz,NO,K,"$2,960,000",2.96,2021
479,Nick Williams,DET,DL/DT,"$2,956,064",2.956064,2021
480,L.J. Collier,SEA,ED/DE,"$2,955,294",2.955294,2021
481,Derek Watt,PIT,FB,"$2,953,333",2.953333,2021
482,Connor Williams,DAL,G,"$2,950,998",2.950998,2021
483,Kenneth Murray,LAC,LB/ILB,"$2,948,850",2.94885,2021
484,Nick Gates,NYG,C,"$2,945,833",2.945833,2021
485,Tyler Matakevich,BUF,LB/ILB,"$2,935,294",2.935294,2021
486,LaMarcus Joyner,NYJ,FS,"$2,911,754",2.911754,2021
487,Carlos Dunlap,SEA,ED/DE,"$2,900,000",2.9,2021
488,Sam Koch,BAL,P,"$2,900,000",2.9,2021
489,Derek Wolfe,BAL,DL/DE,"$2,900,000",2.9,2021
490,Carl Nassib,LV,ED/DE,"$2,892,000",2.892,2021
491,Alijah Vera-Tucker,NYJ,G,"$2,888,187",2.888187,2021
492,Allen Hurns,MIA,WR,"$2,883,333",2.883333,2021
493,Cesar Ruiz,NO,G,"$2,881,638",2.881638,2021
494,Zach Banner,PIT,RT,"$2,875,000",2.875,2021
495,Jordan Mailata,PHI,LT,"$2,872,349",2.872349,2021
496,Chuck Clark,BAL,SS,"$2,868,333",2.868333,2021
497,Nyheim Miller-Hines,IND,RB,"$2,861,139",2.861139,2021
498,Rodney Hudson,ARI,C,"$2,860,000",2.86,2021
499,Jessie Bates III,CIN,FS,"$2,852,604",2.852604,2021
500,Brandon Aiyuk,SF,WR,"$2,848,032",2.848032,2021
501,Donte Jackson,CAR,CB,"$2,838,005",2.838005,2021
502,Mac Jones,NE,QB,"$2,833,882",2.833882,2021
503,Kevin Pierre-Louis,HOU,ED/OLB,"$2,823,529",2.823529,2021
504,Greg Zuerlein,DAL,K,"$2,818,627",2.818627,2021
505,Jordan Love,GB,QB,"$2,814,421",2.814421,2021
506,Derek Barnett,PHI,ED/DE,"$2,802,200",2.8022,2021
507,Bradley Pinion,TB,P,"$2,800,000",2.8,2021
508,Solomon Thomas,LV,ED/DE,"$2,800,000",2.8,2021
509,Kaleb McGary,ATL,RT,"$2,799,748",2.799748,2021
510,Avonte Maddox,PHI,CB,"$2,790,411",2.790411,2021
511,Sam Martin,DEN,P,"$2,783,333",2.783333,2021
512,Jordyn Brooks,SEA,LB/OLB,"$2,780,820",2.78082,2021
513,Riley Dixon,NYG,P,"$2,770,566",2.770566,2021
514,Patrick Queen,BAL,LB/ILB,"$2,764,016",2.764016,2021
515,N'Keal Harry,NE,WR,"$2,754,095",2.754095,2021
516,Carlton Davis,TB,CB,"$2,751,748",2.751748,2021
517,Germain Ifedi,CHI,RT,"$2,750,000",2.75,2021
518,Ryan Griffin,NYJ,TE,"$2,740,588",2.740588,2021
519,Minkah Fitzpatrick,PIT,FS,"$2,722,878",2.722878,2021
520,Christopher Carson,SEA,RB,"$2,700,000",2.7,2021
521,Cethan Carter,MIA,TE,"$2,700,000",2.7,2021
522,Justin Reid,HOU,FS,"$2,692,914",2.692914,2021
523,Randall Cobb,GB,WR,"$2,687,254",2.687254,2021
524,Wyatt Teller,CLE,G,"$2,677,800",2.6778,2021
525,Zaven Collins,ARI,LB/ILB,"$2,670,956",2.670956,2021
526,Poona Ford,SEA,DL/DT,"$2,670,000",2.67,2021
527,Michael Gallup,DAL,WR,"$2,665,495",2.665495,2021
528,Tyeler Davison,ATL,DL/DT,"$2,663,333",2.663333,2021
529,Emmanuel Moseley,SF,CB,"$2,652,000",2.652,2021
530,Jayon Brown,TEN,LB/ILB,"$2,651,961",2.651961,2021
531,Christian Kirksey,HOU,LB/ILB,"$2,647,058",2.647058,2021
532,Jourdan Lewis,DAL,CB,"$2,637,242",2.637242,2021
533,Zach Sieler,MIA,DL/DT,"$2,625,000",2.625,2021
534,Alex Leatherwood,LV,RT,"$2,616,648",2.616648,2021
535,Jamal Agnew,JAX,WR,"$2,613,724",2.613724,2021
536,Robbie Gould,SF,K,"$2,609,313",2.609313,2021
537,Chris Manhertz,JAX,TE,"$2,607,353",2.607353,2021
538,Jordan Whitehead,TB,S,"$2,599,815",2.599815,2021
539,Kendall Lamm,TEN,RT,"$2,591,176",2.591176,2021
540,Tress Way,WAS,P,"$2,565,000",2.565,2021
541,Noah Igbinoghene,MIA,CB,"$2,557,775",2.557775,2021
542,Jaelan Phillips,MIA,DL/DE,"$2,548,764",2.548764,2021
543,Isaiah Oliver,ATL,CB,"$2,546,026",2.546026,2021
544,DJ Chark,JAX,WR,"$2,511,588",2.511588,2021
545,Jamin Davis,WAS,LB,"$2,508,032",2.508032,2021
546,Andre James,LV,C,"$2,503,334",2.503334,2021
547,Tarell Basham,DAL,ED/DE,"$2,500,000",2.5,2021
548,Devontae Booker,NYG,RB,"$2,500,000",2.5,2021
549,Casey Hayward,LV,CB,"$2,500,000",2.5,2021
550,Zay Jones,LV,WR,"$2,500,000",2.5,2021
551,Mitchell Trubisky,BUF,QB,"$2,500,000",2.5,2021
552,Jihad Ward,JAX,LB/OLB,"$2,500,000",2.5,2021
553,Jameis Winston,NO,QB,"$2,500,000",2.5,2021
554,Morgan Fox,CAR,DL/DE,"$2,495,000",2.495,2021
555,Kadarius Toney,NYG,WR,"$2,494,456",2.494456,2021
556,Nick Kwiatkoski,LV,LB/OLB,"$2,492,000",2.492,2021
557,Kwity Paye,IND,ED/DE,"$2,480,877",2.480877,2021
558,Clayton Fejedelem,MIA,SS,"$2,478,125",2.478125,2021
559,Isaac Rochell,IND,ED/DE,"$2,470,000",2.47,2021
560,Clyde Edwards-Helaire,KC,RB,"$2,459,448",2.459448,2021
561,Caleb Farley,TEN,CB,"$2,453,724",2.453724,2021
562,Brandon Parker,LV,LT,"$2,447,606",2.447606,2021
563,Lorenzo Carter,NYG,ED/OLB,"$2,445,451",2.445451,2021
564,Kamu Grugier-Hill,HOU,LB/ILB,"$2,441,165",2.441165,2021
565,Jalen Richard,LV,RB,"$2,440,000",2.44,2021
566,Christian Darrisaw,MIN,LT,"$2,426,571",2.426571,2021
567,Justin Britt,HOU,C,"$2,423,528",2.423528,2021
568,Derrick Nnadi,KC,DL/DT,"$2,422,850",2.42285,2021
569,Al Woods,SEA,DL/DT,"$2,411,765",2.411765,2021
570,Tracy Walker,DET,FS,"$2,403,497",2.403497,2021
571,JuJu Smith-Schuster,PIT,WR,"$2,400,000",2.4,2021
572,Geoff Swaim,TEN,TE,"$2,397,050",2.39705,2021
573,Justin Jones,LAC,DL/DT,"$2,396,535",2.396535,2021
574,Chukwuma Okorafor,PIT,LT,"$2,386,091",2.386091,2021
575,Alex Cappa,TB,G,"$2,381,426",2.381426,2021
576,Tim Boyle,DET,QB,"$2,376,471",2.376471,2021
577,Jordan Akins,HOU,TE,"$2,373,380",2.37338,2021
578,Michael Dickson,SEA,P,"$2,372,540",2.37254,2021
579,Najee Harris,PIT,RB,"$2,372,263",2.372263,2021
580,Ian Thomas,CAR,TE,"$2,369,700",2.3697,2021
581,Taron Johnson,BUF,CB,"$2,362,184",2.362184,2021
582,Josey Jewell,DEN,LB/ILB,"$2,361,497",2.361497,2021
583,Jordan Jenkins,HOU,DL/DE,"$2,352,932",2.352932,2021
584,Kyzir White,LAC,LB/ILB,"$2,346,611",2.346611,2021
585,Travis Etienne,JAX,RB,"$2,345,110",2.34511,2021
586,Marcedes Lewis,GB,TE,"$2,342,640",2.34264,2021
587,Durham Smythe,MIA,TE,"$2,341,061",2.341061,2021
588,Greg Newsome,CLE,CB,"$2,317,952",2.317952,2021
589,Brandon McManus,DEN,K,"$2,306,250",2.30625,2021
590,Dalton Schultz,DAL,TE,"$2,296,092",2.296092,2021
591,Rashod Bateman,BAL,WR,"$2,290,802",2.290802,2021
592,Sheldon Richardson,MIN,DL/DT,"$2,281,372",2.281372,2021
593,Payton Turner,NO,ED/DE,"$2,277,225",2.277225,2021
594,Bobby Massie,DEN,RT,"$2,275,000",2.275,2021
595,Justin Murray,ARI,G,"$2,274,509",2.274509,2021
596,Adam Shaheen,MIA,TE,"$2,258,333",2.258333,2021
597,Bilal Nichols,CHI,DL/DE,"$2,257,872",2.257872,2021
598,Tyrell Crosby,DET,LT,"$2,254,923",2.254923,2021
599,Kyle Juszczyk,SF,FB,"$2,251,471",2.251471,2021
600,Ronald Jones II,TB,RB,"$2,250,154",2.250154,2021
601,Justin Coleman,MIA,CB,"$2,250,000",2.25,2021
602,Mike Davis,ATL,RB,"$2,250,000",2.25,2021
603,Gus Edwards,BAL,RB,"$2,250,000",2.25,2021
604,Jimmy Smith,BAL,CB,"$2,250,000",2.25,2021
605,Justin Hardee,NYJ,CB,"$2,247,050",2.24705,2021
606,Benson Mayowa,SEA,ED/DE,"$2,240,000",2.24,2021
607,Marquez Valdes-Scantling,GB,WR,"$2,237,389",2.237389,2021
608,Foley Fatukasi,NYJ,DL/DT,"$2,226,564",2.226564,2021
609,Deshon Elliott,BAL,FS,"$2,222,451",2.222451,2021
610,Russell Gage,ATL,WR,"$2,222,050",2.22205,2021
611,Sebastian Joseph,LAR,DL/DT,"$2,221,810",2.22181,2021
612,Foyesade Oluokun,ATL,LB/ILB,"$2,219,658",2.219658,2021
613,Bradley Bozeman,BAL,C,"$2,212,602",2.212602,2021
614,Randy Gregory,DAL,ED/DE,"$2,200,000",2.2,2021
615,Mason Rudolph,PIT,QB,"$2,193,066",2.193066,2021
616,Mason Cole,MIN,C,"$2,183,000",2.183,2021
617,Ronnie Harrison,CLE,SS,"$2,183,000",2.183,2021
618,B.J. Hill,CIN,DL/DT,"$2,183,000",2.183,2021
619,Cedrick Wilson,DAL,WR,"$2,183,000",2.183,2021
620,Byron Murphy,ARI,CB,"$2,178,954",2.178954,2021
621,Eric Stokes,GB,CB,"$2,168,277",2.168277,2021
622,A.J. Bouye,CAR,CB,"$2,168,056",2.168056,2021
623,Rock Ya-Sin,IND,CB,"$2,159,033",2.159033,2021
624,Elandon Roberts,MIA,ED/OLB,"$2,140,000",2.14,2021
625,Jawaan Taylor,JAX,RT,"$2,139,115",2.139115,2021
626,Ike Boettger,BUF,G,"$2,133,000",2.133,2021
627,A.J. Moore,HOU,S,"$2,133,000",2.133,2021
628,George Odum,IND,S,"$2,133,000",2.133,2021
629,Byron Pringle,KC,WR,"$2,133,000",2.133,2021
630,Cam Sims,WAS,WR,"$2,133,000",2.133,2021
631,Ezekiel Turner,ARI,LB/ILB,"$2,133,000",2.133,2021
632,Greg Rousseau,BUF,ED/DE,"$2,110,582",2.110582,2021
633,C.J. Beathard,JAX,QB,"$2,108,819",2.108819,2021
634,Mike Gesicki,MIA,TE,"$2,103,794",2.103794,2021
635,Deebo Samuel,SF,WR,"$2,099,279",2.099279,2021
636,Lucas Patrick,GB,G,"$2,091,668",2.091668,2021
637,Billy Price,NYG,C,"$2,077,158",2.077158,2021
638,Jake Elliott,PHI,K,"$2,076,000",2.076,2021
639,Justin Houston,BAL,ED/OLB,"$2,075,000",2.075,2021
640,James Hurst,NO,LT,"$2,075,000",2.075,2021
641,Odafe Oweh,BAL,ED/OLB,"$2,062,253",2.062253,2021
642,Cornelius Lucas,WAS,LT,"$2,050,000",2.05,2021
643,Jeff Wilson,SF,RB,"$2,050,000",2.05,2021
644,Cody Ford,BUF,G,"$2,047,492",2.047492,2021
645,Tyson Alualu,PIT,DL/DE,"$2,037,500",2.0375,2021
646,Joe Tryon,TB,DL/DE,"$2,031,134",2.031134,2021
647,Mike Purcell,DEN,DL/DT,"$2,028,869",2.028869,2021
648,Travis Carrie,IND,CB,"$2,025,000",2.025,2021
649,Sean Bunting,TB,CB,"$2,011,636",2.011636,2021
650,Angelo Blackson,CHI,DL/DE,"$2,000,000",2.0,2021
651,Chase Daniel,LAC,QB,"$2,000,000",2.0,2021
652,Blaine Gabbert,TB,QB,"$2,000,000",2.0,2021
653,Marlon Mack,IND,RB,"$2,000,000",2.0,2021
654,Keanu Neal,DAL,LB/ILB,"$2,000,000",2.0,2021
655,Ethan Pocic,SEA,C,"$2,000,000",2.0,2021
656,Matt Prater,ARI,K,"$2,000,000",2.0,2021
657,Rigoberto Sanchez,IND,P,"$2,000,000",2.0,2021
658,Haason Reddick,CAR,ED/OLB,"$1,992,000",1.992,2021
659,Markus Golden,ARI,ED/OLB,"$1,985,294",1.985294,2021
660,Tre Herndon,JAX,CB,"$1,985,294",1.985294,2021
661,Hayden Hurst,ATL,TE,"$1,984,913",1.984913,2021
662,Trayvon Mullen,LV,CB,"$1,979,767",1.979767,2021
663,Brandon Bolden,NE,RB,"$1,976,470",1.97647,2021
664,Tee Higgins,CIN,WR,"$1,974,270",1.97427,2021
665,Neville Hewitt,HOU,ED/OLB,"$1,970,588",1.970588,2021
666,Carlos Hyde,JAX,RB,"$1,967,640",1.96764,2021
667,Damien Wilson,JAX,LB/ILB,"$1,964,705",1.964705,2021
668,Michael Pittman Jr.,IND,WR,"$1,957,466",1.957466,2021
669,Kerry Hyder,SEA,ED/DE,"$1,950,000",1.95,2021
670,Dalton Risner,DEN,G,"$1,947,896",1.947896,2021
671,D'Andre Swift,DET,RB,"$1,940,662",1.940662,2021
672,Kevin King,GB,CB,"$1,929,412",1.929412,2021
673,Drew Lock,DEN,QB,"$1,912,041",1.912041,2021
674,Justin Bethel,NE,CB,"$1,909,804",1.909804,2021
675,Xavier McKinney,NYG,FS,"$1,907,056",1.907056,2021
676,Cody Davis,NE,FS,"$1,905,882",1.905882,2021
677,Kyle Dugger,NE,S,"$1,893,614",1.893614,2021
678,Troy Hill,CLE,CB,"$1,875,000",1.875,2021
679,Yetur Gross-Matos,CAR,DL/DE,"$1,863,365",1.863365,2021
680,Elgton Jenkins,GB,LT,"$1,849,805",1.849805,2021
681,Malik Jackson,CLE,DL/DT,"$1,841,544",1.841544,2021
682,John Ross,NYG,WR,"$1,838,233",1.838233,2021
683,Robert Hunt,MIA,G,"$1,833,123",1.833123,2021
684,Uchenna Nwosu,LAC,LB/OLB,"$1,832,595",1.832595,2021
685,Deshazor Everett,WAS,FS,"$1,826,755",1.826755,2021
686,Mike Hughes,KC,CB,"$1,825,566",1.825566,2021
687,Anthony Walker Jr.,CLE,LB/ILB,"$1,821,666",1.821666,2021
688,Cameron Brate,TB,TE,"$1,810,000",1.81,2021
689,Joejuan Williams,NE,CB,"$1,807,270",1.80727,2021
690,Ross Blacklock,HOU,DL/DT,"$1,806,236",1.806236,2021
691,Tashaun Gipson,CHI,FS,"$1,805,000",1.805,2021
692,Mike Boone,DEN,RB,"$1,800,000",1.8,2021
693,Lee Smith,ATL,TE,"$1,800,000",1.8,2021
694,Tyler Kroft,NYJ,TE,"$1,794,110",1.79411,2021
695,Sony Michel,LAR,RB,"$1,792,731",1.792731,2021
696,Jonathan Taylor,IND,RB,"$1,779,352",1.779352,2021
697,Greedy Williams,CLE,CB,"$1,761,457",1.761457,2021
698,Rodney McLeod,PHI,FS,"$1,760,000",1.76,2021
699,Malcolm Brown,MIA,RB,"$1,750,000",1.75,2021
700,James Conner,ARI,RB,"$1,750,000",1.75,2021
701,Charles Harris,DET,LB/OLB,"$1,750,000",1.75,2021
702,Nick Martin,LV,C,"$1,750,000",1.75,2021
703,Ty Nsekhe,DAL,LT,"$1,750,000",1.75,2021
704,Rakeem Nunez-Roches,TB,DL/DT,"$1,750,000",1.75,2021
705,Brent Urban,DAL,ED/DE,"$1,750,000",1.75,2021
706,Laviska Shenault,JAX,WR,"$1,749,106",1.749106,2021
707,Danny Amendola,HOU,WR,"$1,747,058",1.747058,2021
708,Alex Anzalone,DET,LB/ILB,"$1,735,294",1.735294,2021
709,Tavierre Thomas,HOU,CB,"$1,735,294",1.735294,2021
710,Carlos Watkins,DAL,ED/DE,"$1,735,294",1.735294,2021
711,Xavier Woods,MIN,S,"$1,735,294",1.735294,2021
712,Justin McCray,HOU,G,"$1,732,353",1.732353,2021
713,David Andrews,NE,C,"$1,727,932",1.727932,2021
714,Cole Kmet,CHI,TE,"$1,722,222",1.722222,2021
715,Nick Vigil,MIN,LB/OLB,"$1,720,588",1.720588,2021
716,Marquise Blair,SEA,FS,"$1,700,904",1.700904,2021
717,Nick Bellore,SEA,FB,"$1,700,000",1.7,2021
718,Cameron Sutton,PIT,CB,"$1,700,000",1.7,2021
719,Grant Delpit,CLE,FS,"$1,696,605",1.696605,2021
720,Chris Board,BAL,LB/ILB,"$1,683,000",1.683,2021
721,Terrence Brooks,HOU,FS,"$1,679,406",1.679406,2021
722,Levi Wallace,BUF,CB,"$1,676,460",1.67646,2021
723,Lawrence Guy,NE,DL/DT,"$1,675,000",1.675,2021
724,Taiwan Jones,BUF,RB,"$1,667,647",1.667647,2021
725,Alex Lewis,NYJ,G,"$1,666,667",1.666667,2021
726,Erik McCoy,NO,C,"$1,661,068",1.661068,2021
727,Antoine Winfield Jr.,TB,S,"$1,660,724",1.660724,2021
728,Kemoko Turay,IND,ED/DE,"$1,660,401",1.660401,2021
729,J.D. McKissic,WAS,RB,"$1,660,000",1.66,2021
730,Jeremiah Attaochu,CHI,ED/OLB,"$1,650,000",1.65,2021
731,Trenton Scott,CAR,LT,"$1,650,000",1.65,2021
732,Rex Burkhead,HOU,RB,"$1,647,059",1.647059,2021
733,Tyson Campbell,JAX,CB,"$1,639,110",1.63911,2021
734,Joe Schobert,PIT,LB/ILB,"$1,626,353",1.626353,2021
735,Elijah Moore,NYJ,WR,"$1,625,532",1.625532,2021
736,Chad Henne,KC,QB,"$1,625,000",1.625,2021
737,Jamaal Williams,DET,RB,"$1,625,000",1.625,2021
738,K.J. Hamler,DEN,WR,"$1,622,075",1.622075,2021
739,Ben Banogu,IND,ED/DE,"$1,621,229",1.621229,2021
740,Javonte Williams,DEN,RB,"$1,611,955",1.611955,2021
741,Mario Edwards,CHI,DL/DE,"$1,604,019",1.604019,2021
742,Oday Aboushi,LAC,G,"$1,600,000",1.6,2021
743,C.J. Goodwin,DAL,CB,"$1,600,000",1.6,2021
744,Levine Toilolo,NYG,TE,"$1,600,000",1.6,2021
745,Chris Wormley,PIT,DL/DT,"$1,600,000",1.6,2021
746,Darryl Roberts,WAS,CB,"$1,595,000",1.595,2021
747,Darrel Williams,KC,RB,"$1,594,118",1.594118,2021
748,Taylor Heinicke,WAS,QB,"$1,593,750",1.59375,2021
749,Anthony Harris,PHI,FS,"$1,592,000",1.592,2021
750,Nevin Lawson,JAX,CB,"$1,590,000",1.59,2021
751,Ross Dwelley,SF,TE,"$1,588,235",1.588235,2021
752,Johnathan Ford,JAX,S,"$1,585,294",1.585294,2021
753,Jevon Holland,MIA,S,"$1,584,802",1.584802,2021
754,Irv Smith,MIN,TE,"$1,581,392",1.581392,2021
755,Tre Flowers,CIN,CB,"$1,576,614",1.576614,2021
756,Kelvin Beachum,ARI,RT,"$1,575,000",1.575,2021
757,Matt Haack,BUF,P,"$1,575,000",1.575,2021
758,Cairo Santos,CHI,K,"$1,575,000",1.575,2021
759,Landon Dickerson,PHI,G,"$1,573,941",1.573941,2021
760,Marlon Davidson,ATL,DL/DT,"$1,570,994",1.570994,2021
761,Brandon Wilson,CIN,S,"$1,562,500",1.5625,2021
762,Ben Niemann,KC,LB,"$1,558,235",1.558235,2021
763,Jakeem Grant,CHI,WR,"$1,555,555",1.555555,2021
764,Shamar Stephen,DEN,DL/DE,"$1,555,000",1.555,2021
765,Christian Barmore,NE,DL/DT,"$1,549,499",1.549499,2021
766,A.J. Brown,TEN,WR,"$1,541,555",1.541555,2021
767,Logan Cooke,JAX,P,"$1,537,906",1.537906,2021
768,Darrell Taylor,SEA,ED/DE,"$1,537,388",1.537388,2021
769,Laurent Duvernay-Tardif,NYJ,G,"$1,527,777",1.527777,2021
770,Teven Jenkins,CHI,T,"$1,525,063",1.525063,2021
771,Jason Peters,CHI,LT,"$1,525,000",1.525,2021
772,Austin Corbett,LAR,G,"$1,505,235",1.505235,2021
773,Robert Tonyan Jr.,GB,TE,"$1,504,800",1.5048,2021
774,Chase Claypool,PIT,WR,"$1,503,779",1.503779,2021
775,Richie Grant,ATL,S,"$1,503,339",1.503339,2021
776,Drew Sample,CIN,TE,"$1,501,717",1.501717,2021
777,Brandon Allen,CIN,QB,"$1,500,000",1.5,2021
778,Chris Conley,HOU,WR,"$1,500,000",1.5,2021
779,Kyler Fackrell,LAC,LB/OLB,"$1,500,000",1.5,2021
780,J.T. Gray,NO,SS,"$1,500,000",1.5,2021
781,Kyle Long,KC,G,"$1,500,000",1.5,2021
782,Ryan Smith,LAC,CB,"$1,500,000",1.5,2021
783,Ahkello Witherspoon,PIT,CB,"$1,500,000",1.5,2021
784,Pharaoh Brown,HOU,TE,"$1,494,117",1.494117,2021
785,Efe Obada,BUF,ED/DE,"$1,485,294",1.485294,2021
786,Levi Onwuzurike,DET,DL/DT,"$1,481,617",1.481617,2021
787,Vincent Taylor,HOU,DL/DT,"$1,470,575",1.470575,2021
788,Jaylon Johnson,CHI,CB,"$1,470,175",1.470175,2021
789,Miles Sanders,PHI,RB,"$1,461,881",1.461881,2021
790,Ricardo Allen,CIN,FS,"$1,460,584",1.460584,2021
791,Bobby McCain,WAS,CB,"$1,460,000",1.46,2021
792,Liam Eichenberg,MIA,G,"$1,457,178",1.457178,2021
793,DeMarcus Walker,HOU,DL/DT,"$1,452,941",1.452941,2021
794,Samaje Perine,CIN,RB,"$1,450,000",1.45,2021
795,Keith Smith,ATL,FB,"$1,441,666",1.441666,2021
796,Andy Janovich,CLE,FB,"$1,437,500",1.4375,2021
797,Trevon Diggs,DAL,CB,"$1,436,570",1.43657,2021
798,Trevon Moehrig,LV,S,"$1,435,456",1.435456,2021
799,Tre'quan Smith,NO,WR,"$1,432,823",1.432823,2021
800,James Washington,PIT,WR,"$1,432,248",1.432248,2021
801,Lonnie Johnson,HOU,CB,"$1,422,042",1.422042,2021
802,Kelvin Joseph,DAL,CB,"$1,414,757",1.414757,2021
803,Josh Norman,SF,CB,"$1,405,882",1.405882,2021
804,Cam Akers,LAR,RB,"$1,402,962",1.402962,2021
805,Cameron Fleming,DEN,LT,"$1,395,000",1.395,2021
806,Tyquan Lewis,IND,DL/DT,"$1,389,200",1.3892,2021
807,Walker Little,JAX,LT,"$1,385,764",1.385764,2021
808,Max Scharping,HOU,G,"$1,382,206",1.382206,2021
809,Tanner Vallejo,ARI,LB/ILB,"$1,381,176",1.381176,2021
810,Mike Glennon,NYG,QB,"$1,375,000",1.375,2021
811,Jalen Hurts,PHI,QB,"$1,369,357",1.369357,2021
812,Brandon King,NE,LB,"$1,366,668",1.366668,2021
813,Mecole Hardman,KC,WR,"$1,362,287",1.362287,2021
814,Pat Elflein,CAR,G,"$1,360,000",1.36,2021
815,Ryan Kerrigan,PHI,ED/DE,"$1,360,000",1.36,2021
816,Jackson Carman,CIN,G,"$1,354,536",1.354536,2021
817,J.J. Arcega-Whiteside,PHI,WR,"$1,350,334",1.350334,2021
818,Erik Harris,ATL,S,"$1,350,000",1.35,2021
819,A.J. Epenesa,BUF,ED/DE,"$1,335,750",1.33575,2021
820,Kenny Young,DEN,LB/ILB,"$1,334,058",1.334058,2021
821,Trysten Hill,DAL,DL/DT,"$1,330,417",1.330417,2021
822,Dennis Kelly,GB,RT,"$1,325,000",1.325,2021
823,John Franklin-Myers,NYJ,DL/DE,"$1,320,000",1.32,2021
