rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
425,Brett Kern,TEN,P,"$3,500,000",3.5,2018
426,Cassius Marsh,SF,LB,"$3,500,000",3.5,2018
427,Brandon McManus,DEN,K,"$3,500,000",3.5,2018
428,Andrew Sendejo,MIN,SS,"$3,500,000",3.5,2018
429,Sheldon Rankins,NO,DL/DT,"$3,491,358",3.491358,2018
430,Marshon Lattimore,NO,CB,"$3,490,809",3.490809,2018
431,DeVante Parker,MIA,WR,"$3,460,718",3.460718,2018
432,Graham Gano,CAR,K,"$3,437,500",3.4375,2018
433,Shaq Mason,NE,G,"$3,417,882",3.417882,2018
434,Laremy Tunsil,MIA,LT,"$3,397,541",3.397541,2018
435,Melvin Gordon,LAC,RB,"$3,394,929",3.394929,2018
436,Jason McCourty,NE,CB,"$3,382,000",3.382,2018
437,Roquan Smith,CHI,LB,"$3,359,485",3.359485,2018
438,Jack Crawford,ATL,DL,"$3,358,333",3.358333,2018
439,Mike McGlinchey,SF,RT,"$3,334,858",3.334858,2018
440,Michael Crabtree,BAL,WR,"$3,333,333",3.333333,2018
441,Bradley McDougald,SEA,SS,"$3,333,333",3.333333,2018
442,Kurt Coleman,NO,SS,"$3,300,000",3.3,2018
443,Demario Davis,NO,LB/OLB,"$3,300,000",3.3,2018
444,Ryan Fitzpatrick,TB,QB,"$3,300,000",3.3,2018
445,Ricardo Allen,ATL,FS,"$3,289,000",3.289,2018
446,Cordarrelle Patterson,NE,WR,"$3,250,000",3.25,2018
447,Justin Pugh,ARI,G,"$3,250,000",3.25,2018
448,Karl Joseph,OAK,SS,"$3,241,177",3.241177,2018
449,Stefen Wisniewski,PHI,G,"$3,208,333",3.208333,2018
450,Chris Boswell,PIT,K,"$3,200,000",3.2,2018
451,Matt Prater,DET,K,"$3,200,000",3.2,2018
452,Vince Williams,PIT,LB,"$3,200,000",3.2,2018
453,Josh Rosen,ARI,QB,"$3,199,592",3.199592,2018
454,Kevin Johnson,HOU,CB,"$3,197,541",3.197541,2018
455,HaHa Clinton-Dix,WAS,FS,"$3,153,705",3.153705,2018
456,Chris Thompson,WAS,RB,"$3,152,250",3.15225,2018
457,Deshaun Watson,HOU,QB,"$3,148,700",3.1487,2018
458,Arik Armstead,SF,ED/DE,"$3,131,746",3.131746,2018
459,Tavon Wilson,DET,SS,"$3,128,125",3.128125,2018
460,Jaquiski Tartt,SF,SS,"$3,102,686",3.102686,2018
461,Chris Long,PHI,ED,"$3,100,000",3.1,2018
462,Haason Reddick,ARI,ED/OLB,"$3,063,174",3.063174,2018
463,Austin Seferian-Jenkins,JAX,TE,"$3,051,250",3.05125,2018
464,Bryan Anger,TB,P,"$3,000,000",3.0,2018
465,Johnson Bademosi,HOU,CB,"$3,000,000",3.0,2018
466,Tramaine Brock,DEN,CB,"$3,000,000",3.0,2018
467,Brandon Fusco,ATL,G,"$3,000,000",3.0,2018
468,Johnathan Hankins,OAK,DL,"$3,000,000",3.0,2018
469,Steven Hauschka,BUF,K,"$3,000,000",3.0,2018
470,Mitch Unrein,TB,ED,"$3,000,000",3.0,2018
471,James White,NE,RB,"$3,000,000",3.0,2018
472,Taylor Decker,DET,LT,"$2,990,994",2.990994,2018
473,Minkah Fitzpatrick,MIA,S,"$2,990,504",2.990504,2018
474,Nelson Agholor,PHI,WR,"$2,983,710",2.98371,2018
475,Cedric Ogbuehi,CIN,LT,"$2,967,263",2.967263,2018
476,Zach Brown,WAS,LB,"$2,953,125",2.953125,2018
477,Ryan Succop,TEN,K,"$2,950,000",2.95,2018
478,Bud Dupree,PIT,ED/OLB,"$2,934,363",2.934363,2018
479,Keanu Neal,ATL,FS,"$2,928,449",2.928449,2018
480,Sam Martin,DET,P,"$2,925,000",2.925,2018
481,Haloti Ngata,PHI,DL,"$2,925,000",2.925,2018
482,Akeem Spence,MIA,DL,"$2,925,000",2.925,2018
483,Derek Barnett,PHI,ED,"$2,920,630",2.92063,2018
484,Shaquil Barrett,DEN,ED,"$2,914,000",2.914,2018
485,Justin Coleman,SEA,CB,"$2,914,000",2.914,2018
486,Nick Easton,MIN,C,"$2,914,000",2.914,2018
487,Ben Garland,ATL,G,"$2,914,000",2.914,2018
488,Corey Grant,JAX,RB,"$2,914,000",2.914,2018
489,Adam Humphries,TB,WR,"$2,914,000",2.914,2018
490,Brett Jones,MIN,C,"$2,914,000",2.914,2018
491,Ty Nsekhe,WAS,LT,"$2,914,000",2.914,2018
492,Matt Paradis,DEN,C,"$2,914,000",2.914,2018
493,Tyrell Williams,LAC,WR,"$2,914,000",2.914,2018
494,Shane Ray,DEN,ED,"$2,901,467",2.901467,2018
495,Christopher Conte,TB,SS,"$2,875,000",2.875,2018
496,Malik Hooker,IND,FS,"$2,863,615",2.863615,2018
497,Laken Tomlinson,SF,G,"$2,850,941",2.850941,2018
498,Ryan Kelly,IND,C,"$2,850,267",2.850267,2018
499,D.J. Humphries,ARI,LT,"$2,835,672",2.835672,2018
500,Mike Pennel,NYJ,DL/DE,"$2,833,333",2.833333,2018
501,Shaq Lawson,BUF,ED/DE,"$2,803,356",2.803356,2018
502,Shaq Thompson,CAR,LB,"$2,802,776",2.802776,2018
503,Manti Te'o,NO,LB,"$2,800,000",2.8,2018
504,Darron Lee,NYJ,LB,"$2,787,722",2.787722,2018
505,Rodney Hudson,OAK,C,"$2,782,000",2.782,2018
506,Will Fuller,HOU,WR,"$2,772,085",2.772085,2018
507,Sam Acho,CHI,ED,"$2,750,000",2.75,2018
508,Vincent Rey,CIN,LB,"$2,750,000",2.75,2018
509,Josh Doctson,WAS,WR,"$2,740,811",2.740811,2018
510,Byron Jones,DAL,CB,"$2,736,981",2.736981,2018
511,Laquon Treadwell,MIN,WR,"$2,709,539",2.709539,2018
512,Matt Bosher,ATL,P,"$2,700,000",2.7,2018
513,Garry Gilliam,SF,RT,"$2,700,000",2.7,2018
514,Cameron Meredith,NO,WR,"$2,700,000",2.7,2018
515,Vita Vea,TB,DL/DT,"$2,695,316",2.695316,2018
516,Marlon Humphrey,BAL,CB,"$2,692,609",2.692609,2018
517,Ryan Griffin,HOU,TE,"$2,687,500",2.6875,2018
518,Johnny Hekker,LAR,P,"$2,678,551",2.678551,2018
519,Chris Smith,CLE,ED,"$2,666,666",2.666666,2018
520,Garrett Celek,SF,TE,"$2,653,125",2.653125,2018
521,Thomas Morstead,NO,P,"$2,650,000",2.65,2018
522,William Jackson,CIN,CB,"$2,646,993",2.646993,2018
523,Corey Peters,ARI,DL,"$2,640,625",2.640625,2018
524,Jonathan Allen,WAS,DL/DE,"$2,635,540",2.63554,2018
525,Andy Lee,ARI,P,"$2,627,500",2.6275,2018
526,Daron Payne,WAS,DL/DT,"$2,621,520",2.62152,2018
527,Artie Burns,PIT,CB,"$2,615,721",2.615721,2018
528,Damion Square,LAC,DL,"$2,612,500",2.6125,2018
529,Ross Cockrell,CAR,CB,"$2,600,000",2.6,2018
530,Chad Henne,KC,QB,"$2,600,000",2.6,2018
531,Seantrel Henderson,HOU,RT,"$2,593,750",2.59375,2018
532,Shamar Stephen,SEA,DL,"$2,581,250",2.58125,2018
533,Lerentee McCray,JAX,LB,"$2,578,125",2.578125,2018
534,Adoree' Jackson,TEN,CB,"$2,564,269",2.564269,2018
535,Kenny Clark,GB,DL/DT,"$2,553,176",2.553176,2018
536,Britton Colquitt,CLE,P,"$2,550,000",2.55,2018
537,Barkevious Mingo,SEA,LB,"$2,550,000",2.55,2018
538,Joshua Garnett,SF,G,"$2,537,539",2.537539,2018
539,O.J. Howard,TB,TE,"$2,521,504",2.521504,2018
540,Garett Bolles,DEN,LT,"$2,507,250",2.50725,2018
541,T.J. McDonald,MIA,FS,"$2,502,000",2.502,2018
542,Antonio Gates,LAC,TE,"$2,500,000",2.5,2018
543,Ryan Groy,BUF,G,"$2,500,000",2.5,2018
544,Cody Latimer,NYG,WR,"$2,500,000",2.5,2018
545,Alex Okafor,NO,ED,"$2,500,000",2.5,2018
546,Luke Willson,DET,TE,"$2,500,000",2.5,2018
547,Al Woods,IND,DL,"$2,500,000",2.5,2018
548,Marcus Davenport,NO,ED,"$2,498,526",2.498526,2018
549,Jarrad Davis,DET,LB,"$2,492,995",2.492995,2018
550,Tre Boston,ARI,FS,"$2,475,000",2.475,2018
551,Christian Jones,DET,LB,"$2,475,000",2.475,2018
552,Margus Hunt,IND,DL,"$2,468,750",2.46875,2018
553,Terrance Mitchell,CLE,CB,"$2,466,666",2.466666,2018
554,Charles Harris,MIA,ED,"$2,464,486",2.464486,2018
555,Jeff Heath,DAL,SS,"$2,450,000",2.45,2018
556,Kolton Miller,OAK,LT,"$2,449,331",2.449331,2018
557,Cameron Fleming,DAL,T,"$2,437,500",2.4375,2018
558,Evan Engram,NYG,TE,"$2,435,978",2.435978,2018
559,Mike Adams,CAR,FS,"$2,425,000",2.425,2018
560,Malcom Brown,NE,DL,"$2,422,392",2.422392,2018
561,Reggie Nelson,OAK,FS,"$2,421,875",2.421875,2018
562,Morgan Burnett,PIT,SS,"$2,416,666",2.416666,2018
563,Chris Ivory,BUF,RB,"$2,406,250",2.40625,2018
564,David Andrews,NE,C,"$2,400,000",2.4,2018
565,Benjamin Ijalana,NYJ,RT,"$2,400,000",2.4,2018
566,Gareon Conley,OAK,CB,"$2,378,960",2.37896,2018
567,Cody Davis,JAX,FS,"$2,375,000",2.375,2018
568,Vance McDonald,PIT,TE,"$2,370,625",2.370625,2018
569,Jabrill Peppers,CLE,SS,"$2,350,451",2.350451,2018
570,Robert Nkemdiche,ARI,DL,"$2,345,618",2.345618,2018
571,Takkarist McKinley,ATL,ED,"$2,321,939",2.321939,2018
572,Brandon LaFell,OAK,WR,"$2,312,500",2.3125,2018
573,Tremaine Edmunds,BUF,LB/ILB,"$2,301,735",2.301735,2018
574,Kevin Huber,CIN,P,"$2,300,000",2.3,2018
575,Tre'Davious White,BUF,CB,"$2,293,434",2.293434,2018
576,Teddy Bridgewater,NO,QB,"$2,290,000",2.29,2018
577,Vernon Butler,CAR,DL,"$2,289,958",2.289958,2018
578,Taco Charlton,DAL,ED,"$2,279,179",2.279179,2018
579,K'Waun Williams,SF,CB,"$2,268,750",2.26875,2018
580,Drew Stanton,CLE,QB,"$2,265,625",2.265625,2018
581,Kevin Pierre-Louis,NYJ,ED,"$2,257,352",2.257352,2018
582,Germain Ifedi,SEA,RT,"$2,254,119",2.254119,2018
583,Derwin James,LAC,S,"$2,252,537",2.252537,2018
584,Rex Burkhead,NE,RB,"$2,250,000",2.25,2018
585,Robbie Gould,SF,K,"$2,250,000",2.25,2018
586,James Hurst,BAL,RT,"$2,250,000",2.25,2018
587,Jordan Mills,BUF,RT,"$2,250,000",2.25,2018
588,Kevin Pamphile,TEN,RT,"$2,250,000",2.25,2018
589,Patrick Robinson,NO,CB,"$2,250,000",2.25,2018
590,Evan Smith,TB,C,"$2,250,000",2.25,2018
591,David Irving,DAL,DL,"$2,228,352",2.228352,2018
592,Lance Kendricks,GB,TE,"$2,225,000",2.225,2018
593,Ethan Westbrooks,LAR,DL,"$2,225,000",2.225,2018
594,Jaire Alexander,GB,CB,"$2,191,041",2.191041,2018
595,Nate Ebner,NE,FS,"$2,175,000",2.175,2018
596,Daren Bates,TEN,LB,"$2,166,666",2.166666,2018
597,Matt Bryant,ATL,K,"$2,166,666",2.166666,2018
598,David Njoku,CLE,TE,"$2,164,794",2.164794,2018
599,Leighton Vander Esch,DAL,LB,"$2,154,142",2.154142,2018
600,Quandre Diggs,DET,SS,"$2,153,838",2.153838,2018
601,Frank Ragnow,DET,C,"$2,141,843",2.141843,2018
602,Cameron Erving,KC,G,"$2,136,666",2.136666,2018
603,Billy Price,CIN,C,"$2,129,543",2.129543,2018
604,Xavier Williams,KC,DL,"$2,125,000",2.125,2018
605,A.J. Cann,JAX,G,"$2,107,399",2.107399,2018
606,Rashaan Evans,TEN,LB,"$2,104,944",2.104944,2018
607,T.J. Watt,PIT,ED/OLB,"$2,104,220",2.10422,2018
608,Marcedes Lewis,GB,TE,"$2,100,000",2.1,2018
609,Josh Martin,NYJ,ED,"$2,100,000",2.1,2018
610,Demetrius Harris,KC,TE,"$2,097,059",2.097059,2018
611,Neiko Thorpe,SEA,CB,"$2,087,500",2.0875,2018
612,Chris Conley,KC,WR,"$2,085,110",2.08511,2018
613,Isaiah Wynn,NE,T,"$2,080,346",2.080346,2018
614,John Miller,BUF,G,"$2,077,030",2.07703,2018
615,Jordan Hicks,PHI,LB,"$2,070,183",2.070183,2018
616,Tyler Kroft,CIN,TE,"$2,068,944",2.068944,2018
617,Rob Havenstein,LAR,RT,"$2,063,189",2.063189,2018
618,Russell Bodine,BUF,C,"$2,056,244",2.056244,2018
619,Steven Nelson,KC,CB,"$2,052,488",2.052488,2018
620,Patrick DiMarco,BUF,FB,"$2,050,000",2.05,2018
621,Trey Flowers,NE,ED,"$2,046,733",2.046733,2018
622,Daryl Williams,CAR,RT,"$2,046,280",2.04628,2018
623,Jamison Crowder,WAS,WR,"$2,043,406",2.043406,2018
624,D.J. Moore,CAR,WR,"$2,031,148",2.031148,2018
625,Danny Shelton,NE,DL,"$2,030,954",2.030954,2018
626,Za'Darius Smith,BAL,ED,"$2,027,788",2.027788,2018
627,Kwon Alexander,TB,LB,"$2,026,582",2.026582,2018
628,Matthew Slater,NE,WR,"$2,025,000",2.025,2018
629,Jake Ryan,GB,LB,"$2,021,169",2.021169,2018
630,Ryan Ramczyk,NO,RT,"$2,020,808",2.020808,2018
631,Sebastian Janikowski,SEA,K,"$2,015,000",2.015,2018
632,Hayden Hurst,BAL,TE,"$2,006,550",2.00655,2018
633,Ryan Allen,NE,P,"$2,000,000",2.0,2018
634,LeGarrette Blount,DET,RB,"$2,000,000",2.0,2018
635,Derek Carrier,OAK,TE,"$2,000,000",2.0,2018
636,Isaiah Crowell,NYJ,RB,"$2,000,000",2.0,2018
637,Blaine Gabbert,TEN,QB,"$2,000,000",2.0,2018
638,Mike Glennon,ARI,QB,"$2,000,000",2.0,2018
639,Craig Robertson,NO,LB,"$2,000,000",2.0,2018
640,Derrick Shelby,ATL,ED,"$2,000,000",2.0,2018
641,Anthony Sherman,KC,FB,"$2,000,000",2.0,2018
642,Willie Snead,BAL,WR,"$2,000,000",2.0,2018
643,Michael Thomas,NYG,FS,"$2,000,000",2.0,2018
644,Billy Turner,DEN,G,"$2,000,000",2.0,2018
645,Benjamin Watson,NO,TE,"$2,000,000",2.0,2018
646,Max Garcia,DEN,G,"$1,993,423",1.993423,2018
647,Matt Slauson,IND,G,"$1,984,375",1.984375,2018
648,Calvin Ridley,ATL,WR,"$1,981,947",1.981947,2018
649,J.R. Sweezy,SEA,G,"$1,975,000",1.975,2018
650,Grady Jarrett,ATL,DL/DT,"$1,968,964",1.968964,2018
651,Adrian Amos,CHI,SS,"$1,965,070",1.96507,2018
652,Kyle Emanuel,LAC,LB,"$1,961,643",1.961643,2018
653,Tyeler Davison,NO,DL,"$1,961,307",1.961307,2018
654,J.J. Nelson,ARI,WR,"$1,959,450",1.95945,2018
655,Jesse James,PIT,TE,"$1,959,228",1.959228,2018
656,Rashaad Penny,SEA,RB,"$1,957,352",1.957352,2018
657,Clinton McDonald,OAK,DL,"$1,950,000",1.95,2018
658,Landon Collins,NYG,SS,"$1,947,450",1.94745,2018
659,Terrell Edmunds,PIT,SS,"$1,945,052",1.945052,2018
660,Ted Larsen,MIA,G,"$1,941,666",1.941666,2018
661,Nigel Bradham,PHI,LB,"$1,941,176",1.941176,2018
662,Michael Hoomanawanui,NO,TE,"$1,933,334",1.933334,2018
663,Donovan Smith,TB,LT,"$1,931,000",1.931,2018
664,Dante Fowler Jr.,LAR,DL,"$1,926,114",1.926114,2018
665,Chris Maragos,PHI,FS,"$1,925,000",1.925,2018
666,Spencer Ware,KC,RB,"$1,920,834",1.920834,2018
667,Jay Ajayi,PHI,RB,"$1,907,000",1.907,2018
668,Henry Anderson,NYJ,DL,"$1,907,000",1.907,2018
669,Josh Bellamy,CHI,WR,"$1,907,000",1.907,2018
670,Jordan Berry,PIT,P,"$1,907,000",1.907,2018
671,Trenton Brown,NE,RT,"$1,907,000",1.907,2018
672,Bryce Callahan,CHI,CB,"$1,907,000",1.907,2018
673,Anthony Chickillo,PIT,ED,"$1,907,000",1.907,2018
674,T.J. Clemmings,OAK,RT,"$1,907,000",1.907,2018
675,TJ Jones,DET,WR,"$1,907,000",1.907,2018
676,Dion Jordan,SEA,ED/DE,"$1,907,000",1.907,2018
677,Brent Qvale,NYJ,RT,"$1,907,000",1.907,2018
678,Trevor Siemian,MIN,QB,"$1,907,000",1.907,2018
679,Quinton Spain,TEN,G,"$1,907,000",1.907,2018
680,Neal Sterling,NYJ,TE,"$1,907,000",1.907,2018
681,Terrence Brooks,NYJ,FS,"$1,900,000",1.9,2018
682,Eli Harold,DET,LB,"$1,892,000",1.892,2018
683,T.J. Yeldon,JAX,RB,"$1,881,655",1.881655,2018
684,Tavon Austin,DAL,WR,"$1,875,000",1.875,2018
685,Kenny Wiggins,DET,G,"$1,875,000",1.875,2018
686,Ed Dickson,SEA,TE,"$1,866,666",1.866666,2018
687,Taven Bryan,JAX,DL/DT,"$1,846,356",1.846356,2018
688,Preston Smith,WAS,ED/OLB,"$1,838,886",1.838886,2018
689,Emmanuel Ogbah,CLE,ED,"$1,802,629",1.802629,2018
690,Virgil Green,LAC,TE,"$1,800,000",1.8,2018
691,Da'Norris Searcy,CAR,SS,"$1,800,000",1.8,2018
692,Chance Warmack,PHI,G,"$1,796,875",1.796875,2018
693,Mike Hughes,MIN,CB,"$1,794,088",1.794088,2018
694,Jaron Brown,SEA,WR,"$1,775,000",1.775,2018
695,Jaylon Smith,DAL,LB/ILB,"$1,771,355",1.771355,2018
696,Jarius Wright,CAR,WR,"$1,766,666",1.766666,2018
697,Devin Funchess,CAR,WR,"$1,756,649",1.756649,2018
698,Sony Michel,NE,RB,"$1,750,308",1.750308,2018
699,Dan Bailey,MIN,K,"$1,750,000",1.75,2018
700,Pierre Desir,IND,CB,"$1,750,000",1.75,2018
701,Quinton Dunbar,WAS,CB,"$1,750,000",1.75,2018
702,Mason Foster,WAS,LB,"$1,750,000",1.75,2018
703,Zach Kerr,DEN,DL,"$1,750,000",1.75,2018
704,Michael Schofield,LAC,G,"$1,750,000",1.75,2018
705,Brynden Trawick,TEN,SS,"$1,750,000",1.75,2018
706,LaAdrian Waddle,NE,RT,"$1,750,000",1.75,2018
707,Tress Way,WAS,P,"$1,750,000",1.75,2018
708,Marcus Peters,LAR,CB,"$1,741,931",1.741931,2018
709,Hunter Henry,LAC,TE,"$1,740,083",1.740083,2018
710,Damien Williams,KC,RB,"$1,733,333",1.733333,2018
711,Myles Jack,JAX,LB,"$1,727,574",1.727574,2018
712,Lamar Jackson,BAL,QB,"$1,722,117",1.722117,2018
713,Pernell McPhee,WAS,ED,"$1,706,250",1.70625,2018
714,Byron Bell,GB,G,"$1,700,000",1.7,2018
715,Rafael Bush,BUF,FS,"$1,700,000",1.7,2018
716,Dustin Colquitt,KC,P,"$1,700,000",1.7,2018
717,Chris Jones,DAL,P,"$1,700,000",1.7,2018
718,Chris Jones,KC,DL/DE,"$1,699,426",1.699426,2018
719,Matt Longacre,LAR,ED,"$1,698,438",1.698438,2018
720,Eric Reid,CAR,SS,"$1,690,000",1.69,2018
721,Justin Bethel,ATL,CB,"$1,687,500",1.6875,2018
722,Corey Graham,PHI,SS,"$1,677,500",1.6775,2018
723,Brock Coyle,SF,LB,"$1,675,000",1.675,2018
724,James Develin,NE,FB,"$1,675,000",1.675,2018
725,Xavien Howard,MIA,CB,"$1,671,283",1.671283,2018
726,Alex Erickson,CIN,WR,"$1,649,666",1.649666,2018
727,Noah Spence,TB,ED,"$1,646,264",1.646264,2018
728,Jamize Olawale,DAL,FB,"$1,640,000",1.64,2018
729,Connor Barwin,NYG,LB,"$1,635,000",1.635,2018
730,Sterling Shepard,NYG,WR,"$1,621,247",1.621247,2018
731,Coty Sensabaugh,PIT,CB,"$1,612,500",1.6125,2018
732,Kevin King,GB,CB,"$1,609,291",1.609291,2018
733,Ali Marpet,TB,G,"$1,600,687",1.600687,2018
734,Jacquizz Rodgers,TB,RB,"$1,600,000",1.6,2018
735,Dustin Hopkins,WAS,K,"$1,599,285",1.599285,2018
736,Cam Robinson,JAX,LT,"$1,595,036",1.595036,2018
737,Malik McDowell,SEA,DL,"$1,580,781",1.580781,2018
738,Budda Baker,ARI,SS,"$1,552,274",1.552274,2018
739,Chris Banjo,NO,SS,"$1,550,000",1.55,2018
740,Austin Johnson,TEN,DL/DT,"$1,544,244",1.544244,2018
741,Zay Jones,BUF,WR,"$1,540,870",1.54087,2018
742,Vladimir Ducasse,BUF,G,"$1,533,333",1.533333,2018
743,Anthony Levine,BAL,LB,"$1,533,333",1.533333,2018
744,Denzel Perryman,LAC,LB/ILB,"$1,519,788",1.519788,2018
745,Forrest Lamp,LAC,G,"$1,515,209",1.515209,2018
746,Damarious Randall,CLE,FS,"$1,514,418",1.514418,2018
747,A.Q. Shipley,ARI,C,"$1,507,500",1.5075,2018
748,Bobby McCain,MIA,CB,"$1,502,072",1.502072,2018
749,Jon Bostic,PIT,LB,"$1,500,000",1.5,2018
750,Bruce Irvin,ATL,ED,"$1,500,000",1.5,2018
751,Pat O'Donnell,CHI,P,"$1,500,000",1.5,2018
752,Adrian Phillips,LAC,FS,"$1,500,000",1.5,2018
753,Keith Smith,OAK,FB,"$1,500,000",1.5,2018
754,Levine Toilolo,DET,TE,"$1,500,000",1.5,2018
755,Marcus Maye,NYJ,FS,"$1,489,554",1.489554,2018
756,Stephone Anthony,MIA,LB,"$1,489,326",1.489326,2018
757,Terrell McClain,ATL,DL,"$1,487,500",1.4875,2018
758,Mitch Morse,KC,C,"$1,486,890",1.48689,2018
759,Dekoda Watson,SF,LB,"$1,483,333",1.483333,2018
760,Sherrick McManis,CHI,CB,"$1,481,250",1.48125,2018
761,Kenny Vaccaro,TEN,SS,"$1,481,250",1.48125,2018
762,Doug Martin,OAK,RB,"$1,475,000",1.475,2018
763,Julian Stanford,BUF,LB,"$1,475,000",1.475,2018
764,Derrick Henry,TEN,RB,"$1,474,889",1.474889,2018
765,Curtis Samuel,CAR,WR,"$1,466,746",1.466746,2018
766,Martavis Bryant,OAK,WR,"$1,458,295",1.458295,2018
767,Dalvin Cook,MIN,RB,"$1,443,939",1.443939,2018
768,Roosevelt Nix,PIT,FB,"$1,437,500",1.4375,2018
769,Darren Sproles,PHI,RB,"$1,433,000",1.433,2018
770,A'Shawn Robinson,DET,DL/DT,"$1,427,355",1.427355,2018
771,Marcus Williams,NO,FS,"$1,418,281",1.418281,2018
772,Orlando Scandrick,KC,CB,"$1,415,000",1.415,2018
773,D.J. Fluker,SEA,G,"$1,406,250",1.40625,2018
774,Andrew DePaola,OAK,LS,"$1,400,000",1.4,2018
775,Eric Kush,CHI,G,"$1,400,000",1.4,2018
776,Marcus Sherels,MIN,CB,"$1,400,000",1.4,2018
777,Michael Thomas,NO,WR,"$1,396,083",1.396083,2018
778,Sidney Jones,PHI,CB,"$1,395,475",1.395475,2018
779,Phillip Dorsett,NE,WR,"$1,394,373",1.394373,2018
780,Ryan Griffin,TB,QB,"$1,393,750",1.39375,2018
781,Austin Corbett,CLE,G,"$1,376,000",1.376,2018
782,Gerald Everett,LAR,TE,"$1,373,743",1.373743,2018
783,Jason Spriggs,GB,T,"$1,364,807",1.364807,2018
784,Jake Fisher,CIN,LT,"$1,355,343",1.355343,2018
785,Will Hernandez,NYG,G,"$1,354,680",1.35468,2018
786,Jake McQuaide,LAR,LS,"$1,350,000",1.35,2018
787,Adam Shaheen,CHI,TE,"$1,343,304",1.343304,2018
788,Nick Chubb,CLE,RB,"$1,342,381",1.342381,2018
789,Mike Davis,SEA,RB,"$1,337,500",1.3375,2018
790,Benson Mayowa,ARI,DL,"$1,334,375",1.334375,2018
791,Jarran Reed,SEA,DL/DT,"$1,333,536",1.333536,2018
792,Darrius Heyward-Bey,PIT,WR,"$1,333,334",1.333334,2018
793,Shawn Lauvao,WAS,G,"$1,328,125",1.328125,2018
794,Shaquille Leonard,IND,ED,"$1,317,782",1.317782,2018
795,Quincy Wilson,IND,CB,"$1,310,517",1.310517,2018
796,Dennis Kelly,TEN,RT,"$1,308,333",1.308333,2018
797,Braden Smith,IND,G,"$1,307,943",1.307943,2018
798,Josh Harris,ATL,LS,"$1,305,000",1.305,2018
799,Nick Martin,HOU,C,"$1,302,265",1.302265,2018
800,Walt Aikens,MIA,SS,"$1,300,000",1.3,2018
801,Wes Horton,CAR,ED,"$1,300,000",1.3,2018
802,Kyle Love,CAR,DL,"$1,300,000",1.3,2018
803,Randy Bullock,CIN,K,"$1,295,000",1.295,2018
804,Maxx Williams,BAL,TE,"$1,289,509",1.289509,2018
805,Ronald Jones II,TB,RB,"$1,285,801",1.285801,2018
806,Nate Palmer,TEN,LB,"$1,275,000",1.275,2018
807,Joe Thomas,DAL,LB,"$1,275,000",1.275,2018
808,Beau Brinkley,TEN,LS,"$1,268,000",1.268,2018
809,Tyus Bowser,BAL,ED,"$1,267,184",1.267184,2018
810,James Daniels,CHI,C,"$1,263,665",1.263665,2018
811,Mario Edwards,NYG,DL/DT,"$1,255,521",1.255521,2018
812,Josh Bynes,ARI,LB,"$1,250,515",1.250515,2018
813,Will Compton,TEN,LB,"$1,250,000",1.25,2018
814,Russell Shepard,NYG,WR,"$1,250,000",1.25,2018
815,Kyle Wilber,OAK,LB,"$1,250,000",1.25,2018
816,Kerry Wynn,NYG,ED,"$1,250,000",1.25,2018
817,Markus Golden,ARI,DL,"$1,246,742",1.246742,2018
818,Carlos Hyde,JAX,RB,"$1,245,588",1.245588,2018
819,Courtland Sutton,DEN,WR,"$1,243,985",1.243985,2018
820,Angelo Blackson,HOU,DL,"$1,240,000",1.24,2018
821,Deion Jones,ATL,LB,"$1,239,719",1.239719,2018
822,Joe Mixon,CIN,RB,"$1,238,675",1.238675,2018
823,Michael Palardy,CAR,P,"$1,230,000",1.23,2018
824,Joe Looney,DAL,C,"$1,225,000",1.225,2018
825,Harold Landry,TEN,LB,"$1,224,307",1.224307,2018
826,Jeremiah Attaochu,NYJ,ED,"$1,221,250",1.22125,2018
827,Mark Glowinski,IND,G,"$1,219,000",1.219,2018
828,Jeremy Hill,NE,RB,"$1,218,750",1.21875,2018
829,Ryan Anderson,WAS,ED,"$1,210,164",1.210164,2018
830,Brandon King,NE,FS,"$1,209,375",1.209375,2018
831,Mike Gesicki,MIA,TE,"$1,202,168",1.202168,2018
832,Brandon Copeland,NYJ,DL,"$1,200,000",1.2,2018
833,Bradley Sowell,CHI,LT,"$1,200,000",1.2,2018
834,Frank Clark,SEA,ED,"$1,187,526",1.187526,2018
835,Justin Evans,TB,FS,"$1,181,658",1.181658,2018
836,Mackensie Alexander,MIN,CB,"$1,177,174",1.177174,2018
837,Colin Jones,CAR,SS,"$1,175,000",1.175,2018
838,Kerryon Johnson,DET,RB,"$1,168,718",1.168718,2018
839,Dante Pettis,SF,WR,"$1,163,737",1.163737,2018
840,Tyler Boyd,CIN,WR,"$1,161,537",1.161537,2018
841,DeMarcus Walker,DEN,DL/DE,"$1,153,150",1.15315,2018
842,Cody Whitehair,CHI,C,"$1,152,154",1.152154,2018
843,Fozzy Whittaker,CAR,RB,"$1,150,000",1.15,2018
844,Morgan Cox,BAL,LS,"$1,140,000",1.14,2018
845,Luke Stocker,TEN,TE,"$1,137,500",1.1375,2018
846,Josh Jackson,GB,CB,"$1,137,473",1.137473,2018
847,Clark Harris,CIN,LS,"$1,130,000",1.13,2018
848,Nick Dzubnar,LAC,LB,"$1,127,500",1.1275,2018
849,Deshazor Everett,WAS,SS,"$1,125,000",1.125,2018
