player_name_short,position,team_city,penalty_count,penalty_yards,year
J.Collins,LB,New England,7,48,2014
M.Watson,T,Oakland,4,35,2014
P.Fanaika,G,Arizona,6,50,2014
A.Fasano,TE,Kansas City,6,59,2014
G.Carimi,T,Atlanta,6,40,2014
R.Bodine,C,Cincinnati,5,40,2014
B.LaFell,WR,New England,7,50,2014
B.Giacomini,T,N.Y. Jets,6,35,2014
A.Cason,CB,Carolina,6,90,2014
K.Benjamin,WR,Carolina,7,70,2014
W.Richburg,C,N.Y. Giants,6,55,2014
J.Veldheer,T,Arizona,5,39,2014
T.Brown,DB,Oakland,7,76,2014
C.Jones,LB,Chicago,7,53,2014
L.Mankins,G,Tampa Bay,5,40,2014
A.Smith,T,Cincinnati,6,45,2014
Dar.Walls,CB,N.Y. Jets,6,83,2014
B.Roby,DB,Denver,6,47,2014
R.White,WR,Atlanta,6,60,2014
M.Griffin,FS,Tennessee,5,36,2014
J.Witten,TE,Dallas,6,50,2014
E.Sims,DE,St. Louis,6,79,2014
J.Kelce,OL,Philadelphia,4,35,2014
S.Chandler,TE,Buffalo,6,55,2014
A.Rodgers,QB,Green Bay,6,45,2014
M.Gilchrist,DB,San Diego,4,29,2014
L.McKelvin,CB,Buffalo,5,70,2014
C.Clark,T,Denver,5,46,2014
D.Newton,T,Houston,5,35,2014
T.Williams,CB,Green Bay,6,52,2014
C.Glenn,T,Buffalo,6,39,2014
T.Johnson,CB,St. Louis,5,53,2014
B.Massie,T,Arizona,5,31,2014
B.Marshall,WR,Chicago,4,40,2014
J.Bethel,CB,Arizona,4,34,2014
T.Newman,DB,Cincinnati,4,60,2014
K.Osemele,G,Baltimore,5,46,2014
J.Barksdale,T,St. Louis,6,30,2014
D.House,DB,Green Bay,5,70,2014
S.Wells,C,St. Louis,6,55,2014
B.Brooks,G,Houston,6,60,2014
L.Vasquez,G,Denver,5,35,2014
S.Richardson,DE,N.Y. Jets,4,30,2014
T.Frederick,C,Dallas,6,50,2014
A.Boldin,WR,San Francisco,4,45,2014
D.McCray,CB,Jacksonville,4,27,2014
D.Hayden,CB,Oakland,5,97,2014
L.Reynolds,OLB,Jacksonville,4,29,2014
R.Lockette,WR,Seattle,6,70,2014
R.McClain,CB,Atlanta,4,16,2014
T.McDaniel,DT,Seattle,6,50,2014
A.Bailey,G,Seattle,6,35,2014
S.Watkins,WR,Buffalo,6,40,2014
M.Oher,T,Tennessee,4,40,2014
T.Lewan,OL,Tennessee,6,65,2014
D.Joseph,G,St. Louis,5,35,2014
J.Mewhort,G,Indianapolis,6,40,2014
J.Zuttah,G,Baltimore,5,45,2014
S.Satele,C,Miami,5,40,2014
L.Bowanko,C,Jacksonville,4,34,2014
S.Ajirotutu,WR,San Diego,5,50,2014
S.Hakim,WR,N.Y. Jets,6,61,2014
J.Babin,DE,N.Y. Jets,5,55,2014
Q.Groves,LB,Tennessee,4,24,2014
J.Bitonio,OL,Cleveland,5,30,2014
C.Watt,C,San Diego,4,30,2014
B.Bortles,QB,Jacksonville,6,35,2014
J.Jones,DE,Detroit,5,23,2014
P.Haralson,OLB,New Orleans,4,25,2014
J.Hurst,T,Baltimore,5,50,2014
M.McGlynn,G,Kansas City,4,26,2014
C.Harris,CB,Denver,4,39,2014
M.Ingram,DE,San Diego,4,24,2014
A.Lucas,T,Seattle,5,22,2014
P.Chung,SS,New England,5,42,2014
M.Stafford,QB,Detroit,5,37,2014
M.Yanda,G,Baltimore,4,20,2014
C.Matthews,OLB,Green Bay,4,48,2014
A.Brooks,OLB,San Francisco,5,25,2014
A.Green,WR,Cincinnati,5,40,2014
G.Olsen,TE,Carolina,5,25,2014
J.Cutler,QB,Chicago,5,35,2014
M.Pouncey,C,Pittsburgh,4,30,2014
M.Gilbert,T,Pittsburgh,4,20,2014
D.Raiola,C,Detroit,5,45,2014
K.Wilson,DB,N.Y. Jets,5,29,2014
J.Pierre-Paul,DE,N.Y. Giants,5,22,2014
B.Pettigrew,TE,Detroit,5,35,2014
J.Wilson,DB,Miami,5,49,2014
N.Fairley,DT,Detroit,5,35,2014
J.Gresham,TE,Cincinnati,5,30,2014
M.Ramirez,G,Denver,5,49,2014
B.Jones,C,Houston,5,45,2014
M.Daniels,DT,Green Bay,5,32,2014
C.Redding,DE,Indianapolis,4,28,2014
H.Smith,DB,Minnesota,4,34,2014
J.Jenkins,DT,Washington,4,40,2014
A.Allen,DB,N.Y. Jets,4,69,2014
A.Luck,QB,Indianapolis,4,24,2014
C.Heyward,DL,Pittsburgh,5,31,2014
M.Cannon,OL,New England,4,30,2014
P.Kruger,OLB,Cleveland,5,35,2014
J.Cook,TE,St. Louis,5,42,2014
R.Leary,G,Dallas,5,41,2014
D.Trufant,CB,Atlanta,4,16,2014
J.Bushrod,T,Chicago,5,25,2014
L.Joeckel,T,Jacksonville,4,35,2014
D.Williams,SS,Buffalo,5,61,2014
D.Bates,LB,St. Louis,4,35,2014
T.Williams,WR,Dallas,4,25,2014
C.Robertson,ILB,Cleveland,4,34,2014
G.Cherilus,T,Indianapolis,4,25,2014
K.Webster,CB,Denver,5,50,2014
M.Jackson,DT,Denver,5,65,2014
D.DeCastro,G,Pittsburgh,5,35,2014
J.Addae,DB,San Diego,5,23,2014
C.Mosley,ILB,Baltimore,5,45,2014
A.Gardner,G,Philadelphia,5,35,2014
J.Jones,WR,Oakland,5,30,2014
T.DeCoud,FS,Carolina,4,77,2014
M.Mitchell,FS,Pittsburgh,4,36,2014
C.Graham,CB,Buffalo,5,35,2014
T.Turner,G,Carolina,4,30,2014
D.Dennard,DB,Cincinnati,5,51,2014
D.Revis,DB,New England,4,35,2014
J.Devey,T,New England,4,40,2014
J.Walton,C,N.Y. Giants,5,45,2014
Z.Fulton,G,Kansas City,4,30,2014
C.Linsley,C,Green Bay,4,35,2014
A.Smith,DE,Oakland,4,18,2014
W.Young,OLB,Chicago,4,24,2014
D.Johnson,DB,San Francisco,4,31,2014
J.Gilbert,DB,Cleveland,4,44,2014
V.Ducasse,T,Minnesota,5,39,2014
C.Fiedorowicz,TE,Houston,5,35,2014
E.Reid,FS,San Francisco,5,49,2014
A.Talib,CB,Denver,4,25,2014
L.Louis,G,Indianapolis,5,25,2014
T.Kelce,TE,Kansas City,4,25,2014
A.Blake,DB,Pittsburgh,4,44,2014
T.Ward,SS,Denver,4,48,2014
E.Sanders,WR,Denver,5,41,2014
M.Vick,QB,N.Y. Jets,5,57,2014
B.Stork,C,New England,5,40,2014
T.Bridgewater,QB,Minnesota,5,36,2014
T.Compton,T,Washington,4,25,2014
O.Cousins,T,Tampa Bay,5,49,2014
R.Armstrong,OLB,Oakland,5,31,2014
J.Tuck,DE,Oakland,5,45,2014
A.Dent,ILB,Houston,4,30,2014
M.Butler,DB,New England,4,54,2014
E.Smith,C,Tampa Bay,4,45,2014
N.Robey-Coleman,CB,Buffalo,4,22,2014
D.Rodgers-Cromartie,CB,N.Y. Giants,5,76,2014
L.Hall,CB,Cincinnati,4,26,2014
D.Free,T,Dallas,4,35,2014
J.Sheard,DE,Cleveland,4,21,2014
K.Arrington,DB,New England,4,35,2014
R.Sherman,CB,Seattle,4,38,2014
R.Sims,G,Detroit,4,45,2014
C.Pace,OLB,N.Y. Jets,4,30,2014
C.Liuget,DT,San Diego,4,40,2014
R.Cooper,WR,Philadelphia,4,19,2014
N.Allen,DB,Philadelphia,4,45,2014
R.Foster,G,Pittsburgh,4,35,2014
D.Thomas,WR,Denver,4,37,2014
A.Quarless,TE,Green Bay,4,25,2014
J.Worilds,OLB,Pittsburgh,4,49,2014
M.Pouncey,C,Miami,4,20,2014
L.Smith,TE,Buffalo,4,26,2014
Q.Coples,OLB,N.Y. Jets,4,18,2014
A.Silatolu,T,Carolina,4,20,2014
L.Johnson,CB,Tampa Bay,4,30,2014
P.McPhee,LB,Baltimore,4,25,2014
D.Allen,TE,Indianapolis,4,25,2014
J.Bademosi,CB,Cleveland,4,35,2014
J.Freeman,ILB,Indianapolis,4,50,2014
D.Kirkpatrick,CB,Cincinnati,4,35,2014
R.Brooks,CB,Buffalo,4,36,2014
K.Cousins,QB,Washington,4,30,2014
E.Ansah,DE,Detroit,4,30,2014
E.Walden,OLB,Indianapolis,4,30,2014
K.Dunlap,T,San Diego,4,40,2014
R.Marshall,CB,San Diego,4,72,2014
C.Lemonier,OLB,San Francisco,4,30,2014
B.Harris,T,New Orleans,4,30,2014
R.Schraeder,T,Atlanta,4,25,2014
Cha.Jones,DE,New England,4,40,2014
D.Hester,WR,Atlanta,4,50,2014
S.Henderson,T,Buffalo,4,25,2014
C.Borland,ILB,San Francisco,4,26,2014
Z.Martin,OL,Dallas,4,35,2014
O.Daniels,TE,Baltimore,4,20,2014
T.Kelly,DE,Arizona,4,30,2014
A.Davis,DB,Washington,4,42,2014
W.Woodyard,ILB,Tennessee,4,40,2014
M.Seisay,DB,Detroit,4,24,2014
B.Albert,T,Miami,4,25,2014
J.Jerry,G,N.Y. Giants,4,29,2014
C.Richardson,G,Buffalo,4,25,2014
A.Seferian,TE,Tampa Bay,4,46,2014
M.Huff,FS,Tennessee,4,42,2014
L.Barrow,LB,Denver,4,43,2014
M.Moore,WR,Cleveland,4,50,2014
B.Dixon,DB,New Orleans,4,56,2014
P.Cornick,T,Denver,4,30,2014
M.Evans,WR,Tampa Bay,4,45,2014
M.Martin,C,San Francisco,4,35,2014
W.Montgomery,C,Denver,4,35,2014
V.Curry,DE,Philadelphia,4,26,2014
J.Dray,TE,Cleveland,4,30,2014
C.Lucas,T,Detroit,4,35,2014
D.Heyward-Bey,WR,Pittsburgh,4,30,2014
T.Whitehead,OLB,Detroit,4,54,2014
R.Parker,FS,Kansas City,4,19,2014
