player_name_short,position,team_city,penalty_count,penalty_yards,year
F.Omiyale,T,Chicago,7,35,2011
R.Gallery,G,Seattle,8,55,2011
M.Brisiel,G,Houston,8,60,2011
Y.Bell,SS,Miami,7,93,2011
C.Williams,DT,Detroit,6,25,2011
A.Davis,T,San Francisco,7,45,2011
L.Pope,TE,Kansas City,8,64,2011
J.Carpenter,G,Seattle,7,45,2011
A.Spencer,LB,Dallas,8,61,2011
O.Scandrick,CB,Dallas,6,45,2011
M.Adams,DB,Arizona,6,68,2011
T.Tebow,QB,Denver,8,38,2011
A.Smith,T,Cincinnati,8,50,2011
T.Williams,T,Washington,8,80,2011
Tyr.Smith,OL,Dallas,7,50,2011
Z.Bowman,DB,Chicago,6,42,2011
S.Satele,C,Oakland,6,52,2011
D.Penn,T,Tampa Bay,5,34,2011
T.Cole,LB,Philadelphia,7,65,2011
L.Harris,C,Tennessee,6,70,2011
J.Hawley,C,Atlanta,6,51,2011
A.Talib,CB,Tampa Bay,5,34,2011
M.Vick,QB,Philadelphia,7,59,2011
N.Asomugha,CB,Philadelphia,7,98,2011
C.Johnson,DE,Carolina,5,35,2011
L.Naanee,WR,Carolina,6,60,2011
B.Miller,FB,San Francisco,7,36,2011
A.Brooks,OLB,San Francisco,5,35,2011
O.Franklin,G,Denver,6,49,2011
T.Campbell,DB,Tennessee,7,80,2011
A.Jefferson,CB,Arizona,7,46,2011
G.Olsen,TE,Carolina,5,35,2011
J.Gross,T,Carolina,6,45,2011
Z.Beadles,G,Denver,6,44,2011
J.Abraham,OLB,Atlanta,5,21,2011
R.Edwards,DE,Atlanta,7,45,2011
N.Livings,G,Cincinnati,7,57,2011
A.Cromartie,DB,N.Y. Jets,6,56,2011
M.Newhouse,G,Green Bay,4,20,2011
C.Spencer,C,Chicago,4,25,2011
J.Lacey,DB,Indianapolis,4,40,2011
A.Ball,DB,Dallas,7,79,2011
T.Pashos,T,Cleveland,6,35,2011
J.Watt,DE,Houston,6,62,2011
N.Suh,DT,Detroit,7,52,2011
N.Burleson,WR,Detroit,5,49,2011
J.Brown,C,St. Louis,6,35,2011
K.Winslow,TE,Tampa Bay,7,76,2011
T.Young,WR,Detroit,7,47,2011
J.Peters,T,Philadelphia,6,35,2011
C.Munnerlyn,DB,Carolina,6,108,2011
J.Greer,CB,New Orleans,4,25,2011
J.Flacco,QB,Baltimore,6,30,2011
J.Dreessen,TE,Houston,6,50,2011
T.Lang,G,Green Bay,6,30,2011
Q.Jammer,CB,San Diego,5,49,2011
V.Shiancoe,TE,Minnesota,5,30,2011
C.Finnegan,CB,Tennessee,5,45,2011
D.Manning,SS,Houston,4,44,2011
C.Barwin,OLB,Houston,4,20,2011
G.McRath,LB,Tennessee,5,38,2011
E.Pears,T,Buffalo,6,50,2011
D.Martin,DB,N.Y. Giants,5,45,2011
J.Staley,T,San Francisco,6,30,2011
A.Cason,CB,San Diego,4,40,2011
A.Garay,DE,San Diego,6,30,2011
B.McKinnie,T,Baltimore,5,30,2011
B.Waters,G,New England,5,45,2011
D.Van Dyke,DB,Oakland,5,54,2011
A.Castonzo,T,Indianapolis,5,25,2011
L.Brown,T,Arizona,6,45,2011
A.Smith,QB,San Francisco,6,40,2011
A.Barnes,LB,San Diego,5,38,2011
R.Gronkowski,TE,New England,6,54,2011
V.Miller,LB,Denver,6,30,2011
A.Goodman,CB,Denver,6,56,2011
M.Ryan,QB,Atlanta,5,30,2011
J.King,DB,St. Louis,4,52,2011
S.Smith,WR,Carolina,6,60,2011
A.Allen,CB,Minnesota,4,45,2011
J.O'Connell,TE,Kansas City,4,40,2011
D.Diehl,G,N.Y. Giants,4,30,2011
K.Phillips,DB,N.Y. Giants,5,49,2011
S.Lechler,P,Oakland,6,30,2011
T.Suggs,OLB,Baltimore,6,40,2011
A.Clayborn,DE,Tampa Bay,5,34,2011
P.McQuistan,G,Seattle,6,45,2011
D.Watkins,G,Philadelphia,5,29,2011
D.Walker,TE,San Francisco,5,30,2011
D.Goldson,DB,San Francisco,6,77,2011
D.Williams,ILB,Denver,6,80,2011
E.Biggers,DB,Tampa Bay,6,41,2011
K.Vanden Bosch,DE,Detroit,4,38,2011
J.Trueblood,T,Tampa Bay,5,25,2011
K.Chancellor,DB,Seattle,5,66,2011
M.Holland,G,Dallas,6,35,2011
J.Bushrod,T,New Orleans,6,39,2011
L.Louis,G,Chicago,5,31,2011
J.Gresham,TE,Cincinnati,6,35,2011
C.Williams,DB,Baltimore,6,31,2011
S.Brown,CB,Cleveland,4,24,2011
W.Gay,CB,Pittsburgh,4,33,2011
L.Webb,FS,Baltimore,5,69,2011
C.Webster,CB,N.Y. Giants,5,41,2011
C.Kemoeatu,G,Pittsburgh,4,45,2011
T.Brown,DB,San Francisco,4,117,2011
T.Brady,QB,New England,5,31,2011
W.Hayes,DE,Tennessee,4,36,2011
R.Barber,FS,Tampa Bay,5,35,2011
J.Evans,G,New Orleans,4,30,2011
K.Jackson,CB,Houston,4,99,2011
S.Smith,DT,Tennessee,4,40,2011
J.Cook,TE,Tennessee,5,45,2011
J.Asamoah,G,Kansas City,4,21,2011
G.Reynolds,T,Atlanta,5,25,2011
S.Peterman,G,Detroit,4,45,2011
E.Sims,DE,St. Louis,5,35,2011
B.Fletcher,DB,St. Louis,4,75,2011
J.Kelce,OL,Philadelphia,5,30,2011
H.Nicks,WR,N.Y. Giants,5,30,2011
A.Rolle,DB,N.Y. Giants,4,31,2011
J.Shockey,TE,Carolina,5,40,2011
C.Newton,QB,Carolina,5,35,2011
V.Davis,TE,San Francisco,5,45,2011
T.Romo,QB,Dallas,5,25,2011
E.Sanders,WR,Pittsburgh,4,25,2011
J.Sheard,DE,Cleveland,5,31,2011
A.Fasano,TE,Miami,4,35,2011
N.Solder,T,New England,4,40,2011
M.Light,T,New England,5,45,2011
S.Wisniewski,C,Oakland,5,45,2011
C.Johnson,CB,Oakland,4,40,2011
A.Gordon,DE,Kansas City,4,20,2011
K.Heard,DT,Buffalo,4,16,2011
D.Morgan,OLB,Tennessee,4,29,2011
E.Monroe,T,Jacksonville,5,42,2011
B.Moore,G,N.Y. Jets,5,30,2011
K.Kolb,QB,Arizona,5,32,2011
J.Finley,TE,Green Bay,5,30,2011
R.Brock,DE,Seattle,5,21,2011
J.Scott,T,Pittsburgh,5,45,2011
D.McCourty,DB,New England,4,54,2011
J.Long,T,Miami,5,30,2011
D.Robinson,CB,Atlanta,4,40,2011
B.Pascoe,TE,N.Y. Giants,5,45,2011
V.Wilfork,NT,New England,5,42,2011
T.Herremans,G,Philadelphia,5,35,2011
J.Smith,T,St. Louis,4,50,2011
D.Watson,LB,Tampa Bay,4,48,2011
J.Freeman,QB,Tampa Bay,5,37,2011
M.Gilbert,T,Pittsburgh,4,17,2011
F.Walker,DB,Dallas,4,20,2011
D.Raiola,C,Detroit,4,40,2011
C.Tillman,DB,Chicago,4,40,2011
D.Brees,QB,New Orleans,5,26,2011
D.Colledge,G,Arizona,5,31,2011
A.Gurode,C,Baltimore,5,30,2011
P.Burress,WR,N.Y. Jets,5,50,2011
D.Graham,TE,Tennessee,5,40,2011
M.Roos,T,Tennessee,5,25,2011
C.Brown,T,New Orleans,5,35,2011
N.Bellore,LB,N.Y. Jets,5,54,2011
E.Dumervil,OLB,Denver,4,20,2011
C.Harbor,TE,Philadelphia,5,45,2011
E.Weems,WR,Atlanta,4,45,2011
R.McBean,DE,Denver,5,35,2011
A.Curry,LB,Oakland,5,65,2011
S.Piscitelli,SS,Kansas City,4,40,2011
T.Newman,DB,Dallas,4,43,2011
J.Collins,FB,New Orleans,5,50,2011
J.Kleinsasser,TE,Minnesota,4,35,2011
D.Grant,SS,N.Y. Giants,4,37,2011
B.Williams,G,Cincinnati,4,30,2011
J.Bridges,G,Arizona,4,40,2011
J.Dunbar,OLB,New Orleans,4,33,2011
C.Matthews,OLB,Green Bay,4,29,2011
B.Eldridge,TE,Indianapolis,4,28,2011
J.Linkenbach,T,Indianapolis,4,25,2011
C.Rinehart,G,Buffalo,4,25,2011
T.Jennings,DB,Chicago,4,52,2011
B.Bajema,TE,St. Louis,4,30,2011
J.Brown,T,Washington,4,30,2011
R.Jackson,OLB,Washington,4,35,2011
R.McMichael,TE,San Diego,4,43,2011
L.Guion,NT,Minnesota,4,31,2011
F.Evans,DT,Minnesota,4,20,2011
J.Hatcher,DE,Dallas,4,15,2011
M.Birk,C,Baltimore,4,25,2011
C.McIntyre,FB,Buffalo,4,50,2011
B.Robison,DE,Minnesota,4,37,2011
T.Jackson,QB,Seattle,4,20,2011
A.Lee,P,San Francisco,4,20,2011
C.Thomas,DE,San Diego,4,20,2011
C.Jenkins,DT,Philadelphia,4,15,2011
D.Baas,C,N.Y. Giants,4,35,2011
C.Jordan,DL,New Orleans,4,40,2011
J.Mastrud,TE,Miami,4,34,2011
P.Taylor,DE,Cleveland,4,40,2011
S.Marks,DT,Tennessee,4,37,2011
K.Williams,DT,Minnesota,4,25,2011
M.Jenkins,WR,Minnesota,4,25,2011
C.Greenway,OLB,Minnesota,4,40,2011
M.Slauson,G,N.Y. Jets,4,25,2011
J.Bell,G,St. Louis,4,28,2011
A.Smith,RB,Atlanta,4,37,2011
D.Hall,SS,Washington,4,40,2011
R.Bryant,DT,Seattle,4,29,2011
S.Wells,C,Green Bay,4,27,2011
M.Gilchrist,DB,San Diego,4,61,2011
D.Pitta,TE,Baltimore,4,24,2011
M.Lewis,DB,Tampa Bay,4,45,2011
D.Freeney,OLB,Indianapolis,4,20,2011
D.Joseph,G,Tampa Bay,4,35,2011
T.Jones,RB,Oakland,4,35,2011
J.Brown,DB,Kansas City,4,30,2011
W.Beatty,T,N.Y. Giants,4,35,2011
M.Iupati,G,San Francisco,4,35,2011
A.Berry,DB,Detroit,4,38,2011
J.Wilson,DB,Washington,4,97,2011
M.Sanchez,QB,N.Y. Jets,4,31,2011
D.Rosario,TE,Denver,4,26,2011
G.Cherilus,T,Detroit,4,35,2011
P.Harvin,WR,Minnesota,4,38,2011
R.Nelson,FS,Cincinnati,4,54,2011
J.Graham,TE,New Orleans,4,30,2011
W.Svitek,T,Atlanta,4,30,2011
T.Brayton,DT,Indianapolis,4,20,2011
J.Skelton,QB,Arizona,4,24,2011
M.Alexander,LB,Houston,4,35,2011
R.Doughty,SS,Washington,4,82,2011
M.Pouncey,C,Miami,4,32,2011
J.Gaither,T,San Diego,4,35,2011
M.McGlynn,G,Cincinnati,4,30,2011
