player_name_short,position,team_city,penalty_count,penalty_yards,year
E.Pocic,OL,Cleveland,2,20,2025
J.Tolbert,WR,Dallas,2,15,2025
J.McMillian,DB,Denver,2,20,2025
J.Pitre,DB,Houston,2,10,2025
A.Ogletree,TE,Indianapolis,2,20,2025
J.Nailor,WR,Minnesota,2,10,2025
R.Shaheed,WR,New Orleans,2,10,2025
C.Flott,DB,N.Y. Giants,2,22,2025
K.Thibodeaux,LB,N.Y. Giants,2,10,2025
W.Robinson,WR,N.Y. Giants,2,10,2025
M.Clemons,DL,N.Y. Jets,2,30,2025
R.Blankenship,DB,Philadelphia,2,17,2025
N.Dean,LB,Philadelphia,2,10,2025
C.Austin,WR,Pittsburgh,2,9,2025
Z.McCollum,DB,Tampa Bay,2,10,2025
J.Chestnut,RB,Tennessee,2,15,2025
P.Butler,DB,Washington,2,15,2025
C.Paul,OL,Washington,2,20,2025
M.Fraboni,LS,Denver,2,20,2025
R.Smith,LB,Baltimore,2,14,2025
T.Badie,RB,Denver,2,10,2025
W.Lutz,K,Denver,2,0,2025
M.Hughes,DB,Atlanta,2,26,2025
J.Oliver,TE,Minnesota,2,15,2025
G.Gaines,DL,Tampa Bay,2,20,2025
D.Edwards,OL,Buffalo,2,5,2025
M.Edwards,DB,Kansas City,2,6,2025
L.Ray,DL,Carolina,2,10,2025
V.Lowe,OL,New England,2,9,2025
A.Mosby,DL,Green Bay,2,20,2025
J.Jones,DB,Indianapolis,2,20,2025
M.Ojomo,DL,Philadelphia,2,14,2025
M.Heath,WR,Green Bay,2,10,2025
M.Murphy,DL,Cincinnati,2,20,2025
L.Schoonmaker,TE,Dallas,2,10,2025
D.Henley,LB,LA Chargers,2,20,2025
D.Ivey,DB,Cincinnati,2,13,2025
S.Anderson,OL,Pittsburgh,2,15,2025
T.Bass,OL,Dallas,2,10,2025
L.Haggard,OL,Tampa Bay,2,20,2025
J.Ojukwu,OL,Tennessee,2,10,2025
B.Grupe,K,New Orleans,2,0,2025
D.Kincaid,TE,Buffalo,2,17,2025
C.Tillman,WR,Cleveland,2,16,2025
W.Morris,OL,Kansas City,2,20,2025
K.Clark,DB,Arizona,2,15,2025
G.Williams,DB,Arizona,2,31,2025
N.Smith,LB,Philadelphia,2,30,2025
J.Campbell,LB,Detroit,2,18,2025
M.Bergeron,OL,Atlanta,2,15,2025
M.Mapu,LB,New England,2,15,2025
D.Johnson,DL,LA Rams,2,30,2025
R.Rice,WR,Kansas City,2,25,2025
L.Van Ness,DL,Green Bay,2,15,2025
B.Young,QB,Carolina,2,20,2025
C.Stroud,QB,Houston,2,17,2025
D.Witherspoon,DB,Seattle,2,24,2025
K.Van Noy,LB,Baltimore,2,10,2025
A.Austin,DB,New England,2,6,2025
C.Elliss,LB,New England,2,28,2025
K.Cousins,QB,Atlanta,2,23,2025
G.Van Roten,OL,N.Y. Giants,2,10,2025
S.Shepard,WR,Tampa Bay,2,15,2025
A.Hooper,TE,New England,2,25,2025
D.Reader,DL,Detroit,2,10,2025
T.Settle,DL,Houston,2,30,2025
A.Al-Shaair,LB,Houston,2,16,2025
D.Bush,LB,Cleveland,2,20,2025
M.Roach,DL,Denver,2,27,2025
C.Young,LB,New Orleans,2,10,2025
T.Biadasz,OL,Washington,2,20,2025
X.McKinney,DB,Green Bay,2,18,2025
K.Brooks,DB,Tennessee,2,20,2025
P.Mustipher,DL,Arizona,2,10,2025
T.Tampa,DB,Baltimore,2,27,2025
D.Richardson,DB,Las Vegas,2,10,2025
C.Stover,TE,Houston,2,10,2025
J.Magee,LB,Washington,2,25,2025
K.Abrams-Draine,DB,Denver,2,20,2025
S.Rattler,QB,New Orleans,2,21,2025
T.Tracy,RB,N.Y. Giants,2,15,2025
W.Reichard,K,Minnesota,2,0,2025
C.Mahogany,OL,Detroit,2,20,2025
E.Klein,OL,Tampa Bay,2,20,2025
M.Jurgens,OL,Minnesota,2,15,2025
L.Rodriguez,DL,Minnesota,2,17,2025
J.Harrell,LB,Tennessee,2,15,2025
K.Eguakun,OL,Detroit,2,10,2025
C.Jones,LB,Chicago,2,15,2025
D.Tucker,OL,Indianapolis,2,20,2025
D.Martin-Robinson,TE,Tennessee,2,15,2025
D.McGlothern,DB,Minnesota,2,21,2025
R.Orhorhoro,DL,Atlanta,2,20,2025
J.Hunt,LB,Philadelphia,2,29,2025
T.Bortolini,OL,Indianapolis,2,15,2025
D.Culp,TE,Tampa Bay,2,20,2025
J.Andreessen,LB,Buffalo,2,20,2025
O.Speights,LB,LA Rams,2,25,2025
K.Oladapo,DB,Green Bay,2,20,2025
D.Robinson,DL,Arizona,2,10,2025
M.Washington,WR,Miami,2,10,2025
B.Thomas,WR,Jacksonville,2,24,2025
J.Newton,DL,Washington,2,20,2025
J.Daniels,QB,Washington,2,20,2025
J.McCarthy,QB,Minnesota,2,20,2025
D.Pettis,WR,New Orleans,2,15,2025
J.Giles-Harris,LB,Cincinnati,2,15,2025
A.Rodgers,QB,Pittsburgh,2,21,2025
S.Thompson,LB,Buffalo,2,10,2025
G.Jarrett,DL,Chicago,2,11,2025
D.Humphries,OL,LA Rams,2,15,2025
J.Thuney,OL,Chicago,2,7,2025
M.Judon,LB,Miami,2,10,2025
C.Wentz,QB,Minnesota,2,26,2025
L.Floyd,DL,Atlanta,2,20,2025
J.Bullard,DL,New Orleans,2,10,2025
J.Brissett,QB,Arizona,2,25,2025
M.Collins,DL,Cleveland,2,7,2025
J.Allen,DL,Minnesota,2,10,2025
D.Tomlinson,DL,Arizona,2,5,2025
J.Adams,LB,Las Vegas,2,30,2025
H.Reddick,LB,Tampa Bay,2,10,2025
E.Engram,TE,Denver,2,15,2025
R.Jenkins,DB,Cleveland,2,20,2025
J.Martin,DL,Washington,2,24,2025
D.Hand,DL,LA Chargers,2,10,2025
J.Sweat,LB,Arizona,2,20,2025
C.Ward,DB,Indianapolis,2,17,2025
J.Baker,LB,Cleveland,2,20,2025
M.Gay,K,Washington,2,0,2025
D.Sills,WR,Atlanta,2,15,2025
D.Jones,LB,Tennessee,2,8,2025
J.Williams,DL,New Orleans,2,20,2025
J.Uche,LB,Philadelphia,2,25,2025
C.Heck,OL,Tampa Bay,2,10,2025
J.Deguara,TE,Arizona,2,20,2025
K.Murray,LB,Dallas,2,20,2025
D.Odeyingbo,DL,Chicago,2,16,2025
R.Lopez,DL,Detroit,2,11,2025
D.Brown,WR,Jacksonville,2,15,2025
K.Britt,LB,Miami,2,20,2025
N.Jones,DL,LA Chargers,2,6,2025
R.Patterson,K,Miami,2,0,2025
E.Stokes,DB,Las Vegas,2,23,2025
B.Brown,DL,Carolina,2,10,2025
H.Long,TE,Jacksonville,2,15,2025
D.Kinnard,OL,Green Bay,2,15,2025
D.Jackson,LB,Chicago,2,20,2025
E.Ingram,OL,Houston,2,20,2025
A.Mafi,OL,Las Vegas,2,20,2025
J.Whyle,TE,Green Bay,2,20,2025
C.Durden,DL,New England,2,30,2025
D.Vele,WR,New Orleans,2,20,2025
J.Briggs,DL,N.Y. Jets,2,10,2025
R.Payton,DB,N.Y. Giants,2,28,2025
A.McNamara,P,N.Y. Jets,2,0,2025
S.James,LB,Dallas,2,20,2025
W.Brinson,DL,Green Bay,2,20,2025
P.Mafah,RB,Dallas,2,20,2025
A.Clark,DB,Dallas,2,42,2025
N.Kallerup,TE,Seattle,2,20,2025
T.Felton,WR,Minnesota,2,16,2025
L.Ransom,DB,Carolina,2,22,2025
J.Travis,OL,Indianapolis,2,10,2025
R.Hyppolite,LB,Chicago,2,0,2025
E.Ayomanor,WR,Tennessee,2,20,2025
Y.Black,DL,Pittsburgh,2,16,2025
O.Gadsden,TE,LA Chargers,2,20,2025
J.Hancock,DB,Buffalo,2,25,2025
M.Frazier,OL,Detroit,2,10,2025
O.Gordon,RB,Miami,2,20,2025
B.Taylor,OL,LA Chargers,2,10,2025
K.King,LB,Minnesota,2,20,2025
K.Crawford,DB,Arizona,2,20,2025
F.Diggs,LB,New Orleans,2,11,2025
R.Fitzgerald,K,Carolina,2,0,2025
M.Wax,LB,LA Chargers,2,25,2025
T.Batty,DL,Minnesota,2,20,2025
B.Yurosek,TE,Minnesota,2,10,2025
C.Bryant,DB,Atlanta,2,16,2025
J.Walker,LB,Atlanta,2,10,2025
S.Dolac,LB,LA Rams,2,15,2025
R.Ouzts,RB,Seattle,2,20,2025
M.Williams,DL,San Francisco,2,9,2025
I.TeSlaa,WR,Detroit,2,20,2025
J.Campbell,LB,Philadelphia,2,36,2025
B.Tuten,RB,Jacksonville,2,23,2025
D.Ezeiruaku,DL,Dallas,2,16,2025
A.Belton,OL,Green Bay,2,15,2025
N.Emmanwori,DB,Seattle,2,20,2025
T.Ferguson,TE,LA Rams,2,15,2025
O.Trapilo,OL,Chicago,2,15,2025
E.Pineiro,K,San Francisco,2,8,2025
C.Strange,OL,Miami,2,15,2025
A.Gilman,DB,Baltimore,2,27,2025
M.Lewis,TE,Denver,2,15,2025
K.Wallace,DB,Houston,2,40,2025
G.Ricci,TE,Detroit,2,15,2025
