player_name_short,position,team_city,penalty_count,penalty_yards,year
J.Parnell,T,Jacksonville,8,72,2018
A.Peat,OL,New Orleans,9,86,2018
J.Mills,T,Buffalo,7,52,2018
J.Jenkins,DB,N.Y. Giants,5,46,2018
A.Burns,CB,Pittsburgh,6,81,2018
J.Peters,T,Philadelphia,9,59,2018
M.Claiborne,CB,N.Y. Jets,6,28,2018
K.Beachum,T,N.Y. Jets,7,48,2018
V.Beasley,DE,Atlanta,5,35,2018
C.Davis,DB,Tampa Bay,7,75,2018
D.Fluker,G,Seattle,9,70,2018
B.Hill,DT,N.Y. Giants,9,55,2018
J.Jackson,CB,Green Bay,8,75,2018
B.Bulaga,T,Green Bay,8,65,2018
R.Saffold,G,LA Rams,7,59,2018
J.Edelman,WR,New England,7,46,2018
D.Lawrence,DL,Dallas,8,61,2018
D.Ford,LB,Kansas City,8,57,2018
B.Dupree,LB,Pittsburgh,8,40,2018
P.Williams,DB,New Orleans,7,46,2018
R.Stanley,OL,Baltimore,8,55,2018
B.Poole,DB,Atlanta,5,55,2018
C.Jones,DL,Kansas City,6,46,2018
A.Whitworth,OL,LA Rams,7,50,2018
M.Remmers,T,Minnesota,7,65,2018
L.Tomlinson,OL,San Francisco,6,35,2018
W.Schweitzer,G,Atlanta,7,64,2018
R.Okung,T,LA Chargers,6,65,2018
M.Humphrey,DB,Baltimore,8,65,2018
A.Auclair,TE,Tampa Bay,8,64,2018
F.Moreau,CB,Washington,8,100,2018
M.Butler,CB,Tennessee,5,58,2018
K.Miller,OL,Oakland,8,52,2018
N.Suh,DT,LA Rams,7,53,2018
M.Peters,CB,LA Rams,6,66,2018
J.Veldheer,T,Denver,7,41,2018
J.Brown,G,N.Y. Giants,6,45,2018
Jo.Jones,DB,New England,6,68,2018
J.Pierre-Paul,LB,Tampa Bay,5,35,2018
K.Jackson,CB,Houston,7,95,2018
V.Miller,LB,Denver,7,35,2018
J.Casey,DE,Tennessee,5,23,2018
D.Kirkpatrick,CB,Cincinnati,6,76,2018
M.Cannon,OL,New England,6,40,2018
J.Hill,TE,New Orleans,6,55,2018
T.Kelce,TE,Kansas City,6,39,2018
D.Smith,OL,Tampa Bay,6,50,2018
B.Skrine,DB,N.Y. Jets,7,107,2018
D.Harris,TE,Kansas City,6,50,2018
J.Bellamy,WR,Chicago,5,45,2018
T.Decker,OL,Detroit,5,35,2018
X.Howard,DB,Miami,6,60,2018
T.Hill,DB,LA Rams,6,55,2018
A.Branch,DE,Miami,4,30,2018
J.Conklin,T,Tennessee,4,45,2018
M.Judon,LB,Baltimore,7,73,2018
J.Spriggs,T,Green Bay,7,50,2018
T.Nsekhe,T,Washington,5,35,2018
C.Benenoch,OL,Tampa Bay,6,50,2018
J.Sullivan,C,LA Rams,6,45,2018
M.Hunt,DE,Indianapolis,6,24,2018
G.Kittle,TE,San Francisco,6,35,2018
J.Coleman,DB,Seattle,5,51,2018
R.Wagner,T,Detroit,4,47,2018
D.Peko,DT,Denver,7,64,2018
C.Campbell,DE,Jacksonville,7,65,2018
K.Zeitler,OL,Cleveland,6,42,2018
J.Haden,CB,Pittsburgh,6,68,2018
T.Compton,T,Minnesota,6,41,2018
M.Pouncey,C,LA Chargers,7,55,2018
M.Bennett,DE,Philadelphia,5,42,2018
S.Simonson,TE,N.Y. Giants,6,50,2018
C.Clark,T,Carolina,5,39,2018
K.Alonso,LB,Miami,4,34,2018
C.Leno,T,Chicago,6,30,2018
C.Newton,QB,Carolina,6,55,2018
R.Gronkowski,TE,New England,5,40,2018
A.Rodgers,QB,Green Bay,6,61,2018
P.Peterson,CB,Arizona,5,19,2018
C.Dunlap,DE,Cincinnati,4,45,2018
G.Celek,TE,San Francisco,6,44,2018
J.Hughes,DE,Buffalo,5,40,2018
B.Winters,G,N.Y. Jets,5,35,2018
Q.Spain,G,Tennessee,5,45,2018
J.Ramsey,CB,Jacksonville,6,60,2018
K.Crawley,CB,New Orleans,6,126,2018
T.Hill,WR,Kansas City,5,55,2018
K.Stills,WR,Miami,5,40,2018
J.Norman,CB,Washington,4,62,2018
J.Thuney,T,New England,6,50,2018
B.Massie,T,Chicago,4,20,2018
A.Lewis,OL,Baltimore,4,25,2018
G.Fant,T,Seattle,4,35,2018
M.Christian,DB,LA Rams,6,60,2018
A.Villanueva,T,Pittsburgh,5,40,2018
E.Tomlinson,TE,N.Y. Jets,5,44,2018
B.Shell,T,N.Y. Jets,6,48,2018
V.McDonald,TE,Pittsburgh,6,44,2018
A.Bouye,CB,Jacksonville,4,42,2018
J.Sheard,DE,Indianapolis,6,25,2018
M.Davis,DB,LA Chargers,5,88,2018
Q.Jefferson,DL,Seattle,6,55,2018
D.Feeney,G,LA Chargers,5,45,2018
C.McGovern,C,Denver,6,56,2018
E.Ebron,TE,Indianapolis,5,32,2018
N.Solder,T,N.Y. Giants,4,30,2018
K.Fuller,CB,Kansas City,4,24,2018
T.Moton,OL,Carolina,5,50,2018
T.Tabor,CB,Detroit,4,36,2018
M.Person,G,San Francisco,4,40,2018
D.Reed,FS,San Francisco,5,45,2018
F.Ragnow,OL,Detroit,5,50,2018
Sq.Griffin,CB,Seattle,6,56,2018
A.Miller,WR,Chicago,4,40,2018
R.Harrison,SS,Jacksonville,5,60,2018
A.Key,DE,Oakland,4,38,2018
C.Sutton,WR,Denver,6,60,2018
C.Williams,G,Dallas,6,65,2018
D.Autry,DE,Indianapolis,5,34,2018
M.Glowinski,G,Indianapolis,5,40,2018
K.Williams,CB,San Francisco,5,62,2018
J.Staley,T,San Francisco,4,20,2018
E.Griffen,DE,Minnesota,4,20,2018
C.Boling,G,Cincinnati,4,35,2018
M.Pouncey,C,Pittsburgh,5,40,2018
S.Williams,SS,Cincinnati,5,49,2018
D.Trufant,CB,Atlanta,5,34,2018
D.Bakhtiari,OL,Green Bay,4,28,2018
K.Allen,WR,LA Chargers,5,50,2018
Z.Ertz,TE,Philadelphia,4,29,2018
M.Evans,WR,Tampa Bay,4,35,2018
J.Miller,G,Buffalo,4,39,2018
Q.Diggs,CB,Detroit,5,28,2018
L.Williams,DE,N.Y. Jets,5,35,2018
N.Boyle,TE,Baltimore,5,30,2018
Z.Smith,LB,Baltimore,5,45,2018
K.Lamm,T,Houston,5,35,2018
B.Qvale,T,N.Y. Jets,4,35,2018
S.Roberts,WR,Oakland,5,39,2018
J.Gresham,TE,Arizona,4,45,2018
S.Diggs,WR,Minnesota,5,35,2018
C.Brate,TE,Tampa Bay,4,35,2018
C.Uzomah,TE,Cincinnati,4,30,2018
M.Jackson,DT,Jacksonville,4,50,2018
C.Hayward Jr.,CB,LA Chargers,4,23,2018
V.Davis,TE,Washington,5,50,2018
M.Schwartz,T,Kansas City,4,35,2018
Y.Ngakoue,DE,Jacksonville,4,51,2018
K.Osemele,T,Oakland,4,35,2018
C.Hogan,WR,New England,4,25,2018
L.Duvernay-Tardif,G,Kansas City,4,35,2018
J.Jenkins,LB,N.Y. Jets,5,27,2018
D.Heyward-Bey,WR,Pittsburgh,5,50,2018
E.Ogbah,LB,Cleveland,4,39,2018
T.Gipson,DB,Jacksonville,5,34,2018
C.Littleton,ILB,LA Rams,5,58,2018
J.O'Shaughnessy,TE,Jacksonville,5,30,2018
R.Woods,WR,LA Rams,5,45,2018
A.Janovich,FB,Denver,5,42,2018
P.Elflein,G,Minnesota,4,35,2018
J.Cook,TE,Oakland,4,30,2018
G.Stewart,DL,Indianapolis,4,20,2018
T.McKinley,DE,Atlanta,4,25,2018
T.Jefferson,DB,Baltimore,5,61,2018
C.Harris,LB,Miami,4,30,2018
M.Skura,C,Baltimore,5,35,2018
V.Ducasse,G,Buffalo,4,25,2018
S.Tevi,T,LA Chargers,4,25,2018
F.Oluokun,LB,Atlanta,5,32,2018
K.Turay,DE,Indianapolis,5,44,2018
T.Boston,FS,Arizona,5,64,2018
A.Woods,DT,Dallas,5,34,2018
T.Flowers,CB,Seattle,4,20,2018
T.Johnson,CB,N.Y. Jets,4,75,2018
C.Glenn,T,Cincinnati,5,40,2018
W.Richburg,C,San Francisco,5,35,2018
T.Walker,DB,Detroit,4,40,2018
S.Long,C,N.Y. Jets,4,30,2018
C.Herndon,TE,N.Y. Jets,4,38,2018
M.Andrews,TE,Baltimore,4,30,2018
D.Moncrief,WR,Jacksonville,4,40,2018
D.Goedert,TE,Philadelphia,5,50,2018
G.Odum,DB,Indianapolis,4,50,2018
A.Exum,SS,San Francisco,4,88,2018
T.McRae,CB,Cincinnati,4,29,2018
B.Chubb,LB,Denver,5,25,2018
J.Smith,CB,Baltimore,4,40,2018
T.Brown,DB,Green Bay,5,50,2018
R.Gage,WR,Atlanta,4,40,2018
N.Vannett,TE,Seattle,5,25,2018
A.Ogletree,OLB,N.Y. Giants,4,40,2018
H.Reddick,LB,Arizona,4,40,2018
J.Sprinkle,TE,Washington,4,32,2018
B.Breeland,DB,Green Bay,5,25,2018
B.Price,C,Cincinnati,5,35,2018
J.Britt,C,Seattle,4,40,2018
J.Mauro,DE,N.Y. Giants,5,30,2018
W.Teller,G,Buffalo,5,33,2018
D.Square,NT,LA Chargers,4,30,2018
T.Davis,ILB,Denver,4,21,2018
C.Ward,CB,Kansas City,4,42,2018
O.Vernon,LB,N.Y. Giants,4,40,2018
J.Davis,OL,Miami,5,30,2018
C.Matthews,OLB,Green Bay,4,50,2018
G.McCoy,DT,Tampa Bay,4,30,2018
J.Kelce,OL,Philadelphia,4,30,2018
A.Castonzo,T,Indianapolis,4,30,2018
K.Rudolph,TE,Minnesota,4,30,2018
R.Griffin,TE,Houston,4,30,2018
W.Horton,DE,Carolina,4,17,2018
W.Gholston,DL,Tampa Bay,4,20,2018
T.Turner,G,Carolina,4,30,2018
L.Joseph,DT,Minnesota,4,30,2018
T.Crawford,DE,Dallas,4,29,2018
M.Barron,SS,LA Rams,4,39,2018
D.Andrews,OL,New England,4,40,2018
B.Boddy-Calhoun,CB,Cleveland,4,28,2018
Ty.Williams,WR,LA Chargers,4,35,2018
B.Brooks,OL,Philadelphia,4,35,2018
C.Conley,WR,Kansas City,4,24,2018
D.Buckner,DT,San Francisco,4,40,2018
M.Jones,WR,Detroit,4,35,2018
B.Williams,CB,Arizona,4,46,2018
J.Simmons,DB,Denver,4,31,2018
B.Braunecker,TE,Chicago,4,29,2018
D.Lowry,DL,Green Bay,4,20,2018
P.Onwuasor,ILB,Baltimore,4,36,2018
L.Clark,T,Indianapolis,4,35,2018
R.Anderson,WR,N.Y. Jets,4,45,2018
D.Njoku,TE,Cleveland,4,25,2018
J.Davis,LB,Detroit,4,27,2018
Q.Wilson,CB,Indianapolis,4,51,2018
R.Douglas,CB,Philadelphia,4,35,2018
M.Lee,LB,Oakland,4,40,2018
K.Juszczyk,RB,San Francisco,4,26,2018
B.Baker,DB,Arizona,4,45,2018
L.Thomas,TE,Buffalo,4,41,2018
C.Manhertz,TE,Carolina,4,25,2018
L.Ogunjobi,DT,Cleveland,4,22,2018
Z.Line,FB,New Orleans,4,34,2018
D.King,CB,LA Chargers,4,30,2018
A.Bethea,SS,Arizona,4,35,2018
E.Pocic,OL,Seattle,4,35,2018
B.Wilson,DB,Cincinnati,4,39,2018
T.Larsen,OL,Miami,4,29,2018
J.Greco,C,N.Y. Giants,4,22,2018
C.Marsh,DE,San Francisco,4,20,2018
Ta.Johnson,DB,Buffalo,4,43,2018
W.Snead,WR,Baltimore,4,35,2018
S.Richardson,DT,Minnesota,4,40,2018
M.Davenport,DL,New Orleans,4,47,2018
M.Nzeocha,LB,San Francisco,4,35,2018
F.Warner,LB,San Francisco,4,40,2018
I.Yiadom,CB,Denver,4,37,2018
M.Rankin,T,Houston,4,20,2018
T.Mathieu,DB,Houston,4,30,2018
P.Mahomes,QB,Kansas City,4,28,2018
D.James,DB,LA Chargers,4,52,2018
V.Green,TE,LA Chargers,4,30,2018
Z.Fulton,G,Houston,4,30,2018
B.O'Neill,OL,Minnesota,4,22,2018
B.Smith,OL,Indianapolis,4,35,2018
T.Burton,TE,Chicago,4,35,2018
G.Avery,LB,Cleveland,4,30,2018
G.Conley,CB,Oakland,4,50,2018
D.Nnadi,DL,Kansas City,4,19,2018
J.Hankins,DL,Oakland,4,40,2018
N.Brown,WR,Dallas,4,29,2018
J.Looney,C,Dallas,4,40,2018
K.Cunningham,OL,Arizona,4,40,2018
