player_name_short,position,team_city,penalty_count,penalty_yards,year
T.Mathieu,DB,Kansas City,6,55,2020
M.Crosby,DL,Las Vegas,5,45,2020
E.Jenkins,OL,Green Bay,6,50,2020
S.Murphy-Bunting,DB,Tampa Bay,6,54,2020
N.Davis,OL,Tennessee,6,45,2020
A.Wingard,DB,Jacksonville,6,105,2020
R.Ya-Sin,CB,Indianapolis,6,102,2020
N.Lawson,CB,Las Vegas,5,65,2020
W.Teller,OL,Cleveland,6,55,2020
Q.Williams,DL,N.Y. Jets,6,70,2020
J.Jenkins,CB,New Orleans,6,83,2020
N.Allegretti,OL,Kansas City,5,45,2020
N.Herbig,G,Philadelphia,6,37,2020
P.Desir,CB,N.Y. Jets,4,44,2020
X.Rhodes,CB,Indianapolis,4,53,2020
D.Hopkins,WR,Arizona,5,45,2020
J.Jones,DB,Jacksonville,6,100,2020
J.Miller,G,Carolina,5,48,2020
T.Higgins,WR,Cincinnati,5,25,2020
T.Steele,OL,Dallas,4,25,2020
D.Williams,OL,Buffalo,6,30,2020
K.Beachum,OL,Arizona,6,45,2020
Q.Jefferson,DT,Buffalo,4,20,2020
M.Remmers,T,Kansas City,5,40,2020
M.Becton,OL,N.Y. Jets,6,30,2020
E.Fisher,T,Kansas City,5,35,2020
D.Sorensen,DB,Kansas City,4,34,2020
D.Lawrence,DL,Dallas,5,36,2020
A.Peat,OL,New Orleans,4,30,2020
T.Higbee,TE,LA Rams,5,40,2020
G.Jarrett,DL,Atlanta,4,37,2020
A.Villanueva,T,Pittsburgh,4,25,2020
R.Gregory,DE,Dallas,5,55,2020
A.Whitworth,OL,LA Rams,5,29,2020
R.Ramczyk,OL,New Orleans,5,35,2020
C.Robinson,OL,Jacksonville,5,35,2020
R.Woods,WR,LA Rams,4,35,2020
S.Tevi,T,LA Chargers,5,40,2020
A.Redmond,G,Cincinnati,5,40,2020
K.Miller,OL,Las Vegas,4,30,2020
M.Andrews,TE,Baltimore,5,17,2020
R.Okwara,DL,Detroit,5,36,2020
A.Key,DE,Las Vegas,5,48,2020
J.Allen,QB,Buffalo,4,61,2020
C.Williams,G,Dallas,5,40,2020
O.Brown,T,Baltimore,5,30,2020
R.Tonyan,TE,Green Bay,5,45,2020
M.McGlinchey,OL,San Francisco,4,40,2020
C.Okorafor,OL,Pittsburgh,5,55,2020
C.Goodwin,DB,Dallas,4,25,2020
D.Schultz,TE,Dallas,5,50,2020
F.Clark,DL,Kansas City,5,36,2020
K.Boyd,DB,Minnesota,4,33,2020
M.Morse,OL,Buffalo,5,44,2020
D.Good,OL,Las Vegas,4,30,2020
M.Iupati,G,Seattle,5,40,2020
B.Skrine,CB,Chicago,5,36,2020
K.Zeitler,G,N.Y. Giants,5,30,2020
T.Conklin,TE,Minnesota,5,40,2020
C.Edoga,T,N.Y. Jets,4,30,2020
B.Burns,LB,Carolina,4,50,2020
B.Murphy,DB,Arizona,4,38,2020
D.White,LB,Tampa Bay,4,32,2020
N.Gates,OL,N.Y. Giants,4,35,2020
A.Corbett,OL,LA Rams,5,30,2020
I.Smith,TE,Minnesota,4,45,2020
D.Brunskill,OL,San Francisco,5,36,2020
O.Vernon,DE,Cleveland,5,28,2020
J.Jackson,OL,Detroit,4,30,2020
D.Trufant,CB,Detroit,4,37,2020
T.Brady,QB,Tampa Bay,4,34,2020
T.Wirfs,OL,Tampa Bay,5,40,2020
I.Simmons,LB,Arizona,4,50,2020
J.Gladney,CB,Minnesota,4,32,2020
G.Ifedi,OL,Chicago,5,40,2020
D.Roberts,CB,Detroit,4,21,2020
K.Osemele,G,Kansas City,5,40,2020
B.Shell,T,Seattle,5,29,2020
D.Holmes,DB,N.Y. Giants,5,46,2020
A.Thomas,OL,N.Y. Giants,5,35,2020
E.Murray,DB,Houston,5,40,2020
J.Hargrave,DL,Philadelphia,5,25,2020
G.Glasgow,OL,Denver,4,22,2020
A.Terrell,DB,Atlanta,5,49,2020
R.Douglas,CB,Carolina,5,32,2020
T.Pride,CB,Carolina,5,52,2020
L.Sneed,DB,Kansas City,4,37,2020
R.Hunt,OL,Miami,5,35,2020
Bry.Hall,DB,N.Y. Jets,4,30,2020
D.Slay,DB,Philadelphia,5,57,2020
J.Kinlaw,DL,San Francisco,4,20,2020
J.Kelce,OL,Philadelphia,4,35,2020
B.Graham,DL,Philadelphia,4,29,2020
H.Smith,DB,Minnesota,4,49,2020
R.Wilson,QB,Seattle,4,37,2020
D.Bakhtiari,OL,Green Bay,4,30,2020
M.Evans,WR,Tampa Bay,4,45,2020
T.Lockett,WR,Seattle,4,25,2020
I.Seumalo,OL,Philadelphia,4,25,2020
J.Tretter,C,Cleveland,4,26,2020
N.Martin,C,Houston,4,45,2020
T.Jones,RB,Buffalo,4,37,2020
J.Haden,CB,Pittsburgh,4,47,2020
K.Fuller,DB,Washington,4,54,2020
F.Oluokun,LB,Atlanta,4,48,2020
R.Jensen,OL,Tampa Bay,4,45,2020
D.Jackson,DB,Carolina,4,37,2020
B.Bozeman,OL,Baltimore,4,20,2020
A.Wylie,OL,Kansas City,4,40,2020
K.Moore,DB,Indianapolis,4,64,2020
B.Price,C,Cincinnati,4,30,2020
D.Autry,DE,Indianapolis,4,30,2020
F.Fatukasi,DT,N.Y. Jets,4,60,2020
S.Means,LB,Atlanta,4,20,2020
N.Fant,TE,Denver,4,30,2020
B.Pringle,WR,Kansas City,4,30,2020
N.Jamerson,CB,Carolina,4,26,2020
M.Hardman,WR,Kansas City,4,17,2020
K.Murray,QB,Arizona,4,45,2020
M.Feiler,T,Pittsburgh,4,30,2020
R.Griffin,TE,N.Y. Jets,4,35,2020
P.Smith,LB,Green Bay,4,20,2020
D.Payne,DL,Washington,4,30,2020
J.Bethel,DB,New England,4,29,2020
N.Harry,WR,New England,4,30,2020
I.Boettger,OL,Buffalo,4,35,2020
J.Mailata,OL,Philadelphia,4,25,2020
J.Hill,RB,Baltimore,4,50,2020
A.Bryant,LB,Detroit,4,20,2020
J.Guyton,WR,LA Chargers,4,35,2020
A.Hooker,DB,Tennessee,4,50,2020
T.Cannon,RB,Carolina,4,52,2020
C.Lamb,WR,Dallas,4,40,2020
M.Ojemudia,DB,Denver,4,66,2020
T.Carrie,CB,Indianapolis,4,50,2020
S.Diggs,WR,Buffalo,4,30,2020
G.Swaim,TE,Tennessee,4,32,2020
L.Thomas,TE,Washington,4,24,2020
K.Hudson,LB,Washington,4,30,2020
S.Kindley,OL,Miami,4,30,2020
M.Hennessy,OL,Atlanta,4,35,2020
J.Johnson,DB,Chicago,4,76,2020
J.Kearse,DB,Detroit,4,40,2020
