player_name_short,position,team_city,penalty_count,penalty_yards,year
L.Bell,RB,Pittsburgh,5,45,2016
M.Watson,T,Oakland,5,35,2016
B.Giacomini,T,N.Y. Jets,4,35,2016
D.Carr,QB,Oakland,5,39,2016
M.Mitchell,FS,Pittsburgh,5,49,2016
S.Lauvao,G,Washington,5,30,2016
C.Kirksey,OLB,Cleveland,4,25,2016
E.Sanders,WR,Denver,4,35,2016
E.Ebron,TE,Detroit,5,40,2016
M.Jenkins,SS,Philadelphia,4,41,2016
G.Gilliam,T,Seattle,4,30,2016
P.Gaines,CB,Kansas City,5,44,2016
B.Ijalana,T,N.Y. Jets,5,41,2016
R.Darby,CB,Buffalo,5,78,2016
M.Peters,CB,Kansas City,4,41,2016
J.Miller,G,Buffalo,4,37,2016
J.Hawley,C,Tampa Bay,5,53,2016
J.Janis,WR,Green Bay,4,37,2016
M.Newhouse,G,N.Y. Giants,5,45,2016
C.Conte,FS,Tampa Bay,5,54,2016
R.Fitzpatrick,QB,N.Y. Jets,5,27,2016
T.Porter,CB,Chicago,5,81,2016
A.Cann,OL,Jacksonville,4,40,2016
J.Coleman,CB,New England,5,63,2016
C.Chester,G,Atlanta,5,45,2016
M.Morse,C,Kansas City,5,40,2016
S.Roberts,WR,Oakland,4,29,2016
J.Odrick,DE,Jacksonville,4,40,2016
B.Jones,CB,Dallas,4,24,2016
E.Watford,G,Arizona,4,35,2016
J.Hardy,WR,Atlanta,5,46,2016
A.Peat,OL,New Orleans,5,35,2016
D.Walker,TE,Tennessee,5,55,2016
T.Lippett,DB,Miami,5,34,2016
F.Clark,LB,Seattle,5,35,2016
J.Bradberry,CB,Carolina,5,44,2016
J.Glenn,CB,Chicago,4,30,2016
D.Bates,LB,Oakland,4,34,2016
N.Fairley,DT,New Orleans,4,30,2016
T.Hill,DB,LA Rams,5,53,2016
A.Shipley,C,Arizona,4,30,2016
B.Boddy-Calhoun,CB,Cleveland,4,37,2016
A.Branch,DE,Miami,5,44,2016
A.Mack,C,Atlanta,4,30,2016
B.Osweiler,QB,Houston,5,25,2016
C.Pryor,SS,N.Y. Jets,4,34,2016
A.Boone,G,Minnesota,5,50,2016
K.Brice,DB,Green Bay,5,39,2016
D.Green-Beckham,WR,Philadelphia,5,49,2016
J.Allen,G,Houston,4,35,2016
Q.Dunbar,CB,Washington,4,56,2016
R.Nelson,CB,Houston,4,79,2016
B.Roby,DB,Denver,4,51,2016
J.Smith,CB,Baltimore,5,32,2016
C.Whitehair,OL,Chicago,5,40,2016
O.Vernon,LB,N.Y. Giants,5,64,2016
E.Sims,DE,LA Rams,4,50,2016
C.Johnson,DE,Carolina,4,30,2016
A.Castonzo,T,Indianapolis,4,35,2016
J.McCourty,CB,Tennessee,4,110,2016
L.Timmons,ILB,Pittsburgh,4,50,2016
M.Johnson,DE,Cincinnati,4,25,2016
B.Graham,DL,Philadelphia,4,30,2016
C.Dunlap,DE,Cincinnati,4,28,2016
C.Wake,DE,Miami,4,30,2016
G.Celek,TE,San Francisco,4,40,2016
R.Leary,G,Dallas,4,30,2016
P.Worrilow,ILB,Atlanta,4,29,2016
L.Ryan,CB,New England,4,35,2016
S.Marks,DT,Jacksonville,4,17,2016
B.Quick,WR,LA Rams,4,35,2016
K.Webster,CB,Denver,4,25,2016
E.Reid,FS,San Francisco,4,45,2016
J.Jerry,G,N.Y. Giants,4,35,2016
J.Durant,OLB,Dallas,4,40,2016
Z.Orr,ILB,Baltimore,4,36,2016
E.Dickson,TE,Carolina,4,32,2016
D.Adams,WR,Green Bay,4,45,2016
D.Breaux,CB,New Orleans,4,36,2016
T.Newman,DB,Minnesota,4,51,2016
T.Eifert,TE,Cincinnati,4,35,2016
J.Joseph,CB,Houston,4,85,2016
L.Guy,DE,Baltimore,4,50,2016
D.Harris,TE,Kansas City,4,40,2016
J.Graham,TE,Seattle,4,19,2016
T.Wade,DB,N.Y. Giants,4,76,2016
S.Kelemete,G,New Orleans,4,30,2016
C.James,OLB,Oakland,4,27,2016
C.Wentz,QB,Philadelphia,4,20,2016
K.Byard,DB,Tennessee,4,20,2016
S.Moore,CB,New Orleans,4,80,2016
A.Cromartie,CB,Indianapolis,4,35,2016
S.McGrath,TE,San Diego,4,22,2016
L.Alexander,OLB,Buffalo,4,20,2016
C.Kessler,QB,Cleveland,4,17,2016
C.Rogers,WR,Indianapolis,4,36,2016
A.Phillips,DB,San Diego,4,25,2016
H.Henry,TE,San Diego,4,22,2016
P.Robinson,DB,Indianapolis,4,39,2016
C.Washington,DE,Chicago,4,50,2016
C.Johnson,LB,Cleveland,4,19,2016
J.Kuhn,FB,New Orleans,4,30,2016
K.Toomer,ILB,San Diego,4,40,2016
B.Butler,WR,Dallas,4,45,2016
J.Haeg,T,Indianapolis,4,30,2016
D.Easley,OLB,LA Rams,4,38,2016
A.Lewis,OL,Baltimore,4,30,2016
R.Havenstein,OL,LA Rams,4,25,2016
S.Coates,WR,Pittsburgh,4,40,2016
E.Rowe,CB,New England,4,78,2016
H.Clinton-Dix,FS,Green Bay,4,50,2016
C.Hamilton,WR,Pittsburgh,4,17,2016
G.Mancz,C,Houston,4,30,2016
M.Jack,LB,Jacksonville,4,21,2016
A.Ellis,TE,Jacksonville,4,48,2016
V.Beasley,DE,Atlanta,4,20,2016
J.Britt,C,Seattle,4,35,2016
