player_name_short,position,team_city,penalty_count,penalty_yards,year
A.Brewer,OL,Tennessee,6,50,2022
J.Watt,DL,Arizona,8,40,2022
D.Dalman,OL,Atlanta,6,60,2022
K.Joseph,DB,Dallas,8,94,2022
P.Peterson,DB,Minnesota,7,65,2022
R.Douglas,DB,Green Bay,8,47,2022
B.Raimann,OL,Indianapolis,7,55,2022
Z.Johnson,OL,LA Chargers,7,54,2022
K.Kohou,DB,Miami,7,85,2022
U.Nwosu,LB,Seattle,7,51,2022
R.Wildgoose,DB,Washington,7,113,2022
B.Price,OL,Arizona,8,44,2022
J.Kelce,OL,Philadelphia,6,41,2022
I.Seumalo,OL,Philadelphia,4,19,2022
C.Robinson,OL,Jacksonville,7,50,2022
J.Taylor,OL,Jacksonville,6,35,2022
B.Burns,LB,Carolina,4,26,2022
J.Mailata,OL,Philadelphia,6,40,2022
D.Jones,DL,Denver,7,55,2022
K.Beachum,OL,Arizona,6,30,2022
J.Jones,OL,Arizona,7,50,2022
J.Jacobs,DB,Detroit,6,101,2022
O.Brown,OL,Kansas City,6,40,2022
D.Lenoir,DB,San Francisco,4,31,2022
B.Stephens,DB,Baltimore,5,70,2022
S.Brown,OL,Buffalo,6,45,2022
B.Browning,LB,Denver,6,27,2022
K.Gordon,DB,Chicago,7,131,2022
D.Hill,DB,Cincinnati,7,48,2022
C.Volson,OL,Cincinnati,6,43,2022
D.Mathis,DB,Denver,7,101,2022
M.Hollins,WR,Las Vegas,7,54,2022
A.Lucas,OL,Seattle,7,46,2022
D.Daley,OL,Tennessee,5,30,2022
T.Nsekhe,OL,LA Rams,6,40,2022
T.Decker,OL,Detroit,6,40,2022
C.Jones,DL,Kansas City,4,37,2022
G.Bolles,OL,Denver,5,40,2022
T.Moton,OL,Carolina,4,19,2022
K.Miller,OL,Las Vegas,5,30,2022
D.James,DB,LA Chargers,5,63,2022
F.Clark,DL,Kansas City,4,30,2022
D.Johnson,WR,Pittsburgh,5,40,2022
D.Lawrence,DL,N.Y. Giants,6,55,2022
T.Pipkins,OL,LA Chargers,6,50,2022
N.Gates,OL,N.Y. Giants,4,35,2022
W.Teller,OL,Cleveland,5,35,2022
J.Williams,OL,Cincinnati,6,41,2022
D.Lewis,OL,Seattle,6,53,2022
T.Diggs,DB,Dallas,4,16,2022
T.Steele,OL,Dallas,6,35,2022
J.Okudah,DB,Detroit,4,53,2022
D.Peoples-Jones,WR,Cleveland,6,60,2022
L.Cushenberry,OL,Denver,4,30,2022
E.Brown,OL,Detroit,4,40,2022
P.Hesse,TE,Atlanta,5,38,2022
J.Horn,DB,Carolina,5,33,2022
C.Awuzie,DB,Cincinnati,4,36,2022
C.Fleming,OL,Denver,4,25,2022
M.Feiler,OL,LA Chargers,5,30,2022
B.St-Juste,DB,Washington,5,58,2022
T.McKitty,TE,LA Chargers,6,55,2022
W.Hernandez,OL,Arizona,5,45,2022
E.Wilkinson,OL,Atlanta,5,35,2022
T.Linderbaum,OL,Baltimore,6,45,2022
X.Woods,DB,Carolina,4,50,2022
M.Emerson,DB,Cleveland,6,53,2022
S.Williams,DL,Dallas,4,38,2022
P.Hendershot,TE,Dallas,5,32,2022
K.Crossen,DB,Miami,5,84,2022
M.Ingram,LB,Miami,5,37,2022
T.Armstead,OL,Miami,5,35,2022
Z.Smith,LB,Minnesota,5,32,2022
C.Strange,OL,New England,4,35,2022
E.Neal,OL,N.Y. Giants,6,30,2022
D.Brown,OL,N.Y. Jets,6,50,2022
D.Bakhtiari,OL,Green Bay,4,35,2022
J.Bosa,DL,LA Chargers,4,25,2022
G.Kittle,TE,San Francisco,4,35,2022
T.White,DB,Buffalo,4,44,2022
M.Lattimore,DB,New Orleans,4,88,2022
Ta.Johnson,DB,Buffalo,5,44,2022
Q.Nelson,OL,Indianapolis,4,25,2022
F.Warner,LB,San Francisco,5,44,2022
C.Sutton,WR,Denver,5,58,2022
B.O'Neill,OL,Minnesota,5,35,2022
D.Moore,WR,Carolina,4,28,2022
D.Schultz,TE,Dallas,4,35,2022
J.Thornhill,DB,Kansas City,5,61,2022
K.Boyd,DB,Minnesota,5,47,2022
M.Sweat,DL,Washington,4,18,2022
M.Crosby,DL,Las Vegas,5,44,2022
E.McCoy,OL,New Orleans,5,35,2022
K.McGary,OL,Atlanta,4,38,2022
J.Sweat,DL,Philadelphia,4,30,2022
G.Smith,QB,Seattle,5,51,2022
D.Wilson,DB,Dallas,5,65,2022
C.Kmet,TE,Chicago,5,47,2022
L.Fotu,DL,Arizona,5,22,2022
J.Proche,WR,Baltimore,5,39,2022
D.Jackson,DB,Buffalo,4,40,2022
K.Vildor,DB,Chicago,4,57,2022
T.Biadasz,OL,Dallas,5,35,2022
L.Sneed,DB,Kansas City,5,44,2022
E.Cleveland,OL,Minnesota,4,30,2022
C.Throckmorton,OL,New Orleans,5,25,2022
Ma.Wilson,DB,Arizona,4,66,2022
M.Parsons,LB,Dallas,5,49,2022
M.Collins,DL,Houston,4,20,2022
M.Pryor,OL,Indianapolis,5,40,2022
R.Robertson-Harris,DL,Jacksonville,4,40,2022
C.Humphrey,OL,Kansas City,4,30,2022
A.Samuel,DB,LA Chargers,4,36,2022
R.Teamer,DB,Las Vegas,5,43,2022
T.Moehrig,DB,Las Vegas,5,70,2022
L.Eichenberg,OL,Miami,4,30,2022
C.Davis,WR,N.Y. Jets,5,45,2022
M.Jackson,DB,Seattle,4,42,2022
D.Radunz,OL,Tennessee,5,35,2022
C.Leno,OL,Washington,5,25,2022
C.Henderson,DB,Carolina,5,99,2022
Z.Ertz,TE,Arizona,5,30,2022
D.Fowler,DL,Dallas,5,33,2022
K.Hinish,DL,Houston,4,20,2022
B.Cook,DB,Kansas City,5,75,2022
J.Williams,DB,Kansas City,4,31,2022
C.Williams,OL,Miami,5,45,2022
T.Hill,WR,Miami,4,17,2022
A.Taylor,DB,New Orleans,4,32,2022
F.Moreau,DB,N.Y. Giants,4,27,2022
J.Feliciano,OL,N.Y. Giants,5,50,2022
G.Wilson,WR,N.Y. Jets,4,25,2022
G.Pickens,WR,Pittsburgh,5,35,2022
A.Blythe,OL,Seattle,4,21,2022
K.Neal,LB,Tampa Bay,4,42,2022
L.Goedeke,OL,Tampa Bay,5,35,2022
K.Kieft,TE,Tampa Bay,5,43,2022
T.Avery,DB,Tennessee,4,103,2022
T.Burks,WR,Tennessee,5,40,2022
B.Shell,OL,Miami,4,20,2022
J.Bitonio,OL,Cleveland,4,35,2022
D.Humphries,OL,Arizona,4,30,2022
B.Jones,OL,Tennessee,4,47,2022
R.Ramczyk,OL,New Orleans,4,25,2022
C.Godwin,WR,Tampa Bay,4,45,2022
C.Davis,DB,Tampa Bay,4,61,2022
D.Goedert,TE,Philadelphia,4,30,2022
J.Phillips,DL,Buffalo,4,10,2022
E.Jenkins,OL,Green Bay,4,35,2022
M.Fitzpatrick,DB,Pittsburgh,4,28,2022
F.Moreau,TE,Las Vegas,4,35,2022
A.Lazard,WR,Green Bay,4,35,2022
C.Sutton,DB,Pittsburgh,4,40,2022
C.Mosley,LB,N.Y. Jets,4,41,2022
C.Shelton,OL,LA Rams,4,35,2022
E.Speed,LB,Indianapolis,4,40,2022
P.Haynes,OL,Seattle,4,24,2022
Der.Brown,DL,Carolina,4,40,2022
S.Franklin,DB,Carolina,4,32,2022
J.Johnson,DB,Chicago,4,30,2022
J.Uche,LB,New England,4,27,2022
J.Hurst,OL,New Orleans,4,30,2022
J.Pierre,DB,Pittsburgh,4,35,2022
T.Tart,DL,Tennessee,4,20,2022
L.Borom,OL,Chicago,4,25,2022
E.Apple,DB,Cincinnati,4,20,2022
T.Hendrickson,DL,Cincinnati,4,47,2022
J.Chase,WR,Cincinnati,4,45,2022
D.Odeyingbo,DL,Indianapolis,4,31,2022
W.Fries,OL,Indianapolis,4,30,2022
T.Smith,OL,Kansas City,4,35,2022
N.Hobbs,DB,Las Vegas,4,23,2022
R.Jones,OL,Miami,4,20,2022
J.Phillips,LB,Miami,4,37,2022
M.Jones,QB,New England,4,45,2022
H.Henry,TE,New England,4,20,2022
B.Walton,OL,Tampa Bay,4,25,2022
W.Jackson,DB,Washington,4,75,2022
T.McBride,TE,Arizona,4,27,2022
M.Ford,DB,Atlanta,4,40,2022
V.Miller,LB,Buffalo,4,20,2022
Ja.Jones,DB,Chicago,4,53,2022
A.Cooper,WR,Cleveland,4,20,2022
D.Bland,DB,Dallas,4,44,2022
R.Gregory,LB,Denver,4,25,2022
K.Joseph,DB,Detroit,4,25,2022
Q.Walker,LB,Green Bay,4,40,2022
S.Gilmore,DB,Indianapolis,4,32,2022
F.Oluokun,LB,Jacksonville,4,26,2022
L.Fortner,OL,Jacksonville,4,30,2022
E.Engram,TE,Jacksonville,4,25,2022
J.Taylor,DB,LA Chargers,4,41,2022
D.Parham,OL,Las Vegas,4,40,2022
T.Munford,OL,Las Vegas,4,30,2022
Jak.Johnson,RB,Las Vegas,4,29,2022
C.Sullivan,DB,Minnesota,4,40,2022
T.Phillips,OL,N.Y. Giants,4,17,2022
S.Burford,OL,San Francisco,4,30,2022
A.Hicks,DL,Tampa Bay,4,42,2022
C.Holmes,DB,Washington,4,32,2022
A.Norwell,OL,Washington,4,30,2022
C.Harris,DB,New Orleans,4,17,2022
T.Hockenson,TE,Minnesota,4,34,2022
