player_name_short,position,team_city,penalty_count,penalty_yards,year
J.Winston,QB,Tampa Bay,6,56,2019
J.Bradberry,CB,Carolina,4,76,2019
J.Jenkins,DB,N.Y. Giants,6,50,2019
M.Schwartz,T,Kansas City,5,45,2019
R.Kelly,OL,Indianapolis,5,30,2019
C.Harris,CB,Denver,5,29,2019
I.Seumalo,OL,Philadelphia,6,45,2019
L.Warford,G,New Orleans,4,25,2019
R.Ramczyk,OL,New Orleans,4,30,2019
J.Adams,SS,N.Y. Jets,6,63,2019
S.Gilmore,CB,New England,5,25,2019
R.Okung,T,LA Chargers,5,40,2019
L.Ogunjobi,DT,Cleveland,4,40,2019
M.Lattimore,DB,New Orleans,5,61,2019
M.Davis,DB,LA Chargers,6,54,2019
C.Jones,LB,Arizona,6,50,2019
T.Moton,OL,Carolina,4,30,2019
T.Brown,DB,Green Bay,5,30,2019
R.Gage,WR,Atlanta,6,33,2019
C.Williams,G,Dallas,5,35,2019
B.Bozeman,OL,Baltimore,4,24,2019
D.Ward,DB,Cleveland,5,89,2019
J.Hankins,DL,Oakland,5,35,2019
W.Richardson,OL,Jacksonville,4,30,2019
F.Clark,DL,Kansas City,4,30,2019
K.Boyd,DB,Minnesota,4,42,2019
O.Beckham,WR,Cleveland,5,40,2019
T.Nsekhe,T,Buffalo,6,35,2019
E.Flowers,T,Washington,5,45,2019
B.Webb,CB,Cincinnati,5,58,2019
M.Golden,LB,N.Y. Giants,6,39,2019
T.Suggs,OLB,Arizona,6,24,2019
T.Flowers,LB,Detroit,6,36,2019
M.Crosby,DL,Oakland,6,64,2019
J.Cook,TE,New Orleans,5,50,2019
J.Brown,G,Atlanta,5,45,2019
K.McGary,OL,Atlanta,6,28,2019
J.Skule,OL,San Francisco,5,49,2019
B.Roby,CB,Houston,5,49,2019
C.Edoga,T,N.Y. Jets,5,35,2019
M.Scharping,OL,Houston,5,30,2019
A.Lewis,OL,N.Y. Jets,6,58,2019
J.Pierre-Paul,LB,Tampa Bay,5,35,2019
J.Watt,DE,Houston,5,46,2019
T.Williams,CB,Green Bay,5,45,2019
L.Johnson,OL,Philadelphia,4,30,2019
J.Hill,TE,New Orleans,5,36,2019
M.Jenkins,SS,Philadelphia,4,39,2019
A.Marpet,G,Tampa Bay,4,30,2019
B.Dupree,LB,Pittsburgh,5,39,2019
S.Mason,OL,New England,5,40,2019
T.Boston,DB,Carolina,5,56,2019
P.Williams,DB,New Orleans,5,35,2019
R.Stanley,OL,Baltimore,4,30,2019
J.Norman,CB,Washington,4,12,2019
Y.Ngakoue,DE,Jacksonville,5,45,2019
J.Mills,SS,Philadelphia,4,40,2019
L.Duvernay-Tardif,G,Kansas City,4,20,2019
H.Vaitai,T,Philadelphia,4,40,2019
J.Bosa,DL,LA Chargers,4,29,2019
S.Thomas,DE,San Francisco,5,45,2019
R.Woods,WR,LA Rams,4,30,2019
K.Juszczyk,RB,San Francisco,5,47,2019
L.Tomlinson,OL,San Francisco,4,30,2019
W.Schweitzer,G,Atlanta,5,35,2019
B.Scarlett,LB,Houston,4,32,2019
O.Howard,TE,Tampa Bay,5,40,2019
A.Levine,DB,Baltimore,5,40,2019
C.Awuzie,CB,Dallas,4,71,2019
T.Murphy,DE,Buffalo,4,30,2019
J.Landry,WR,Cleveland,4,36,2019
N.Solder,T,N.Y. Giants,4,40,2019
F.Ragnow,OL,Detroit,5,34,2019
I.Yiadom,CB,Denver,5,50,2019
A.Adams,DB,Tampa Bay,4,50,2019
R.Harrison,SS,Jacksonville,5,51,2019
J.Smith,LB,Dallas,5,45,2019
D.Harris,TE,Cleveland,4,30,2019
M.Remmers,T,N.Y. Giants,5,40,2019
A.Cooper,WR,Dallas,4,35,2019
T.Brown,T,Oakland,4,16,2019
J.Dean,DB,Tampa Bay,5,75,2019
M.Jordan,G,Cincinnati,5,35,2019
T.Hockenson,TE,Detroit,5,45,2019
T.Howard,OL,Houston,5,32,2019
B.Burns,LB,Carolina,4,39,2019
D.Dawson,CB,Denver,4,36,2019
N.Suh,DT,Tampa Bay,5,25,2019
E.Sanders,WR,San Francisco,5,35,2019
R.Evans,LB,Tennessee,5,41,2019
C.Blake,WR,Atlanta,4,30,2019
T.Brady,QB,New England,4,43,2019
P.Peterson,CB,Arizona,4,43,2019
B.Watson,TE,New England,4,35,2019
P.McPhee,LB,Baltimore,4,37,2019
D.Wolfe,DE,Denver,4,25,2019
D.DeCastro,G,Pittsburgh,4,30,2019
J.Doyle,TE,Indianapolis,4,40,2019
G.Jackson,G,Oakland,4,40,2019
B.Mayowa,DE,Oakland,4,29,2019
A.Smith,T,Cincinnati,4,30,2019
R.Gunter,DT,Arizona,4,17,2019
S.Diggs,WR,Minnesota,4,35,2019
B.Jones,CB,Dallas,4,48,2019
L.Alexander,OLB,Buffalo,4,40,2019
H.Henry,TE,LA Chargers,4,35,2019
S.McLendon,NT,N.Y. Jets,4,18,2019
C.Clark,T,Houston,4,40,2019
V.McDonald,TE,Pittsburgh,4,30,2019
J.Davis,LB,Detroit,4,25,2019
Q.Wilson,CB,Indianapolis,4,37,2019
J.Hardee,CB,New Orleans,4,35,2019
C.Clark,DB,Baltimore,4,41,2019
M.Nicholson,FS,Washington,4,70,2019
X.Woods,DB,Dallas,4,49,2019
J.Haden,CB,Pittsburgh,4,40,2019
W.Snead,WR,Baltimore,4,30,2019
F.Moreau,CB,Washington,4,17,2019
T.Johnson,CB,N.Y. Jets,4,40,2019
W.Richburg,C,San Francisco,4,35,2019
D.Reed,FS,San Francisco,4,40,2019
M.Hurst,DT,Oakland,4,30,2019
D.Goedert,TE,Philadelphia,4,30,2019
J.McCourty,CB,New England,4,76,2019
J.Smith,CB,Baltimore,4,25,2019
R.Nunez-Roches,DL,Tampa Bay,4,28,2019
J.Harrison,C,N.Y. Jets,4,45,2019
D.O'Daniel,LB,Kansas City,4,41,2019
B.Price,C,Cincinnati,4,25,2019
W.Hernandez,G,N.Y. Giants,4,40,2019
D.Shelton,DT,New England,4,40,2019
D.Schultz,TE,Dallas,4,40,2019
J.McCray,T,Cleveland,4,20,2019
D.Lawrence,DT,Cleveland,4,40,2019
W.Dissly,TE,Seattle,4,30,2019
R.Izzo,TE,New England,4,35,2019
S.Calhoun,LB,New England,4,18,2019
D.Fells,TE,Houston,4,25,2019
J.Murray,OL,Arizona,4,17,2019
J.Addae,SS,Houston,4,50,2019
B.Pringle,WR,Kansas City,4,44,2019
B.Allen,OL,LA Rams,4,24,2019
S.Joseph,DT,LA Rams,4,33,2019
E.Boehm,C,Miami,4,30,2019
C.Riley,FS,Oakland,4,27,2019
E.Kush,G,Cleveland,4,25,2019
X.Williams,NT,Kansas City,4,23,2019
Z.Kerr,DE,Arizona,4,30,2019
A.Wingard,DB,Jacksonville,4,36,2019
J.Wells,OL,Tampa Bay,4,35,2019
R.Ford,SS,Philadelphia,4,38,2019
R.Griffin,TE,N.Y. Jets,4,40,2019
T.Kroft,TE,Buffalo,4,25,2019
L.Fort,LB,Baltimore,4,44,2019
R.Coward,T,Chicago,4,35,2019
J.Burgess,OLB,N.Y. Jets,4,26,2019
M.Purcell,DL,Denver,4,35,2019
A.Lazard,WR,Green Bay,4,35,2019
A.Corbett,OL,LA Rams,4,20,2019
J.Hollister,TE,Seattle,4,25,2019
D.Hodges,QB,Pittsburgh,4,27,2019
