player_name_short,position,team_city,penalty_count,penalty_yards,year
M.Yanda,G,Baltimore,6,45,2012
N.Asomugha,CB,Philadelphia,6,60,2012
A.Brooks,OLB,San Francisco,4,20,2012
R.Incognito,C,Miami,7,72,2012
E.Griffen,DE,Minnesota,4,28,2012
G.Hardy,DE,Carolina,7,59,2012
D.Thomas,TE,New Orleans,7,55,2012
V.Wilfork,NT,New England,6,49,2012
N.Carroll,CB,Miami,7,82,2012
A.Cromartie,DB,N.Y. Jets,7,86,2012
M.Bennett,DE,Tampa Bay,6,40,2012
B.Harris,DB,Houston,7,47,2012
A.Spencer,LB,Dallas,6,54,2012
D.Batiste,G,Arizona,7,57,2012
D.Goldson,DB,San Francisco,7,102,2012
K.Wilson,DB,N.Y. Jets,6,59,2012
E.Dumervil,OLB,Denver,7,38,2012
J.Wilson,DB,Washington,5,61,2012
T.Larsen,G,Tampa Bay,6,50,2012
D.Cox,CB,Jacksonville,5,52,2012
L.Paulsen,TE,Washington,7,55,2012
S.Smith,CB,Miami,7,62,2012
C.Bailey,CB,Denver,7,49,2012
J.Hughes,DE,Indianapolis,5,28,2012
K.Langford,DE,St. Louis,4,30,2012
R.Quinn,DE,St. Louis,6,41,2012
W.Justice,T,Indianapolis,6,35,2012
R.Wilson,QB,Seattle,7,42,2012
J.Locker,QB,Tennessee,7,44,2012
J.Scott,G,Philadelphia,5,35,2012
A.Lucas,T,Seattle,5,25,2012
T.Clabo,T,Atlanta,5,35,2012
B.Watson,TE,Cleveland,6,40,2012
C.Webster,CB,N.Y. Giants,4,30,2012
M.Griffin,FS,Tennessee,6,80,2012
M.Jenkins,DB,New Orleans,5,57,2012
K.Jackson,CB,Houston,6,113,2012
D.Manning,SS,Houston,5,43,2012
J.Babin,DE,Philadelphia,4,20,2012
B.Fletcher,DB,St. Louis,5,53,2012
J.Staley,T,San Francisco,4,27,2012
A.Cason,CB,San Diego,5,50,2012
T.Romo,QB,Dallas,6,30,2012
N.Solder,T,New England,4,30,2012
K.Barnes,T,Oakland,6,44,2012
E.Monroe,T,Jacksonville,6,45,2012
J.Allen,LB,Minnesota,4,40,2012
B.Bulaga,T,Green Bay,5,40,2012
J.Sitton,G,Green Bay,6,51,2012
R.Sherman,CB,Seattle,4,26,2012
J.Abraham,OLB,Atlanta,5,25,2012
S.Smith,WR,Carolina,6,55,2012
D.Brown,T,Houston,5,28,2012
A.Ayers,LB,Tennessee,5,34,2012
M.Newhouse,G,Green Bay,4,30,2012
J.Freeman,QB,Tampa Bay,6,31,2012
D.Brees,QB,New Orleans,6,69,2012
J.Veldheer,T,Oakland,6,50,2012
J.Brown,DB,Kansas City,6,45,2012
P.McQuistan,G,Seattle,4,35,2012
A.Hernandez,TE,New England,6,45,2012
J.Graham,TE,New Orleans,6,50,2012
J.Bushrod,T,New Orleans,6,35,2012
C.Spillman,DB,San Francisco,5,50,2012
E.Lorig,FB,Tampa Bay,4,28,2012
S.Shields,CB,Green Bay,6,108,2012
D.Bryant,WR,Dallas,6,45,2012
B.Mebane,DT,Seattle,6,50,2012
J.Thomas,DB,Carolina,6,66,2012
M.Ramirez,G,Denver,4,30,2012
L.Johnson,CB,Tampa Bay,5,60,2012
S.Locklear,G,N.Y. Giants,5,35,2012
C.Bradfield,T,Jacksonville,5,50,2012
B.Winn,DE,Cleveland,6,50,2012
Q.Groves,LB,Arizona,6,45,2012
M.Kalil,T,Minnesota,4,40,2012
A.Dennard,CB,New England,4,36,2012
R.Griffin,QB,Washington,5,43,2012
J.Greco,G,Cleveland,6,35,2012
D.Stephenson,T,Kansas City,5,48,2012
C.Kaepernick,QB,San Francisco,6,52,2012
S.Smith,G,St. Louis,6,40,2012
C.Munnerlyn,DB,Carolina,5,40,2012
D.Penn,T,Tampa Bay,4,35,2012
C.Dahl,DB,St. Louis,5,43,2012
T.Lang,G,Green Bay,4,35,2012
R.Barber,FS,Tampa Bay,5,52,2012
J.Evans,G,New Orleans,4,35,2012
J.Kuhn,FB,Green Bay,4,31,2012
C.Barwin,OLB,Houston,4,28,2012
R.Mathis,CB,Jacksonville,4,63,2012
E.Pears,T,Buffalo,4,35,2012
E.Manning,QB,N.Y. Giants,5,35,2012
A.McCoy,TE,Seattle,5,40,2012
R.McMichael,TE,San Diego,5,36,2012
J.Hatcher,DE,Dallas,5,36,2012
K.Arrington,DB,New England,4,65,2012
B.Albert,T,Kansas City,5,30,2012
T.Branch,DB,Oakland,4,40,2012
Z.Strief,T,New Orleans,4,23,2012
J.Backus,T,Detroit,4,30,2012
R.Sims,G,Detroit,5,40,2012
E.Walden,OLB,Green Bay,4,38,2012
P.Peterson,CB,Arizona,4,50,2012
M.Roos,T,Tennessee,4,20,2012
J.Pierre-Paul,DE,N.Y. Giants,5,24,2012
F.Davis,TE,Washington,5,36,2012
K.Vanden Bosch,DE,Detroit,4,30,2012
K.Chancellor,DB,Seattle,5,25,2012
R.Walker,LB,Arizona,5,45,2012
H.Miller,TE,Pittsburgh,5,48,2012
A.Levitre,G,Buffalo,4,25,2012
T.Smith,WR,Baltimore,5,37,2012
R.Kerrigan,DL,Washington,4,18,2012
A.Dalton,QB,Cincinnati,5,35,2012
T.Williams,CB,Green Bay,5,35,2012
J.Brinkley,LB,Minnesota,5,32,2012
T.Moeaki,TE,Kansas City,5,40,2012
E.Dietrich-Smith,C,Green Bay,5,40,2012
B.Raji,NT,Green Bay,5,22,2012
M.Pouncey,C,Miami,5,39,2012
L.Smith,TE,Buffalo,5,44,2012
J.Hosley,CB,N.Y. Giants,4,28,2012
J.Mayo,MLB,New England,5,43,2012
D.Bentley,DB,Detroit,4,68,2012
B.Massie,T,Arizona,4,20,2012
B.Richardson,T,St. Louis,5,28,2012
T.Newman,DB,Cincinnati,4,46,2012
D.Posey,WR,Houston,4,26,2012
A.Branch,DE,Jacksonville,5,55,2012
P.Wheeler,LB,Oakland,4,40,2012
C.Francies,DB,Oakland,5,70,2012
A.Luck,QB,Indianapolis,5,49,2012
B.James,ILB,Houston,5,35,2012
M.Kendricks,ILB,Philadelphia,4,25,2012
J.Allen,G,Kansas City,4,35,2012
R.Reiff,T,Detroit,4,27,2012
R.Brooks,CB,Buffalo,5,69,2012
Ch.Brown,CB,Baltimore,5,55,2012
Mi.Martin,DE,Tennessee,5,40,2012
K.Williams,DT,Buffalo,5,27,2012
C.Johnson,G,Minnesota,5,39,2012
M.Ingram,DE,San Diego,4,38,2012
D.Skuta,LB,Cincinnati,4,23,2012
C.Kuper,G,Denver,4,39,2012
E.Reed,FS,Baltimore,4,43,2012
J.Maclin,WR,Philadelphia,4,40,2012
C.Hairston,T,Buffalo,4,30,2012
S.Peterman,G,Detroit,4,36,2012
C.Newton,QB,Carolina,4,28,2012
N.Hardwick,C,San Diego,4,35,2012
T.Ward,SS,Cleveland,4,49,2012
A.Fasano,TE,Miami,4,35,2012
S.Wisniewski,C,Oakland,4,29,2012
D.Bryant,DE,Oakland,4,38,2012
K.Vickerson,DT,Denver,4,30,2012
L.Houston,LB,Oakland,4,20,2012
B.Moore,G,N.Y. Jets,4,25,2012
J.Finley,TE,Green Bay,4,24,2012
T.Crabtree,TE,Green Bay,4,35,2012
A.Smith,QB,San Francisco,4,20,2012
R.Gronkowski,TE,New England,4,35,2012
Z.Beadles,G,Denver,4,35,2012
L.Mankins,G,New England,4,18,2012
S.Marks,DT,Tennessee,4,24,2012
A.Davis,T,San Francisco,4,47,2012
J.Reid,T,Baltimore,4,25,2012
A.Rodgers,QB,Green Bay,4,20,2012
J.Babineaux,SS,Tennessee,4,34,2012
E.Mathis,G,Philadelphia,4,30,2012
R.Garza,C,Chicago,4,17,2012
C.Tillman,DB,Chicago,4,26,2012
P.Riley,ILB,Washington,4,30,2012
N.Paul,TE,Washington,4,25,2012
M.Cassel,QB,Kansas City,4,23,2012
J.Jones,WR,Atlanta,4,35,2012
K.Davis,TE,Chicago,4,30,2012
C.Conte,DB,Chicago,4,46,2012
G.Whimper,T,Jacksonville,4,35,2012
V.Martin,DT,San Diego,4,30,2012
C.Clemons,DE,Seattle,4,45,2012
J.Moffitt,G,Seattle,4,35,2012
J.Wilson,DB,Miami,4,37,2012
C.Palmer,QB,Oakland,4,21,2012
C.Liuget,DT,San Diego,4,30,2012
L.Fletcher,ILB,Washington,4,40,2012
K.Britt,WR,Tennessee,4,35,2012
F.Velasco,C,Tennessee,4,25,2012
D.Ellerbe,LB,Baltimore,4,50,2012
T.McClure,C,Atlanta,4,30,2012
T.Carter,DB,Denver,4,54,2012
Z.Potter,TE,Jacksonville,4,29,2012
A.Jones,CB,Cincinnati,4,53,2012
P.Amukamara,CB,N.Y. Giants,4,55,2012
J.Gaither,T,San Diego,4,24,2012
M.Wilson,DE,New Orleans,4,34,2012
Q.Coples,OLB,N.Y. Jets,4,54,2012
J.Dreessen,TE,Denver,4,35,2012
J.Robinson,CB,Minnesota,4,51,2012
P.Garcon,WR,Washington,4,48,2012
J.Jenkins,CB,St. Louis,4,17,2012
D.Van Dyke,DB,Pittsburgh,4,35,2012
A.Jeffery,WR,Chicago,4,40,2012
F.Cox,DL,Philadelphia,4,30,2012
D.Moses,LB,Green Bay,4,40,2012
D.Allen,TE,Indianapolis,4,40,2012
G.Graham,TE,Houston,4,25,2012
M.Fokou,LB,Indianapolis,4,40,2012
K.Moore,DE,Buffalo,4,40,2012
V.Burfict,OLB,Cincinnati,4,36,2012
B.Williams,G,Baltimore,4,40,2012
