player_name_short,position,team_city,penalty_count,penalty_yards,year
V.Burfict,OLB,Cincinnati,6,50,2017
D.Slay,CB,Detroit,7,58,2017
E.Pleasant,DB,Houston,6,44,2017
K.Allen,WR,LA Chargers,5,47,2017
D.DeCastro,G,Pittsburgh,6,45,2017
T.Turner,G,Carolina,5,40,2017
G.Jackson,G,Oakland,6,58,2017
K.Mack,DE,Oakland,7,54,2017
J.Shaw,CB,Cincinnati,7,41,2017
J.Winston,QB,Tampa Bay,6,34,2017
N.Boyle,TE,Baltimore,5,39,2017
J.Landry,WR,Miami,5,60,2017
B.Qvale,T,N.Y. Jets,6,39,2017
N.Lawson,CB,Detroit,7,95,2017
B.Jones,CB,Dallas,4,53,2017
B.Boddy-Calhoun,CB,Cleveland,6,43,2017
J.Bushrod,T,Miami,7,60,2017
B.Jones,OL,Tennessee,6,68,2017
A.Washington,DT,Buffalo,7,45,2017
H.Vaitai,T,Philadelphia,7,55,2017
J.Holton,WR,Oakland,7,65,2017
T.Brown,T,San Francisco,7,40,2017
J.Smith-Schuster,WR,Pittsburgh,6,60,2017
A.Bouye,CB,Jacksonville,6,89,2017
T.Lang,G,Detroit,7,70,2017
M.Remmers,T,Minnesota,7,65,2017
R.Ramczyk,OL,New Orleans,4,35,2017
E.Engram,TE,N.Y. Giants,6,45,2017
A.Barbre,T,Denver,6,50,2017
S.Gilmore,CB,New England,7,87,2017
A.Jeffery,WR,Philadelphia,5,55,2017
C.Lawson,DE,Cincinnati,7,54,2017
P.Amukamara,CB,Chicago,7,99,2017
K.Webster,CB,LA Rams,5,25,2017
A.Seferian-Jenkins,TE,N.Y. Jets,7,65,2017
J.Smith,TE,Tennessee,6,50,2017
Tr.Williams,CB,LA Chargers,5,70,2017
M.Lattimore,DB,New Orleans,5,30,2017
Sq.Griffin,CB,Seattle,6,38,2017
Jo.Jones,DB,New England,5,60,2017
D.Brees,QB,New Orleans,6,49,2017
J.Brown,C,LA Rams,5,30,2017
C.Wake,DE,Miami,5,36,2017
R.Incognito,C,Buffalo,6,60,2017
M.Daniels,DT,Green Bay,5,42,2017
K.Cousins,QB,Washington,6,40,2017
J.Hughes,DE,Buffalo,6,68,2017
D.Trufant,CB,Atlanta,4,49,2017
D.Hopkins,WR,Houston,5,45,2017
Z.Ertz,TE,Philadelphia,6,39,2017
J.Hurst,T,Baltimore,4,30,2017
A.Barr,LB,Minnesota,4,60,2017
T.Smith,OLB,Jacksonville,6,47,2017
M.Evans,WR,Tampa Bay,4,40,2017
J.Barksdale,T,LA Chargers,6,35,2017
Q.Diggs,CB,Detroit,6,47,2017
L.Smith,TE,Oakland,5,57,2017
A.Smith,QB,Kansas City,5,25,2017
M.Butler,DB,New England,4,64,2017
S.Roberts,WR,Oakland,6,45,2017
A.Peat,OL,New Orleans,5,45,2017
S.Kelemete,G,New Orleans,5,40,2017
A.Hooper,TE,Atlanta,6,45,2017
B.Irvin,LB,Oakland,6,70,2017
B.Poole,DB,Atlanta,6,87,2017
D.Lee,OLB,N.Y. Jets,6,70,2017
L.Duvernay-Tardif,G,Kansas City,5,35,2017
M.Judon,LB,Baltimore,6,50,2017
E.Murray,DB,Kansas City,6,37,2017
A.Villanueva,T,Pittsburgh,5,40,2017
D.Bates,LB,Tennessee,5,32,2017
D.Hayden,CB,Detroit,5,70,2017
S.Thomas,DE,San Francisco,6,30,2017
B.Cooks,WR,New England,5,36,2017
R.Reiff,T,Minnesota,4,35,2017
J.Sweezy,G,Tampa Bay,6,45,2017
C.Nassib,DE,Cleveland,5,27,2017
L.Ryan,CB,Tennessee,6,45,2017
R.Leary,G,Denver,6,60,2017
B.Sowell,TE,Chicago,5,45,2017
W.Schweitzer,G,Atlanta,6,45,2017
D.Barnett,DL,Philadelphia,4,36,2017
R.Okung,T,LA Chargers,4,40,2017
J.Cooper,G,Dallas,4,35,2017
J.Cook,TE,Oakland,6,39,2017
O.Aboushi,G,Seattle,4,40,2017
M.Trubisky,QB,Chicago,6,30,2017
D.Thompson,WR,Buffalo,5,39,2017
R.Cockrell,DB,N.Y. Giants,5,94,2017
L.Johnson,DB,Buffalo,5,45,2017
B.Roby,DB,Denver,4,75,2017
J.Flacco,QB,Baltimore,5,34,2017
K.Jackson,CB,Houston,5,41,2017
J.Kelce,OL,Philadelphia,5,34,2017
C.Johnson,DE,Carolina,5,25,2017
C.Newton,QB,Carolina,4,28,2017
A.Green,WR,Cincinnati,4,35,2017
A.Castonzo,T,Indianapolis,4,30,2017
E.Griffen,DE,Minnesota,4,30,2017
T.Suggs,OLB,Baltimore,4,20,2017
M.Lewis,TE,Jacksonville,5,30,2017
J.Pierre-Paul,DE,N.Y. Giants,5,22,2017
B.Graham,DL,Philadelphia,5,45,2017
A.Jones,CB,Cincinnati,4,69,2017
J.Bethel,CB,Arizona,5,30,2017
T.Hilton,WR,Indianapolis,4,35,2017
F.Cox,DL,Philadelphia,5,30,2017
G.Celek,TE,San Francisco,5,45,2017
E.Fisher,T,Kansas City,5,39,2017
W.Gholston,DL,Tampa Bay,5,34,2017
A.Ogletree,OLB,LA Rams,5,32,2017
D.Sorensen,DB,Kansas City,5,62,2017
J.James,T,Miami,4,30,2017
T.Kelce,TE,Kansas City,5,50,2017
L.Willson,TE,Seattle,5,50,2017
A.Donald,DL,LA Rams,4,50,2017
M.Lee,WR,Jacksonville,5,40,2017
M.Moses,T,Washington,5,32,2017
D.Autry,DE,Oakland,5,35,2017
R.Allen,CB,Atlanta,4,65,2017
A.Levitre,G,Atlanta,4,25,2017
M.Crabtree,WR,Oakland,4,34,2017
J.Carpenter,G,N.Y. Jets,4,25,2017
W.Johnson,OL,N.Y. Jets,5,51,2017
E.Smith,C,Tampa Bay,5,40,2017
J.Bradberry,CB,Carolina,5,42,2017
R.Stanley,OL,Baltimore,5,30,2017
J.Jenkins,DB,N.Y. Giants,4,81,2017
V.Davis,TE,Washington,5,40,2017
R.Melvin,CB,Indianapolis,4,37,2017
A.Shipley,C,Arizona,4,30,2017
T.Higbee,TE,LA Rams,5,30,2017
B.Massie,T,Chicago,5,35,2017
J.Jenkins,LB,N.Y. Jets,5,35,2017
D.Roberts,CB,N.Y. Jets,4,49,2017
D.Buckner,DT,San Francisco,4,23,2017
N.Bradham,OLB,Philadelphia,5,55,2017
S.Davis,DB,Pittsburgh,5,76,2017
B.Martinez,ILB,Green Bay,4,23,2017
K.Clark,DL,Green Bay,4,20,2017
E.Boehm,C,Arizona,4,35,2017
T.Johnson,DT,Minnesota,4,39,2017
S.DeValve,TE,Cleveland,4,35,2017
J.Goff,QB,LA Rams,5,33,2017
M.Cooper,DB,Chicago,5,17,2017
B.Trawick,DB,Tennessee,4,17,2017
J.Davis,LB,Detroit,4,52,2017
A.Whitworth,OL,LA Rams,5,37,2017
B.Fusco,G,San Francisco,4,24,2017
J.Sheard,DE,Indianapolis,4,40,2017
D.Philon,DE,LA Chargers,5,20,2017
N.Morrow,LB,Oakland,4,35,2017
N.Robey-Coleman,DB,LA Rams,4,46,2017
R.Woods,WR,LA Rams,5,50,2017
L.Tomlinson,OL,San Francisco,5,39,2017
T.Brock,CB,Minnesota,5,48,2017
J.Peppers,DB,Cleveland,4,72,2017
E.Decker,WR,Tennessee,5,45,2017
S.Richardson,DE,Seattle,4,30,2017
R.Jenkins,SS,LA Chargers,5,50,2017
M.Newhouse,OL,Oakland,4,25,2017
A.Spence,DT,Detroit,5,35,2017
D.Wise,DL,New England,4,30,2017
M.Goodwin,WR,San Francisco,4,34,2017
J.Lewis,DB,Dallas,5,85,2017
R.McClain,DB,Tampa Bay,5,52,2017
D.Onyemata,DL,New Orleans,4,30,2017
K.Kalis,G,Indianapolis,5,40,2017
B.Brown,LB,Jacksonville,4,34,2017
T.Jernigan,DT,Philadelphia,5,25,2017
E.Pocic,OL,Seattle,5,45,2017
T.Larsen,OL,Miami,4,35,2017
C.Keenum,QB,Minnesota,5,28,2017
P.Chung,SS,New England,4,30,2017
J.Witten,TE,Dallas,4,35,2017
E.Manning,QB,N.Y. Giants,4,20,2017
B.Roethlisberger,QB,Pittsburgh,4,25,2017
E.Wood,C,Buffalo,4,35,2017
J.Berger,G,Minnesota,4,20,2017
M.Wilkerson,DE,N.Y. Jets,4,40,2017
C.Avril,DE,Seattle,4,35,2017
D.Butler,FS,Indianapolis,4,47,2017
N.Goode,ILB,Philadelphia,4,28,2017
J.Addae,DB,LA Chargers,4,47,2017
B.Linder,OL,Jacksonville,4,25,2017
E.Reid,FS,San Francisco,4,40,2017
J.Matthews,OL,Atlanta,4,40,2017
B.Bortles,QB,Jacksonville,4,20,2017
A.Thielen,WR,Minnesota,4,40,2017
C.Kirksey,OLB,Cleveland,4,23,2017
G.Bernard,RB,Cincinnati,4,34,2017
B.Bolden,RB,New England,4,25,2017
A.Lynch,OLB,San Francisco,4,27,2017
L.Joseph,DT,Minnesota,4,39,2017
A.Clayborn,DE,Atlanta,4,26,2017
Z.Smith,LB,Baltimore,4,41,2017
R.Nix,FB,Pittsburgh,4,22,2017
D.Harris,TE,Kansas City,4,30,2017
M.Hoomanawanui,TE,New Orleans,4,30,2017
D.Freeman,RB,Atlanta,4,50,2017
S.Ray,LB,Denver,4,30,2017
L.Collins,T,Dallas,4,35,2017
B.Hart,G,N.Y. Giants,4,25,2017
R.Armstrong,OLB,San Francisco,4,34,2017
X.Williams,DT,Arizona,4,20,2017
M.Jackson,DT,Jacksonville,4,30,2017
J.Norman,CB,Washington,4,54,2017
M.Schwartz,T,Kansas City,4,25,2017
L.Reynolds,LB,Atlanta,4,35,2017
A.Hicks,DT,Chicago,4,45,2017
L.Alexander,OLB,Buffalo,4,30,2017
M.Evans,DB,Green Bay,4,42,2017
K.Osemele,T,Oakland,4,35,2017
A.Kouandjio,G,Washington,4,34,2017
W.Parks,DB,Denver,4,41,2017
J.Haeg,T,Indianapolis,4,20,2017
R.Lewis,WR,N.Y. Giants,4,42,2017
D.Trevathan,LB,Chicago,4,19,2017
G.Glasgow,OL,Detroit,4,39,2017
K.Grugier-Hill,OLB,Philadelphia,4,35,2017
X.Su'a-Filo,G,Houston,4,40,2017
R.Ayers,DE,Tampa Bay,4,16,2017
T.Whitehead,OLB,Detroit,4,30,2017
M.Jack,LB,Jacksonville,4,52,2017
K.Acker,CB,Kansas City,4,39,2017
D.Lowry,DL,Green Bay,4,30,2017
C.Milton,CB,Indianapolis,4,36,2017
T.Watt,LB,Pittsburgh,4,30,2017
J.Wilcox,FS,Pittsburgh,4,40,2017
J.Davenport,T,Houston,4,28,2017
J.McCown,QB,N.Y. Jets,4,20,2017
W.Henry,DT,Baltimore,4,36,2017
P.Robinson,DB,Philadelphia,4,26,2017
L.Hill,SS,Seattle,4,38,2017
M.Wilhoite,OLB,Seattle,4,35,2017
E.Goldman,DT,Chicago,4,40,2017
E.Walden,OLB,Tennessee,4,40,2017
J.Reeves-Maybin,LB,Detroit,4,26,2017
K.Beckwith,LB,Tampa Bay,4,19,2017
L.Treadwell,WR,Minnesota,4,40,2017
Z.Line,FB,New Orleans,4,31,2017
R.Hill,T,Minnesota,4,35,2017
A.Brooks,OLB,Green Bay,4,20,2017
B.Hundley,QB,Green Bay,4,33,2017
S.Young,T,Miami,4,30,2017
A.Verner,DB,Miami,4,32,2017
B.Garland,G,Atlanta,4,40,2017
A.Maulet,CB,New Orleans,4,33,2017
S.Calhoun,DE,Oakland,4,35,2017
T.Davis,ILB,Denver,4,28,2017
D.Jones,LB,Atlanta,4,40,2017
R.Jones,FS,Miami,4,33,2017
M.Pennel,DT,N.Y. Jets,4,24,2017
D.Bond,LB,Tampa Bay,4,35,2017
