player_name_short,position,team_city,penalty_count,penalty_yards,year
J.McMillan,WR,Tampa Bay,4,40,2024
L.Robinson,OL,New England,4,35,2024
P.Paul,OL,Miami,2,10,2024
K.Coleman,WR,Buffalo,3,14,2024
D.Turner,LB,Minnesota,4,32,2024
A.Mims,OL,Cincinnati,4,25,2024
T.Decker,OL,Detroit,2,9,2024
J.Lewis,DB,Dallas,3,31,2024
A.Maddox,DB,Philadelphia,4,41,2024
D.Goedert,TE,Philadelphia,3,20,2024
D.Samuel,WR,San Francisco,3,25,2024
J.Dean,DB,Tampa Bay,2,14,2024
G.Bradbury,OL,Minnesota,4,25,2024
D.Knox,TE,Buffalo,3,23,2024
K.McGary,OL,Atlanta,4,35,2024
C.Granderson,DL,New Orleans,4,25,2024
T.Pipkins,OL,LA Chargers,2,15,2024
A.Dulin,WR,Indianapolis,4,35,2024
Q.Williams,DL,N.Y. Jets,4,41,2024
G.Smith,QB,Seattle,4,43,2024
C.Board,LB,Baltimore,3,35,2024
A.Davis-Gaither,LB,Cincinnati,3,43,2024
M.Pittman,WR,Indianapolis,4,35,2024
C.Kmet,TE,Chicago,4,30,2024
T.Diggs,DB,Dallas,2,20,2024
T.Williams,OL,San Francisco,3,25,2024
A.Epenesa,DL,Buffalo,3,35,2024
S.Franklin,DB,Carolina,4,49,2024
J.Strnad,LB,Denver,3,16,2024
M.Onwenu,OL,New England,4,30,2024
K.Pitts,TE,Atlanta,4,24,2024
D.Hamlin,DB,Buffalo,2,9,2024
T.Jenkins,OL,Chicago,3,25,2024
T.Hendrickson,DL,Cincinnati,4,45,2024
I.Mukuamu,DB,Dallas,4,40,2024
T.Slaton,DL,Green Bay,4,28,2024
W.Little,OL,Jacksonville,4,19,2024
C.Darrisaw,OL,Minnesota,4,25,2024
J.Tavai,LB,New England,4,60,2024
A.Jackson,DB,N.Y. Giants,3,66,2024
M.Williams,DL,Philadelphia,4,31,2024
D.Smith,WR,Philadelphia,4,30,2024
D.Moore,OL,Pittsburgh,3,23,2024
J.Tryon,LB,Tampa Bay,3,15,2024
D.Radunz,OL,Tennessee,4,35,2024
J.Bates,TE,Washington,3,22,2024
C.Kolar,TE,Baltimore,3,19,2024
J.Ingram,DB,Buffalo,4,37,2024
C.Mays,OL,Carolina,4,20,2024
Ja.Williams,WR,Detroit,4,60,2024
J.Pitre,DB,Houston,4,64,2024
F.Oluokun,LB,Jacksonville,3,32,2024
C.Durant,DB,LA Rams,3,25,2024
J.Taylor,DB,LA Chargers,4,41,2024
O.Ogbonnia,DL,LA Chargers,4,40,2024
Z.Johnson,OL,LA Chargers,4,34,2024
K.Kohou,DB,Miami,4,39,2024
A.Ingold,RB,Miami,3,20,2024
J.Mundt,TE,Minnesota,3,20,2024
M.Jones,DB,New England,2,11,2024
T.Fox,LB,N.Y. Giants,2,22,2024
D.Bellinger,TE,N.Y. Giants,4,45,2024
W.Robinson,WR,N.Y. Giants,3,25,2024
T.Adams,DB,N.Y. Jets,4,30,2024
A.Lucas,OL,Seattle,4,30,2024
C.Otton,TE,Tampa Bay,4,20,2024
F.Johnson,OL,Philadelphia,3,20,2024
M.Lewis,TE,Chicago,4,25,2024
S.Mason,OL,Houston,4,35,2024
C.Clark,DB,N.Y. Jets,3,32,2024
D.Schultz,TE,Houston,4,35,2024
O.Okoronkwo,DL,Cleveland,4,35,2024
B.Murphy,DB,Minnesota,3,28,2024
L.Humphrey,WR,Denver,3,30,2024
D.Hardy,DL,Chicago,4,35,2024
A.Vorhees,OL,Baltimore,4,35,2024
Dj.Johnson,LB,Carolina,2,10,2024
M.Diabate,LB,Cleveland,4,30,2024
J.Bobo,WR,Seattle,4,25,2024
A.Harrison,OL,Jacksonville,4,35,2024
C.Conner,DB,Kansas City,4,62,2024
S.Brown,DB,Philadelphia,4,25,2024
E.Higgins,TE,Arizona,4,27,2024
J.Hayes,DB,Tampa Bay,4,20,2024
Y.Diaby,LB,Tampa Bay,4,38,2024
C.Smith,DB,Miami,3,26,2024
J.Gibbs,RB,Detroit,4,35,2024
J.Tippmann,OL,N.Y. Jets,4,40,2024
K.White,DL,New England,4,53,2024
L.Williams,DL,Seattle,3,35,2024
K.Vildor,DB,Detroit,3,42,2024
J.Jones,DB,Las Vegas,4,53,2024
K.Smith,DB,Denver,3,28,2024
G.Van Roten,OL,N.Y. Giants,4,29,2024
J.Hankins,DL,Seattle,3,15,2024
K.Allen,WR,Chicago,4,23,2024
J.Clowney,LB,Carolina,2,10,2024
A.Armstead,DL,Jacksonville,2,10,2024
M.Edwards,DL,Houston,4,40,2024
A.Robinson,DL,Carolina,4,39,2024
E.Saubert,TE,San Francisco,4,25,2024
W.Dissly,TE,LA Chargers,4,25,2024
D.Jackson,DB,Pittsburgh,2,10,2024
D.Armstrong,DL,Washington,3,35,2024
I.Yiadom,DB,San Francisco,4,69,2024
S.Darnold,QB,Minnesota,4,45,2024
A.Al-Shaair,LB,Houston,3,25,2024
C.Ferrell,DL,Washington,2,15,2024
G.Davis,WR,Jacksonville,3,15,2024
J.Greenard,LB,Minnesota,2,10,2024
C.Parkinson,TE,LA Rams,4,25,2024
J.Elliott,DL,San Francisco,4,28,2024
L.Sneed,DB,Tennessee,3,53,2024
A.Robertson,DB,Detroit,2,15,2024
T.Biadasz,OL,Washington,3,20,2024
V.Jefferson,WR,Pittsburgh,4,25,2024
K.Murray,LB,Tennessee,4,59,2024
D.Baker,DB,Tennessee,4,28,2024
J.Wilson,WR,Philadelphia,4,40,2024
K.Lassiter,DB,Houston,2,15,2024
R.Green,DB,San Francisco,3,30,2024
C.Smith-Wade,DB,Carolina,4,36,2024
S.Laumea,OL,Seattle,3,20,2024
I.Adams,OL,Arizona,3,20,2024
J.Hicks,DB,Kansas City,4,39,2024
T.Smith,DB,Tampa Bay,2,23,2024
T.Johnson,TE,N.Y. Giants,4,40,2024
J.Verse,DL,LA Rams,3,35,2024
Q.Mitchell,DB,Philadelphia,2,29,2024
B.Thomas,WR,Jacksonville,4,40,2024
Z.Frazier,OL,Pittsburgh,2,19,2024
M.Sainristil,DB,Washington,4,35,2024
J.Polk,WR,New England,4,29,2024
Z.Smith,DL,Detroit,3,23,2024
G.Jarrett,DL,Atlanta,2,10,2024
D.Wise,DL,New England,3,34,2024
P.Ricard,RB,Baltimore,3,25,2024
Ta.Johnson,DB,Buffalo,3,33,2024
J.Jones,DB,New England,3,30,2024
J.Noteboom,OL,LA Rams,3,30,2024
D.Smythe,TE,Miami,3,19,2024
D.Payne,DL,Washington,3,35,2024
R.Lovato,LS,Philadelphia,3,20,2024
Do.Wilson,DB,Dallas,2,22,2024
P.Locke,DB,Denver,3,41,2024
T.Higgins,WR,Cincinnati,3,18,2024
J.Burrow,QB,Cincinnati,2,24,2024
A.Gilman,DB,LA Chargers,3,11,2024
R.Gilliam,RB,Buffalo,3,25,2024
A.Thomas,OL,N.Y. Giants,2,9,2024
J.Johnson,DB,Chicago,3,60,2024
K.Dugger,DB,New England,3,29,2024
J.Uche,LB,New England,2,20,2024
J.Johnson,TE,New Orleans,3,26,2024
J.Hurts,QB,Philadelphia,3,20,2024
A.Winfield,DB,Tampa Bay,3,40,2024
N.Westbrook-Ikhine,WR,Tennessee,3,25,2024
C.Lucas,OL,Washington,2,10,2024
Z.Collins,LB,Arizona,3,25,2024
D.Dalman,OL,Atlanta,3,30,2024
Q.Morris,TE,Buffalo,3,18,2024
B.Christensen,OL,Carolina,3,20,2024
T.Tremble,TE,Carolina,2,15,2024
G.Newsome,DB,Cleveland,3,60,2024
J.Cooper,LB,Denver,3,25,2024
A.St. Brown,WR,Detroit,2,25,2024
J.Myers,OL,Green Bay,3,17,2024
N.Collins,WR,Houston,2,25,2024
T.Campbell,DB,Jacksonville,3,29,2024
L.Farrell,TE,Jacksonville,3,18,2024
N.Bolton,LB,Kansas City,3,35,2024
E.Campbell,DB,Miami,3,15,2024
R.Stevenson,RB,New England,3,41,2024
S.Forsythe,OL,Seattle,2,10,2024
D.Brown,WR,Washington,3,25,2024
B.Browning,LB,Denver,3,16,2024
T.Jones,DL,Baltimore,3,25,2024
E.Pineiro,K,Carolina,3,0,2024
T.Karras,OL,Cincinnati,2,15,2024
A.Cooper,WR,Cleveland,3,25,2024
R.Doubs,WR,Green Bay,3,25,2024
D.Stingley,DB,Houston,3,25,2024
J.Watson,DB,Kansas City,2,20,2024
J.Smith-Schuster,WR,Kansas City,3,30,2024
J.Salyer,OL,LA Chargers,3,16,2024
J.Meredith,OL,Las Vegas,3,15,2024
D.Parham,OL,Las Vegas,3,18,2024
T.Armstead,OL,Miami,3,30,2024
J.Bullard,DL,Minnesota,3,15,2024
D.Davidson,DL,N.Y. Giants,3,22,2024
J.Ezeudu,OL,N.Y. Giants,3,15,2024
I.Charles,WR,N.Y. Jets,3,45,2024
R.Blankenship,DB,Philadelphia,3,36,2024
G.Calcaterra,TE,Philadelphia,3,20,2024
A.Brown,WR,Philadelphia,3,16,2024
D.Kazee,DB,Pittsburgh,2,20,2024
C.Ward,DB,San Francisco,3,33,2024
C.Okonkwo,TE,Tennessee,3,20,2024
K.Awosika,OL,Detroit,2,14,2024
W.Lutz,K,Denver,2,0,2024
A.Butler,DL,Las Vegas,2,20,2024
N.Shepherd,DL,New Orleans,2,27,2024
T.Bryan,DL,Indianapolis,3,15,2024
J.Meyers,WR,Las Vegas,3,26,2024
C.Ford,OL,Cincinnati,3,20,2024
Z.Allen,DL,Denver,3,25,2024
J.Oliver,TE,Minnesota,3,22,2024
D.Jones,DL,Seattle,3,33,2024
K.Dotson,OL,LA Rams,3,20,2024
J.Robinson,DL,Las Vegas,3,24,2024
B.Aubrey,K,Dallas,3,0,2024
C.Valentine,DB,Green Bay,2,15,2024
T.Simpson,LB,Baltimore,3,20,2024
D.Turner,DB,Cincinnati,3,45,2024
J.Moody,K,San Francisco,3,0,2024
V.Miller,LB,Jacksonville,3,25,2024
Y.Abdullah,LB,Jacksonville,3,30,2024
A.Johnson,DB,Jacksonville,3,24,2024
K.Boutte,WR,New England,2,20,2024
A.Iosivas,WR,Cincinnati,3,21,2024
S.Thomas,DB,Arizona,2,25,2024
T.Bass,OL,Dallas,2,10,2024
C.Izien,DB,Tampa Bay,3,18,2024
N.Brooks,DB,Atlanta,2,15,2024
T.Kraft,TE,Green Bay,3,25,2024
J.Campbell,LB,Detroit,3,16,2024
J.Schmitz,OL,N.Y. Giants,3,25,2024
D.Hall,LB,Seattle,3,23,2024
T.Palmer,WR,Tampa Bay,3,25,2024
K.Ringo,DB,Philadelphia,3,25,2024
K.Van Noy,LB,Baltimore,3,15,2024
K.Street,DL,Atlanta,2,10,2024
D.Barnett,DL,Houston,3,35,2024
C.Snowden,DL,Las Vegas,3,15,2024
C.Elliss,LB,New England,3,23,2024
J.Poyer,DB,Miami,3,44,2024
C.Manhertz,TE,N.Y. Giants,3,25,2024
M.Morse,OL,Jacksonville,3,25,2024
B.Dupree,LB,LA Chargers,2,9,2024
R.Darby,DB,Jacksonville,2,10,2024
Ji.Ward,LB,Minnesota,3,25,2024
M.Collins,DL,San Francisco,3,34,2024
A.Walker,LB,Miami,3,15,2024
P.O'Connor,DL,Detroit,3,15,2024
M.Davis,DB,Washington,3,30,2024
D.Smoot,DL,Buffalo,3,24,2024
C.Shelton,OL,Chicago,3,25,2024
T.Moore,DB,Chicago,3,25,2024
C.Williams,OL,Seattle,3,20,2024
R.McCloud,WR,Atlanta,3,30,2024
O.Udoh,OL,New Orleans,3,25,2024
S.Mustipher,OL,LA Chargers,2,20,2024
O.Zaccheaus,WR,Washington,3,29,2024
L.Johnson,DB,Carolina,3,35,2024
R.Ya-Sin,DB,San Francisco,3,34,2024
B.Burns,LB,N.Y. Giants,2,10,2024
T.Tart,DL,LA Chargers,3,25,2024
B.Jones,DB,Denver,3,35,2024
J.Chinn,DB,Washington,3,47,2024
C.Young,DL,New Orleans,3,15,2024
J.Deguara,TE,Jacksonville,3,25,2024
L.Cushenberry,OL,Tennessee,3,30,2024
D.Holmes,DB,Las Vegas,2,17,2024
D.Taylor,DL,Chicago,3,25,2024
D.Lewis,OL,Carolina,3,20,2024
J.Curhan,OL,Chicago,3,19,2024
F.Franks,TE,Carolina,2,15,2024
C.Beebe,OL,Dallas,3,24,2024
M.Liufau,LB,Dallas,2,20,2024
J.Sanders,TE,Carolina,3,19,2024
T.Eichenberg,LB,Las Vegas,2,15,2024
C.Carson,DB,Dallas,3,15,2024
J.Williams,LB,Tennessee,3,35,2024
B.Bishop,DB,Pittsburgh,3,25,2024
J.Kubas,OL,N.Y. Giants,3,24,2024
B.Spann-Ford,TE,Dallas,3,24,2024
A.Gainer,LB,Las Vegas,3,30,2024
B.Nix,QB,Denver,2,10,2024
B.Fiske,DL,LA Rams,2,20,2024
T.Glover,OL,Green Bay,3,25,2024
A.Phillips,DB,N.Y. Giants,3,15,2024
C.DeJean,DB,Philadelphia,2,19,2024
K.Suamataia,OL,Kansas City,3,30,2024
B.Fisher,OL,Houston,2,20,2024
T.Franklin,WR,Denver,3,25,2024
X.Worthy,WR,Kansas City,3,25,2024
J.Newton,DL,Washington,3,16,2024
C.Robinson,LB,Miami,3,15,2024
I.Prince,OL,Tennessee,3,15,2024
J.Baker,LB,Tennessee,2,20,2024
H.Smith,DB,Minnesota,2,12,2024
L.David,LB,Tampa Bay,2,12,2024
T.Kelce,TE,Kansas City,2,25,2024
D.Njoku,TE,Cleveland,2,15,2024
C.Robinson,OL,Jacksonville,2,10,2024
K.Juszczyk,RB,San Francisco,2,20,2024
J.Reeves-Maybin,LB,Detroit,2,25,2024
G.Stewart,DL,Indianapolis,2,10,2024
J.Alexander,DB,Green Bay,2,20,2024
J.Gray,DB,New Orleans,2,20,2024
V.Vea,DL,Tampa Bay,2,20,2024
J.Allen,DL,Washington,2,0,2024
D.Davis,LB,New Orleans,2,37,2024
E.McCoy,OL,New Orleans,2,20,2024
C.Ham,RB,Minnesota,2,15,2024
P.Smith,DL,Green Bay,2,10,2024
K.Fairbairn,K,Houston,2,0,2024
C.Lewis,DB,Buffalo,2,13,2024
E.Speed,LB,Indianapolis,2,20,2024
A.James,OL,Las Vegas,2,15,2024
D.Flannigan-Fowles,LB,San Francisco,2,10,2024
A.Hooker,DB,Tennessee,2,19,2024
J.Taylor,RB,Indianapolis,2,20,2024
J.Jefferson,WR,Minnesota,2,20,2024
A.Terrell,DB,Atlanta,2,27,2024
T.Bass,K,Buffalo,2,0,2024
G.Delpit,DB,Cleveland,2,4,2024
M.Dunn,OL,Cleveland,2,15,2024
J.Conklin,OL,Cleveland,2,10,2024
D.Pinter,OL,Indianapolis,2,20,2024
D.Thomas,DB,Jacksonville,2,25,2024
C.Rozeboom,LB,LA Rams,2,25,2024
A.Jennings,LB,New England,2,20,2024
T.Graham,DL,Atlanta,2,10,2024
L.Borom,OL,Chicago,2,10,2024
M.Hilton,DB,Cincinnati,2,15,2024
B.Hill,DL,Cincinnati,2,2,2024
J.Hudson,OL,Cleveland,2,15,2024
O.Odighizuwa,DL,Dallas,2,19,2024
A.Anzalone,LB,Detroit,2,10,2024
B.Wright,TE,Detroit,2,20,2024
D.Odeyingbo,DL,Indianapolis,2,18,2024
N.Gray,TE,Kansas City,2,14,2024
Qi.Williams,LB,N.Y. Jets,2,15,2024
K.Yeboah,TE,N.Y. Jets,2,20,2024
K.Britt,LB,Tampa Bay,2,30,2024
M.Kinsey,WR,Tennessee,2,15,2024
W.Hernandez,OL,Arizona,2,20,2024
E.Goldman,DL,Atlanta,2,10,2024
L.Carter,LB,Atlanta,2,23,2024
A.Ebiketie,LB,Atlanta,2,10,2024
D.Malone,LB,Atlanta,2,20,2024
K.Hodge,WR,Atlanta,2,15,2024
K.Hamilton,DB,Baltimore,2,15,2024
J.Armour-Davis,DB,Baltimore,2,20,2024
Da.Jones,DL,Buffalo,2,10,2024
V.Miller,DL,Buffalo,2,10,2024
B.Spector,LB,Buffalo,2,19,2024
E.Hicks,DB,Chicago,2,15,2024
D.Kramer,OL,Chicago,2,19,2024
T.Anderson,DB,Cincinnati,2,12,2024
D.Cochran,OL,Cincinnati,2,10,2024
Da.Bell,DB,Cleveland,2,20,2024
A.Wright,DL,Cleveland,2,20,2024
M.Bell,DB,Dallas,2,20,2024
K.Turpin,WR,Dallas,2,15,2024
J.Paschal,DL,Detroit,2,30,2024
D.Wyatt,DL,Green Bay,2,10,2024
C.Watson,WR,Green Bay,2,15,2024
D.Ogunbowale,RB,Houston,2,15,2024
N.Cross,DB,Indianapolis,2,26,2024
