player_name_short,position,team_city,penalty_count,penalty_yards,year
L.Patrick,OL,Chicago,7,65,2023
S.Williams,DL,Dallas,8,80,2023
K.Enagbare,LB,Green Bay,6,44,2023
D.Reed,DB,N.Y. Jets,6,40,2023
S.Mason,OL,Houston,8,54,2023
M.McGlinchey,OL,Denver,7,35,2023
D.Banks,DB,N.Y. Giants,4,22,2023
B.Branch,DB,Detroit,8,61,2023
J.Tippmann,OL,N.Y. Jets,5,30,2023
T.Decker,OL,Detroit,7,49,2023
M.Davis,DB,LA Chargers,4,35,2023
B.O'Neill,OL,Minnesota,6,50,2023
C.Lindstrom,OL,Atlanta,5,35,2023
N.Bosa,DL,San Francisco,6,40,2023
C.Wilkins,DL,Miami,7,63,2023
T.Pipkins,OL,LA Chargers,5,35,2023
T.Steele,OL,Dallas,6,39,2023
A.Terrell,DB,Atlanta,7,122,2023
A.Hamilton,DB,Arizona,7,86,2023
M.Parsons,LB,Dallas,6,29,2023
W.Little,OL,Jacksonville,7,50,2023
L.Eichenberg,OL,Miami,5,45,2023
C.Darrisaw,OL,Minnesota,4,20,2023
D.Lenoir,DB,San Francisco,6,74,2023
T.McBride,TE,Arizona,7,50,2023
E.Pocic,OL,Cleveland,6,43,2023
T.Penning,OL,New Orleans,5,38,2023
Z.McCollum,DB,Tampa Bay,6,44,2023
T.Avery,DB,Tennessee,5,77,2023
P.Peterson,DB,Pittsburgh,6,27,2023
E.Brown,OL,Seattle,5,34,2023
H.Froholdt,OL,Arizona,7,45,2023
B.Okereke,LB,N.Y. Giants,6,49,2023
A.Mafi,OL,New England,5,42,2023
T.Stevenson,DB,Chicago,5,53,2023
J.Kelce,OL,Philadelphia,6,30,2023
J.Matthews,OL,Atlanta,5,33,2023
A.Peat,OL,New Orleans,5,40,2023
K.Clark,DL,Green Bay,6,50,2023
Ta.Johnson,DB,Buffalo,5,79,2023
Q.Nelson,OL,Indianapolis,6,45,2023
C.Davis,DB,Tampa Bay,4,25,2023
C.Sutton,WR,Denver,6,50,2023
B.Smith,OL,Indianapolis,5,36,2023
L.Jackson,QB,Baltimore,4,58,2023
E.Oliver,DL,Buffalo,6,47,2023
E.McCoy,OL,New Orleans,5,29,2023
J.Sweat,DL,Philadelphia,6,27,2023
J.Simmons,DL,Tennessee,4,44,2023
W.Teller,OL,Cleveland,4,28,2023
C.Shelton,OL,LA Rams,5,35,2023
P.Haynes,OL,Seattle,4,24,2023
J.Wills,OL,Cleveland,6,37,2023
J.Jackson,OL,Detroit,4,30,2023
C.Lamb,WR,Dallas,6,42,2023
J.Elliott,DL,Cleveland,6,36,2023
J.Runyan,OL,Green Bay,5,34,2023
C.Parkinson,TE,Seattle,5,40,2023
K.Fulton,DB,Tennessee,6,90,2023
P.Surtain,DB,Denver,6,57,2023
P.Sewell,OL,Detroit,6,50,2023
J.Myers,OL,Green Bay,4,32,2023
D.King,DB,Houston,5,32,2023
T.Thomas,DB,Houston,5,42,2023
C.Humphrey,OL,Kansas City,6,51,2023
A.Samuel,DB,LA Chargers,4,55,2023
B.Bredeson,OL,N.Y. Giants,4,40,2023
J.Tryon,LB,Tampa Bay,6,35,2023
M.Moses,OL,Baltimore,4,19,2023
D.Bland,DB,Dallas,6,72,2023
B.Raimann,OL,Indianapolis,4,40,2023
B.Scherff,OL,Jacksonville,6,35,2023
Z.Johnson,OL,LA Chargers,6,44,2023
C.Williams,OL,Miami,6,53,2023
E.Ingram,OL,Minnesota,5,40,2023
A.Taylor,DB,New Orleans,6,80,2023
J.Ezeudu,OL,N.Y. Giants,5,37,2023
D.Bellinger,TE,N.Y. Giants,6,49,2023
J.Jobe,DB,Philadelphia,5,65,2023
S.Gilmore,DB,Dallas,4,55,2023
J.Owens,DB,Green Bay,6,65,2023
J.Meyers,WR,Las Vegas,6,65,2023
J.Carter,DL,Philadelphia,5,34,2023
J.Jones,DB,Indianapolis,6,53,2023
P.Johnson,OL,Arizona,6,60,2023
O.Torrence,OL,Buffalo,5,39,2023
C.Phillips,DB,Atlanta,6,52,2023
C.Izien,DB,Tampa Bay,6,61,2023
D.Kincaid,TE,Buffalo,6,50,2023
A.Harrison,OL,Jacksonville,5,35,2023
B.Bresee,DL,New Orleans,6,40,2023
B.Freeland,OL,Indianapolis,5,25,2023
J.Pugh,OL,N.Y. Giants,4,25,2023
T.Watt,LB,Pittsburgh,4,50,2023
M.Humphrey,DB,Baltimore,4,46,2023
M.Lattimore,DB,New Orleans,4,65,2023
P.Mahomes,QB,Kansas City,4,51,2023
J.Phillips,DL,Buffalo,5,40,2023
M.Morse,OL,Buffalo,4,27,2023
S.Barrett,LB,Tampa Bay,5,45,2023
M.Crosby,DL,Las Vegas,5,43,2023
E.Jenkins,OL,Green Bay,4,25,2023
B.Burns,LB,Carolina,4,50,2023
R.Gary,LB,Green Bay,5,45,2023
Q.Williams,DL,N.Y. Jets,3,35,2023
G.Smith,QB,Seattle,5,44,2023
C.Mosley,LB,N.Y. Jets,4,34,2023
E.Speed,LB,Indianapolis,5,55,2023
T.Wirfs,OL,Tampa Bay,5,25,2023
Der.Brown,DL,Carolina,3,25,2023
J.Madubuike,DL,Baltimore,5,48,2023
S.Franklin,DB,Carolina,4,77,2023
J.Johnson,DB,Chicago,5,95,2023
L.Cushenberry,OL,Denver,5,30,2023
D.Buckner,DL,Indianapolis,5,35,2023
A.Robertson,DB,Las Vegas,4,43,2023
J.Johnson,TE,New Orleans,3,20,2023
C.McGovern,OL,N.Y. Jets,3,20,2023
J.Hurts,QB,Philadelphia,5,36,2023
Ma.Wilson,DB,Arizona,5,72,2023
A.Anzalone,LB,Detroit,5,85,2023
D.Odeyingbo,DL,Indianapolis,5,22,2023
B.Skowronek,WR,LA Rams,5,38,2023
H.Henry,TE,New England,4,35,2023
Qu.Williams,LB,N.Y. Jets,4,51,2023
A.Thomas,DB,San Francisco,5,97,2023
B.Stephens,DB,Baltimore,5,79,2023
J.Eluemunor,OL,Las Vegas,4,19,2023
K.Hamilton,DB,Baltimore,5,45,2023
C.Benford,DB,Buffalo,4,17,2023
C.Taylor-Britt,DB,Cincinnati,3,27,2023
D.Fowler,DL,Dallas,4,20,2023
K.Nixon,DB,Green Bay,4,45,2023
D.Wyatt,DL,Green Bay,3,22,2023
K.Hinish,DL,Houston,5,25,2023
T.McDuffie,DB,Kansas City,3,21,2023
J.Williams,DB,Kansas City,4,57,2023
D.Parham,OL,Las Vegas,5,45,2023
B.Schooler,DB,New England,5,45,2023
C.Flott,DB,N.Y. Giants,2,32,2023
E.Neal,OL,N.Y. Giants,4,24,2023
A.Gardner,DB,N.Y. Jets,5,50,2023
G.Wilson,WR,N.Y. Jets,4,26,2023
J.Bradberry,DB,Philadelphia,4,60,2023
Co.Heyward,TE,Pittsburgh,4,30,2023
G.Pickens,WR,Pittsburgh,4,50,2023
C.Cross,OL,Seattle,4,25,2023
T.Gipson,DB,San Francisco,4,59,2023
R.McCreary,DB,Tennessee,5,48,2023
C.Holmes,DB,Washington,5,30,2023
L.Cotton,OL,Miami,4,30,2023
T.Hill,DB,Carolina,2,20,2023
D.Smith,OL,Kansas City,5,45,2023
E.Apple,DB,Miami,4,26,2023
J.Ramsey,DB,Miami,2,13,2023
E.Wilkinson,OL,Arizona,5,24,2023
A.Wylie,OL,Washington,4,35,2023
F.Moreau,DB,Denver,5,34,2023
S.Griffin,DB,Houston,5,81,2023
C.Sutton,DB,Detroit,5,65,2023
Tr.Smith,DB,Denver,4,25,2023
A.Lazard,WR,N.Y. Jets,5,45,2023
A.Key,LB,Tennessee,4,19,2023
A.Dillard,OL,Tennessee,5,30,2023
J.Oliver,TE,Minnesota,4,40,2023
D.Jones,DL,Seattle,3,16,2023
J.Okudah,DB,Atlanta,4,20,2023
E.Ricks,DB,Philadelphia,4,24,2023
J.Ward,DB,Minnesota,3,20,2023
J.Hill,TE,Miami,5,43,2023
B.Strange,TE,Jacksonville,4,29,2023
T.Palmer,WR,Tampa Bay,5,40,2023
P.Nacua,WR,LA Rams,5,43,2023
T.Tomlinson,DB,LA Rams,5,39,2023
K.Ringo,DB,Philadelphia,5,74,2023
C.Mauch,OL,Tampa Bay,4,34,2023
D.Witherspoon,DB,Seattle,5,47,2023
L.David,LB,Tampa Bay,2,20,2023
L.Johnson,OL,Philadelphia,4,25,2023
M.Evans,WR,Tampa Bay,4,35,2023
T.Higbee,TE,LA Rams,4,35,2023
G.Glasgow,OL,Detroit,4,35,2023
R.Havenstein,OL,LA Rams,3,25,2023
J.Bosa,DL,LA Chargers,3,34,2023
C.Jones,DL,Kansas City,4,29,2023
R.Ramczyk,OL,New Orleans,3,25,2023
D.Wise,DL,New England,4,20,2023
T.Moton,OL,Carolina,4,25,2023
D.Jackson,DB,Carolina,4,54,2023
F.Ragnow,OL,Detroit,4,35,2023
D.Goedert,TE,Philadelphia,4,25,2023
J.Jackson,DB,New England,4,34,2023
K.Moore,DB,Indianapolis,4,50,2023
D.Johnson,WR,Pittsburgh,3,20,2023
J.Dean,DB,Tampa Bay,3,15,2023
G.Bradbury,OL,Minnesota,3,19,2023
D.Knox,TE,Buffalo,4,30,2023
C.Granderson,DL,New Orleans,4,41,2023
D.Greenlaw,LB,San Francisco,3,34,2023
W.Harris,DB,Detroit,4,30,2023
L.Williams,DL,N.Y. Giants,2,10,2023
K.Jackson,DB,Denver,4,41,2023
A.Stinnie,OL,Tampa Bay,4,24,2023
D.Wilson,DB,Dallas,4,38,2023
D.Lewis,OL,Seattle,4,29,2023
L.Thomas,TE,Washington,4,35,2023
B.Aiyuk,WR,San Francisco,4,35,2023
T.Biadasz,OL,Dallas,3,35,2023
J.Greenard,DL,Houston,3,25,2023
M.Onwenu,OL,New England,4,25,2023
J.Hurst,OL,New Orleans,3,25,2023
D.Dalman,OL,Atlanta,2,20,2023
K.Zeitler,OL,Baltimore,3,20,2023
L.Borom,OL,Chicago,4,30,2023
T.Hendrickson,DL,Cincinnati,4,30,2023
J.Browning,QB,Cincinnati,4,31,2023
G.Newsome,DB,Cleveland,3,54,2023
M.Collins,DL,Houston,4,16,2023
N.Hobbs,DB,Las Vegas,3,35,2023
R.Jones,OL,Miami,4,30,2023
A.Jackson,DB,N.Y. Giants,3,40,2023
B.Echols,DB,N.Y. Jets,3,22,2023
M.Killebrew,DB,Pittsburgh,3,40,2023
D.Moore,OL,Pittsburgh,3,35,2023
S.Forsythe,OL,Seattle,2,20,2023
D.Autry,DL,Tennessee,2,10,2023
S.Cosmi,OL,Washington,4,25,2023
J.Bates,TE,Washington,4,32,2023
B.Browning,LB,Denver,4,29,2023
Q.Meinerz,OL,Denver,4,29,2023
R.Douglas,DB,Green Bay,4,35,2023
D.Alford,DB,Atlanta,4,45,2023
I.Likely,TE,Baltimore,4,30,2023
X.Woods,DB,Carolina,3,27,2023
B.Bozeman,OL,Carolina,4,34,2023
C.Mays,OL,Carolina,4,29,2023
D.Hill,DB,Cincinnati,3,28,2023
A.Cappa,OL,Cincinnati,4,35,2023
A.Wright,DL,Cleveland,4,18,2023
J.Ferguson,TE,Dallas,4,25,2023
D.Mathis,DB,Denver,2,25,2023
D.Leavitt,DB,Green Bay,3,28,2023
T.Walker,LB,Jacksonville,4,20,2023
D.Lloyd,LB,Jacksonville,3,34,2023
L.Fortner,OL,Jacksonville,4,30,2023
J.Taylor,DB,LA Chargers,3,25,2023
K.Kohou,DB,Miami,2,58,2023
A.Evans,DB,Minnesota,3,47,2023
J.Bullard,DL,Minnesota,4,13,2023
T.Mathieu,DB,New Orleans,2,30,2023
K.Thibodeaux,LB,N.Y. Giants,2,18,2023
M.Glowinski,OL,N.Y. Giants,3,25,2023
S.Thomas,DL,N.Y. Jets,4,30,2023
L.Tomlinson,OL,N.Y. Jets,4,30,2023
C.Okonkwo,TE,Tennessee,3,19,2023
T.Castro-Fields,DB,Washington,3,20,2023
B.Chubb,LB,Miami,3,23,2023
A.Thielen,WR,Carolina,4,27,2023
D.Hopkins,WR,Tennessee,4,24,2023
D.Carr,QB,New Orleans,4,33,2023
Z.Smith,DL,Cleveland,2,20,2023
D.Perryman,LB,Houston,3,32,2023
M.Garcia,OL,New Orleans,4,25,2023
M.Edwards,DL,Seattle,3,31,2023
G.Fant,OL,Houston,4,30,2023
J.Hargrave,DL,San Francisco,4,20,2023
J.Smith-Schuster,WR,New England,4,30,2023
I.Oliver,DB,San Francisco,2,20,2023
O.Brown,OL,Cincinnati,4,30,2023
T.Flowers,DB,Atlanta,4,67,2023
A.Beck,RB,Houston,4,50,2023
A.Al-Shaair,LB,Tennessee,4,49,2023
B.Murphy,DB,Minnesota,2,8,2023
T.Wesco,TE,Tennessee,4,25,2023
C.McGovern,OL,Buffalo,3,25,2023
M.Deiter,OL,Houston,4,40,2023
C.O'Donnell,OL,Arizona,4,35,2023
J.Jones,OL,Houston,4,35,2023
J.Robinson,DL,Las Vegas,2,10,2023
T.Hawkins,DB,N.Y. Giants,4,52,2023
D.Turner,DB,Cincinnati,3,75,2023
J.Duncan,OL,Tennessee,4,25,2023
D.Hellams,DB,Atlanta,3,42,2023
J.Scruggs,OL,Houston,4,35,2023
J.Schmitz,OL,N.Y. Giants,3,25,2023
M.Bergeron,OL,Atlanta,4,20,2023
M.Mayer,TE,Las Vegas,3,30,2023
J.Bennett,DB,Las Vegas,4,43,2023
W.Anderson,DL,Houston,4,44,2023
L.Van Ness,LB,Green Bay,2,30,2023
V.Jefferson,WR,Atlanta,3,30,2023
A.Donald,DL,LA Rams,2,11,2023
D.Lawrence,DL,Dallas,2,6,2023
A.Armstead,DL,San Francisco,3,15,2023
Tyr.Smith,OL,Dallas,3,25,2023
Ja.Reed,DL,Seattle,3,14,2023
J.Lewis,DB,Dallas,2,10,2023
J.Poyer,DB,Buffalo,3,27,2023
F.Warner,LB,San Francisco,2,27,2023
Z.Wood,LS,New Orleans,3,20,2023
J.Allen,QB,Buffalo,3,37,2023
S.Neal,DB,Buffalo,3,27,2023
D.Ward,DB,Cleveland,3,30,2023
S.Hubbard,DL,Cincinnati,3,24,2023
Ty.Lewis,DL,Indianapolis,2,10,2023
C.Whitehair,OL,Chicago,3,14,2023
W.Dissly,TE,Seattle,3,16,2023
K.McGary,OL,Atlanta,2,20,2023
M.Fitzpatrick,DB,Pittsburgh,3,22,2023
M.Purcell,DL,Denver,2,6,2023
J.Thompson,DB,Arizona,3,40,2023
D.Payne,DL,Washington,3,15,2023
Z.Sieler,DL,Miami,2,8,2023
J.Williams,OL,Cincinnati,3,25,2023
C.Young,DL,Washington,3,19,2023
S.Diggs,WR,Buffalo,3,25,2023
C.Kmet,TE,Chicago,3,14,2023
T.Higgins,WR,Cincinnati,2,20,2023
J.Herbert,QB,LA Chargers,2,21,2023
K.Chaisson,LB,Jacksonville,3,25,2023
D.Holmes,DB,N.Y. Giants,3,25,2023
S.McKeon,TE,Dallas,3,25,2023
X.McKinney,DB,N.Y. Giants,3,42,2023
B.Huff,DL,N.Y. Jets,3,35,2023
D.Slay,DB,Philadelphia,3,36,2023
J.Pierre,DB,Pittsburgh,3,32,2023
A.Highsmith,LB,Pittsburgh,2,20,2023
J.Kinlaw,DL,San Francisco,2,10,2023
J.Jennings,WR,San Francisco,3,35,2023
A.Brewer,OL,Tennessee,3,30,2023
N.Westbrook-Ikhine,WR,Tennessee,2,10,2023
K.Pitts,TE,Atlanta,2,15,2023
O.Oweh,LB,Baltimore,3,22,2023
T.Tremble,TE,Carolina,3,16,2023
T.Jenkins,OL,Chicago,3,24,2023
C.Awuzie,DB,Cincinnati,3,23,2023
O.Odighizuwa,DL,Dallas,2,6,2023
I.Melifonwu,DB,Detroit,2,15,2023
L.Farrell,TE,Jacksonville,3,15,2023
A.Jackson,OL,LA Rams,3,40,2023
M.Stafford,QB,LA Rams,3,32,2023
E.Campbell,DB,Miami,3,29,2023
P.Jones,LB,Minnesota,2,20,2023
C.Barmore,DL,New England,2,30,2023
K.Bourne,WR,New England,3,20,2023
P.Werner,LB,New Orleans,3,16,2023
P.Freiermuth,TE,Pittsburgh,3,20,2023
J.Davis,LB,Washington,3,25,2023
D.Brown,WR,Washington,3,21,2023
J.Reynolds,WR,Detroit,2,15,2023
M.Brown,WR,Arizona,3,30,2023
M.Pruitt,TE,Atlanta,3,35,2023
T.Linderbaum,OL,Baltimore,3,25,2023
T.Bernard,LB,Buffalo,3,18,2023
K.Gordon,DB,Chicago,3,46,2023
J.Brisker,DB,Chicago,3,21,2023
Ja.Jones,DB,Chicago,3,26,2023
V.Jones,WR,Chicago,3,40,2023
C.Volson,OL,Cincinnati,2,10,2023
M.Bell,DB,Dallas,2,20,2023
B.Johnson,WR,Denver,3,15,2023
K.Joseph,DB,Detroit,2,21,2023
A.Hutchinson,DL,Detroit,2,15,2023
R.Ford,DB,Green Bay,3,31,2023
Q.Walker,LB,Green Bay,3,37,2023
Z.Tom,OL,Green Bay,2,10,2023
S.Nelson,DB,Houston,3,36,2023
J.Pitre,DB,Houston,2,9,2023
E.Engram,TE,Jacksonville,3,25,2023
J.Reid,DB,Kansas City,3,30,2023
Ja.Watson,DB,Kansas City,3,55,2023
M.Valdes-Scantling,WR,Kansas City,2,20,2023
C.Durant,DB,LA Rams,2,15,2023
R.Yeast,DB,LA Rams,2,20,2023
J.Salyer,OL,LA Chargers,3,25,2023
S.Smartt,TE,LA Chargers,3,30,2023
J.Johnson,RB,Las Vegas,3,20,2023
T.Armstead,OL,Miami,3,19,2023
T.Hill,WR,Miami,3,35,2023
B.Asamoah,LB,Minnesota,3,27,2023
J.Jones,DB,New England,2,20,2023
R.Shaheed,WR,New Orleans,3,15,2023
T.Phillips,OL,N.Y. Giants,3,15,2023
M.Clemons,DL,N.Y. Jets,3,21,2023
J.Johnson,LB,N.Y. Jets,3,25,2023
J.Ruckert,TE,N.Y. Jets,2,10,2023
C.Jurgens,OL,Philadelphia,2,10,2023
D.Kazee,DB,Pittsburgh,2,20,2023
J.Daniels,OL,Pittsburgh,2,15,2023
M.Cole,OL,Pittsburgh,3,25,2023
N.Fant,TE,Seattle,3,13,2023
G.Odum,DB,San Francisco,3,29,2023
C.Otton,TE,Tampa Bay,3,25,2023
N.Petit-Frere,OL,Tennessee,2,14,2023
C.Ballentine,DB,Green Bay,3,33,2023
J.Hankins,DL,Dallas,3,25,2023
R.Smith,LB,Baltimore,3,38,2023
C.Ridley,WR,Jacksonville,3,20,2023
T.Hockenson,TE,Minnesota,3,20,2023
I.Yiadom,DB,New Orleans,2,32,2023
C.McDermott,OL,New England,3,24,2023
M.Abernathy,DB,Atlanta,3,15,2023
S.Harris,DL,Cleveland,3,15,2023
J.Ward,DB,Houston,3,54,2023
J.Clowney,LB,Baltimore,3,25,2023
M.Peters,DB,Las Vegas,3,13,2023
D.Onyemata,DL,Atlanta,2,10,2023
A.Billings,DL,Chicago,3,15,2023
L.Floyd,DL,Buffalo,2,10,2023
A.Maulet,DB,Baltimore,3,14,2023
Z.Cunningham,LB,Philadelphia,3,35,2023
J.Smith,TE,Atlanta,3,20,2023
K.White,LB,Arizona,3,31,2023
N.Gates,OL,Washington,3,20,2023
C.Sullivan,DB,Pittsburgh,3,21,2023
T.Scott,OL,Washington,3,20,2023
M.Ford,DB,Cleveland,3,40,2023
B.Powell,WR,Minnesota,2,15,2023
M.Hurst,DL,Cleveland,3,15,2023
I.Wynn,OL,Miami,3,20,2023
T.Bryan,DL,Indianapolis,3,18,2023
B.Mayfield,QB,Tampa Bay,2,16,2023
J.Love,DB,Seattle,2,60,2023
B.Powers,OL,Denver,3,25,2023
F.Moreau,TE,New Orleans,3,25,2023
L.Johnson,DB,New Orleans,2,20,2023
C.Gardner-Johnson,DB,Detroit,3,25,2023
R.Ya-Sin,DB,Baltimore,3,58,2023
T.Rapp,DB,Buffalo,2,36,2023
C.Barton,LB,Washington,3,45,2023
C.Edoga,OL,Dallas,3,20,2023
I.Smith-Marsette,WR,Carolina,3,25,2023
C.Valentine,DB,Green Bay,2,30,2023
C.Zavala,OL,Carolina,3,15,2023
T.Wilson,DL,Las Vegas,2,16,2023
D.Williams,LB,Buffalo,3,23,2023
Mi.Wilson,WR,Arizona,2,14,2023
A.Johnson,DB,Jacksonville,2,20,2023
X.Hutchinson,WR,Houston,3,20,2023
R.Bell,WR,San Francisco,2,15,2023
S.Thomas,DB,Arizona,3,13,2023
W.Morris,OL,Kansas City,2,20,2023
T.Kraft,TE,Green Bay,2,18,2023
D.Jones,OL,Cleveland,3,20,2023
E.Higgins,TE,Arizona,3,25,2023
D.Hall,LB,Seattle,3,18,2023
S.Dennis,LB,Tampa Bay,3,24,2023
J.Hayes,DB,Tampa Bay,3,20,2023
B.Jones,OL,Pittsburgh,3,30,2023
J.Reed,WR,Green Bay,3,20,2023
E.Forbes,DB,Washington,3,35,2023
J.Brents,DB,Indianapolis,2,19,2023
J.Peters,OL,Seattle,2,9,2023
D.Risner,OL,Minnesota,2,14,2023
R.Douglas,DB,Buffalo,3,17,2023
J.Dobbs,QB,Minnesota,3,29,2023
G.Christian,OL,Cleveland,3,20,2023
K.Vildor,DB,Detroit,3,15,2023
J.Jones,DB,Las Vegas,3,35,2023
M.Slater,WR,New England,2,15,2023
F.Cox,DL,Philadelphia,2,20,2023
J.Bitonio,OL,Cleveland,2,20,2023
J.Cardona,LS,New England,2,15,2023
T.Boyd,WR,Cincinnati,2,10,2023
S.Lawson,DL,Buffalo,2,10,2023
C.Kupp,WR,LA Rams,2,15,2023
G.Kittle,TE,San Francisco,2,10,2023
C.Robinson,OL,Jacksonville,2,8,2023
G.Stewart,DL,Indianapolis,2,10,2023
P.Ricard,RB,Baltimore,2,15,2023
K.Miller,OL,Las Vegas,2,10,2023
Z.Franklin,LB,Indianapolis,2,15,2023
D.Nnadi,DL,Kansas City,2,20,2023
J.Allen,DL,Washington,2,10,2023
I.Thomas,TE,Carolina,2,25,2023
D.Gardeck,LB,Arizona,2,30,2023
G.Pratt,LB,Cincinnati,2,11,2023
D.Samuel,WR,San Francisco,2,15,2023
K.Cousins,QB,Minnesota,2,20,2023
H.Landry,LB,Tennessee,2,14,2023
T.Reeder,LB,LA Rams,2,11,2023
G.Edwards,RB,Baltimore,2,15,2023
Q.Diggs,DB,Seattle,2,30,2023
P.Mekari,OL,Baltimore,2,15,2023
T.Siemian,QB,N.Y. Jets,2,35,2023
C.Kuntz,LS,Pittsburgh,2,20,2023
J.Franklin-Myers,DL,N.Y. Jets,2,11,2023
P.Locke,DB,Denver,2,11,2023
J.Jacobs,RB,Las Vegas,2,6,2023
A.James,OL,Las Vegas,2,14,2023
B.Jones,DB,Miami,2,20,2023
A.Gotsis,DL,Jacksonville,2,10,2023
A.Gilman,DB,LA Chargers,2,33,2023
R.Gilliam,RB,Buffalo,2,15,2023
Y.Gross-Matos,LB,Carolina,2,20,2023
D.Reader,DL,Cincinnati,2,30,2023
M.Wilcox,TE,Cincinnati,2,10,2023
G.Delpit,DB,Cleveland,2,22,2023
M.Dunn,OL,Cleveland,2,20,2023
J.Love,QB,Green Bay,2,13,2023
D.Parham,TE,LA Chargers,2,10,2023
J.Williams,DL,LA Rams,2,6,2023
M.Hoecht,LB,LA Rams,2,18,2023
E.Cleveland,OL,Minnesota,2,10,2023
B.Brandel,OL,Minnesota,2,10,2023
K.Osborn,WR,Minnesota,2,20,2023
M.Bryant,DB,New England,2,13,2023
K.Dugger,DB,New England,2,10,2023
A.Jennings,LB,New England,2,10,2023
C.Ruiz,OL,New Orleans,2,10,2023
C.Brown,LB,N.Y. Giants,2,15,2023
S.Charles,OL,Washington,2,20,2023
N.Wright,DB,Dallas,2,16,2023
C.Golston,DL,Dallas,2,20,2023
J.Cooper,LB,Denver,2,20,2023
J.Goff,QB,Detroit,2,23,2023
K.Raymond,WR,Detroit,2,15,2023
I.McDuffie,LB,Green Bay,2,19,2023
R.Newman,OL,Green Bay,2,10,2023
N.Hewitt,LB,Houston,2,17,2023
B.Jordan,TE,Houston,2,15,2023
K.Granson,TE,Indianapolis,2,10,2023
A.Cisco,DB,Jacksonville,2,30,2023
T.Lawrence,QB,Jacksonville,2,30,2023
J.Thuney,OL,Kansas City,2,15,2023
J.Mills,DB,New England,2,20,2023
Ja.Tavai,LB,New England,2,30,2023
J.Hardee,DB,N.Y. Jets,2,15,2023
Mi.Carter,RB,N.Y. Jets,2,18,2023
J.Rhattigan,LB,Seattle,2,20,2023
T.Hufanga,DB,San Francisco,2,9,2023
E.Molden,DB,Tennessee,2,10,2023
M.Rice,LB,Tennessee,2,15,2023
N.Bawden,RB,N.Y. Jets,2,15,2023
J.Ledbetter,DL,Arizona,2,20,2023
D.Ridder,QB,Atlanta,2,26,2023
M.Williams,DB,Baltimore,2,37,2023
T.Jones,DL,Baltimore,2,30,2023
K.Elam,DB,Buffalo,2,18,2023
T.Settle,DL,Buffalo,2,20,2023
B.Spector,LB,Buffalo,2,15,2023
Ju.Jones,DL,Chicago,2,30,2023
D.Robinson,DL,Chicago,2,10,2023
D.Gates,LB,Chicago,2,16,2023
T.Anderson,DB,Cincinnati,2,15,2023
D.Watson,QB,Cleveland,2,30,2023
J.Thomas,DB,Dallas,2,15,2023
P.Hendershot,TE,Dallas,2,20,2023
J.Tolbert,WR,Dallas,2,20,2023
R.Gregory,LB,Denver,2,11,2023
C.Watson,WR,Green Bay,2,15,2023
C.Harris,LB,Houston,2,11,2023
A.Pierce,WR,Indianapolis,2,13,2023
Q.Lake,DB,LA Rams,2,9,2023
K.Williams,RB,LA Rams,2,18,2023
A.Johnson,DL,LA Chargers,2,21,2023
C.Bolton,LB,Las Vegas,2,10,2023
J.Bethel,DB,Miami,2,15,2023
